Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
18622;13529;26;0;0;0;0;.00nan;0;0
18614;97;17;0;0;0;0;.00nan;0;0
18614;172;3;0;0;0;0;.00nan;0;0
18614;958;3;72;35;4;31;.886;3582100;0
18614;1552;17;69;22;2;20;.909;3600000;0
18631;341;221;0;0;0;0;.00nan;0;0
18631;420;229;97;36;2;34;.944;3600000;0
18631;774;229;0;0;0;0;.00nan;0;0
18631;12009;221;100;27;0;27;1.000;3600000;0
19833;1395;8;0;0;0;0;.00nan;0;0
19833;12510;25;82;29;2;27;.931;3600000;0
19833;12779;25;0;0;0;0;.00nan;0;0
19833;13105;8;88;45;4;41;.911;3553200;0
18654;246;224;0;0;0;0;.00nan;0;0
18654;13114;224;55;25;4;21;.840;3600000;0
18654;13559;216;0;0;0;0;.00nan;0;0
18654;13702;216;85;14;0;14;1.000;3600000;0
18747;819;20;61;18;2;16;.889;3600000;0
18747;1452;20;0;0;0;0;.00nan;0;0
18747;1469;230;55;33;5;28;.848;3600000;0
18747;14140;230;0;0;0;0;.00nan;0;0
18659;684;18;0;0;0;0;.00nan;0;0
18659;1879;18;86;44;4;40;.909;3600000;0
18659;12510;25;86;25;1;24;.960;3600000;0
18659;12779;25;0;0;0;0;.00nan;0;0
19032;181;15;79;21;1;20;.952;3600000;0
19032;12039;214;79;26;2;24;.923;3600000;0
19032;12226;214;0;0;0;0;.00nan;0;0
19032;13028;15;0;0;0;0;.00nan;0;0
18741;661;22;0;0;0;0;.00nan;0;0
18741;14509;22;77;26;2;24;.923;3600000;0
18741;1737;23;55;21;3;18;.857;3566950;0
18741;12032;23;0;0;0;0;.00nan;0;0
18635;11977;19;0;0;0;0;.00nan;0;0
18635;14026;19;61;17;2;15;.882;3556150;0
18635;413;9;0;0;0;0;.00nan;0;0
18635;12524;9;92;26;1;25;.962;3600000;0
18660;13521;227;25;28;7;21;.750;3600000;0
18660;13060;24;0;0;0;0;.00nan;0;0
18660;13528;227;0;0;0;0;.00nan;0;0
18660;15759;24;64;20;2;18;.900;3600000;0
18718;12389;14;65;36;5;31;.861;3600000;0
18718;1285;217;79;34;3;31;.912;3600000;0
18718;1734;217;0;0;0;0;.00nan;0;0
18718;15074;14;0;0;0;0;.00nan;0;0
18633;12077;5;100;36;0;36;1.000;3600000;0
18633;12130;5;0;0;0;0;.00nan;0;0
18633;13264;16;86;27;1;26;.963;3548700;0
18633;13550;16;0;0;0;0;.00nan;0;0
18627;647;0;100;21;0;21;1.000;3600000;0
18627;1395;8;44;28;5;23;.821;3600000;0
18627;12491;0;0;0;0;0;.00nan;0;0
18627;13105;8;0;0;0;0;.00nan;0;0
18638;813;220;100;29;0;29;1.000;3600000;0
18638;1125;12;88;27;1;26;.963;3500550;0
18638;12482;12;0;0;0;0;.00nan;0;0
18638;13535;220;0;0;0;0;.00nan;0;0
18677;181;15;0;0;0;0;.00nan;0;0
18677;1430;10;0;0;0;0;.00nan;0;0
18677;12517;10;94;39;3;36;.923;3626250;0
18677;13028;15;64;18;2;16;.889;3626250;0
18723;12389;14;58;39;6;33;.846;3600000;0
18723;14996;21;90;40;3;37;.925;3600000;0
