PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
14529;15;15;11;2;3;2;4;0;1;0;0;0;0;11;16;6;4;69;63;72;29;12202;1733;128;98.0;2.1;1.5;32.7;17.7;184;128;59.0;3.5;129;75;63.2;6.4;0;174;86
2484;8;8;5;1;0;1;7;0;0;0;0;1;1;4;5;2;0;64;57;66;3;4334;0;95;103.1;1.7;0.8;21.6;18.3;59;36;62.1;3.4;35;26;57.4;4.9;0;30;21
2656;26;26;2;0;0;-2;2;0;0;0;0;0;0;2;1;0;4;58;49;60;4;2010;32;45;86.7;0.0;3.6;26.9;26.9;24;26;48.0;-3.0;15;16;48.4;1.6;0;0;0
2665;11;11;10;0;2;-1;6;0;0;0;0;0;0;19;1;10;17;67;60;74;10;11401;602;679;97.0;2.2;2.5;28.4;23.4;158;118;57.2;3.7;100;87;53.5;0.9;0;0;0
15011;20;20;7;1;6;0;4;0;1;0;0;0;0;14;6;5;5;72;72;67;13;5978;1014;121;103.9;4.8;4.8;26.5;33.7;76;79;49.0;10.3;50;63;44.2;7.5;0;5;4
15013;26;26;6;1;0;-5;2;0;0;0;0;0;0;5;4;2;2;67;66;53;10;5618;0;44;89.0;0.6;3.8;24.3;28.2;70;83;45.8;-4.2;44;52;45.8;-4.7;0;0;0
14544;23;23;10;5;0;0;4;0;0;0;0;0;0;8;8;5;8;60;63;64;33;10679;502;265;99.7;2.7;2.7;27.3;26.6;151;148;50.5;3.8;89;90;49.7;2.0;2;15;4
14550;11;11;7;1;2;4;2;0;0;0;0;0;0;17;3;5;15;70;52;82;2;7455;72;409;108.4;3.4;1.4;21.2;19.3;86;84;50.6;-5.7;52;44;54.2;1.9;0;0;0
14076;8;8;4;0;0;-1;0;0;0;0;0;0;0;3;3;2;1;60;52;66;1;2278;0;0;90.0;0.0;1.6;17.4;15.8;24;25;49.0;-8.9;13;15;46.4;-6.5;0;16;10
14078;15;15;11;1;1;-1;2;0;0;0;0;0;0;8;6;4;5;58;51;63;6;3073;65;908;111.4;2.3;3.5;9.4;25.8;26;34;43.3;-14.4;12;23;34.3;-26.5;0;21;10
11998;23;23;10;1;2;1;7;0;0;0;0;1;0;10;8;3;6;58;54;62;12;7371;0;0;107.6;2.9;2.4;20.0;34.7;74;135;35.4;-16.3;46;82;35.9;-16.0;0;0;0
12001;23;23;10;4;2;3;4;0;1;0;0;0;0;14;12;4;13;80;82;72;23;9404;1625;1712;102.5;2.7;1.5;26.8;20.3;120;111;51.9;5.3;81;66;55.1;9.1;1;3;2
12002;15;15;11;0;3;0;0;0;0;0;0;0;0;8;1;6;25;62;53;70;15;10608;208;1094;97.1;2.7;2.7;27.1;21.0;138;133;50.9;-8.4;89;70;56.0;-4.4;0;0;0
12016;26;26;1;0;0;-2;0;0;0;0;0;0;0;3;0;0;3;49;60;39;3;1058;38;22;87.0;3.4;10.2;23.8;37.4;15;16;48.4;2.0;9;12;42.9;-8.7;0;0;0
12017;21;21;5;0;3;-2;4;0;0;0;0;0;0;5;1;2;6;58;60;52;6;5913;0;159;95.7;4.3;5.5;33.5;32.3;84;88;48.8;-0.3;65;65;50.0;0.5;0;1;1
12022;20;20;7;0;0;-3;0;0;0;0;0;0;0;5;5;4;4;64;52;71;6;5222;0;1030;93.9;0.0;2.1;14.5;33.8;53;77;40.8;-1.3;32;57;36.0;-4.0;0;61;38
12025;3;3;9;0;4;0;2;0;0;0;0;0;0;8;6;2;3;59;54;54;12;4660;0;479;99.5;2.3;2.3;19.3;18.5;46;60;43.4;-3.8;27;30;47.4;-3.5;0;3;1
12030;21;21;5;4;1;2;2;1;1;0;0;0;0;5;9;4;7;67;58;85;13;5443;515;1;104.5;2.0;0.7;29.8;30.4;84;87;49.1;0.2;59;50;54.1;6.4;0;70;39
12040;3;3;9;4;0;1;9;0;0;0;0;1;0;10;5;5;2;61;54;67;9;4932;14;389;103.0;3.6;2.9;24.1;24.1;59;67;46.8;0.1;41;37;52.6;2.4;1;40;21
12042;3;3;9;0;2;3;2;0;0;0;0;0;0;6;5;6;8;66;60;68;14;8412;271;439;105.1;2.1;0.9;24.0;22.3;90;111;44.8;-2.6;71;64;52.6;2.9;0;8;4
12052;25;25;10;4;3;3;0;0;0;0;0;0;0;10;15;4;12;62;56;67;29;9351;134;990;101.2;3.5;2.3;28.1;20.8;126;104;54.8;-3.9;82;64;56.2;-6.1;1;3;0
12056;24;24;5;0;0;-6;0;0;0;0;0;0;0;0;0;1;0;52;50;46;0;2362;0;0;62.5;0.0;9.1;25.9;24.4;24;25;49.0;8.2;19;17;52.8;11.6;0;29;17
12060;19;19;6;2;2;2;0;0;0;0;0;0;0;6;3;0;1;71;70;59;13;4531;162;0;107.7;4.0;2.4;27.0;34.2;58;65;47.2;3.8;37;45;45.1;6.0;1;0;0
12061;23;23;10;0;5;-1;19;0;1;0;0;1;0;9;3;11;23;69;54;82;15;11204;436;811;99.3;1.3;1.6;26.0;28.6;155;152;50.5;3.8;91;102;47.2;-1.8;0;0;0
12064;25;25;10;0;1;-2;0;0;0;0;0;0;0;12;1;5;21;62;53;71;6;10041;25;817;88.2;2.5;3.2;32.3;16.5;146;109;57.3;-0.4;101;60;62.7;3.1;0;0;0
12065;21;21;5;0;0;1;9;0;0;0;0;1;1;8;3;0;10;65;50;72;6;5361;26;854;103.6;2.0;1.3;25.5;31.6;77;78;49.7;1.0;48;52;48.0;-2.4;0;0;0
12066;221;221;5;0;1;-5;2;0;0;0;0;0;0;5;0;3;8;64;58;65;10;5589;311;175;88.1;0.0;3.2;19.3;27.1;70;68;50.7;-0.9;36;51;41.4;-1.7;0;0;0
12072;221;221;5;0;0;-3;2;0;0;0;0;0;0;8;1;3;3;62;56;66;5;5593;308;221;94.2;0.6;2.6;23.8;30.3;75;75;50.0;-2.1;44;58;43.1;1.2;0;0;0
12074;21;21;5;0;2;1;0;0;0;0;0;0;0;8;3;2;1;64;59;67;8;4686;0;521;100.8;2.3;1.5;29.2;21.5;68;46;59.6;13.8;45;33;57.7;10.3;0;7;3
12075;0;0;9;1;3;-5;2;0;0;0;0;0;0;20;12;6;4;64;60;64;20;8745;387;768;95.8;2.5;4.5;26.3;33.3;112;125;47.3;-7.6;75;94;44.4;-11.6;0;2;1
12076;8;8;5;0;0;-1;0;0;0;0;0;0;0;2;2;0;1;69;65;64;4;4894;594;166;96.8;0.0;0.7;18.4;22.8;55;47;53.9;-7.6;33;36;47.8;-8.1;0;2;2
12082;0;0;9;4;1;-1;0;0;0;0;0;0;0;7;0;6;8;62;59;60;19;9753;599;358;99.1;3.7;4.1;34.7;35.1;148;147;50.2;-4.0;109;112;49.3;-5.4;1;0;0
12084;221;221;5;0;0;-4;0;0;0;0;0;0;0;4;2;2;3;61;57;59;3;2389;64;65;75.0;0.0;6.0;22.6;24.1;40;34;54.1;3.4;19;21;47.5;6.0;0;0;0
12232;11;11;10;0;6;5;7;0;0;0;1;1;1;20;4;4;19;65;55;73;6;10065;90;619;105.6;2.9;1.4;22.9;20.7;120;108;52.6;-3.1;74;65;53.2;0.4;0;0;0
12255;26;26;5;0;0;0;4;0;0;0;0;0;0;7;3;3;27;72;50;83;4;6118;0;388;102.0;2.4;2.4;24.7;31.2;82;109;42.9;-9.8;48;60;44.4;-7.6;0;0;0
