PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
722;17;17;31;9;13;-1;10;0;2;0;1;0;0;40;34;20;13;73;67;64;76;28695;3432;392;98.9;3.4;3.4;31.1;28.2;461;383;54.6;-1.8;289;271;51.6;-5.3;0;0;0
723;224;224;32;1;6;-3;12;0;0;0;0;0;0;33;16;10;14;60;56;65;49;23879;1584;1458;98.0;1.7;2.1;26.4;25.5;297;325;47.7;-7.4;205;200;50.6;-5.4;0;3;1
724;5;5;29;3;5;-5;52;1;1;1;0;3;1;24;11;16;81;65;51;75;27;26067;394;6072;99.3;2.1;3.0;22.9;31.1;306;409;42.8;-6.6;204;260;44.0;-3.2;0;0;0
747;220;220;33;10;15;2;48;0;7;0;0;2;0;28;24;22;12;65;59;71;35;24482;7733;686;105.7;3.5;2.5;25.4;30.7;292;359;44.9;-3.8;204;245;45.4;-3.0;0;430;156
748;14;14;27;2;11;3;38;0;1;0;0;6;4;45;20;7;6;61;55;64;22;18221;392;1263;105.7;3.4;2.8;21.3;27.7;209;240;46.5;-1.7;125;164;43.3;-4.1;0;10;2
759;23;23;33;1;3;-4;10;0;0;0;0;0;0;6;13;10;2;54;49;60;23;15720;57;99;95.4;1.6;2.5;32.5;26.3;250;207;54.7;-0.3;162;128;55.9;0.6;0;203;100
760;217;217;33;2;11;4;20;0;3;0;0;0;0;34;11;24;56;65;58;74;50;33810;1255;5749;100.4;2.4;2.2;28.1;26.8;445;430;50.9;1.0;316;308;50.6;1.1;0;1;1
762;11;11;30;7;5;-9;22;2;1;1;0;0;0;31;14;17;22;62;59;69;51;24060;2958;2189;98.7;1.8;3.0;24.5;34.9;295;368;44.5;-9.2;194;269;41.9;-7.8;2;32;16
764;224;224;31;4;7;8;10;0;0;0;0;0;0;22;23;23;12;62;55;70;53;25715;517;1829;102.8;2.5;1.4;29.3;24.1;330;290;53.2;-0.2;246;193;56.0;1.8;3;301;140
767;25;25;32;4;4;-5;32;0;1;0;0;2;0;23;22;15;17;60;52;67;33;22711;323;2144;98.8;1.6;2.5;22.5;30.8;229;330;41.0;-5.4;169;221;43.3;-5.7;1;291;138
