PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
12489;18;18;7;0;4;-7;19;0;2;0;0;3;1;10;1;6;8;57;55;63;14;7355;845;902;85.9;2.0;4.9;33.3;24.5;104;71;59.4;7.3;78;53;59.5;6.9;0;0;0
12496;217;217;7;4;1;3;12;0;0;0;0;0;0;7;7;8;5;68;62;78;15;5943;866;890;109.9;3.6;1.2;27.3;35.1;77;85;47.5;-1.6;55;65;45.8;-3.4;0;86;43
12497;214;214;7;2;1;0;5;0;0;0;1;1;0;7;1;0;1;56;55;54;10;3295;104;503;99.5;3.3;4.4;27.3;35.0;35;50;41.2;-10.6;26;35;42.6;-10.3;0;7;4
12501;220;220;5;0;0;-3;0;0;0;0;0;0;0;4;0;3;1;64;58;70;13;4574;427;535;87.0;0.0;2.4;22.0;18.1;47;54;46.5;6.9;35;34;50.7;14.3;0;22;13
12505;217;217;7;0;2;-1;6;0;0;0;0;0;0;4;7;1;4;54;50;58;6;4326;170;212;103.8;2.5;3.3;17.5;31.6;42;60;41.2;-9.3;26;41;38.8;-11.4;0;2;1
12508;20;20;7;0;3;-3;5;0;1;0;0;1;0;9;7;3;1;69;64;57;6;5732;489;0;91.0;1.9;3.8;31.4;25.1;84;70;54.5;1.5;53;45;54.1;1.7;0;1;0
12511;20;20;7;0;0;3;11;0;0;0;0;1;0;10;1;3;8;60;57;67;8;6714;216;76;105.4;3.8;2.1;28.4;27.3;81;93;46.6;-10.3;61;59;50.8;-3.0;0;0;0
12512;220;220;7;1;1;-3;9;0;0;0;0;1;0;13;2;4;13;62;52;69;4;6455;0;1428;96.8;1.7;3.3;19.5;28.4;61;89;40.7;-1.4;41;59;41.0;-0.3;1;0;0
12513;8;8;7;1;1;0;7;0;0;0;0;1;0;10;3;4;4;64;58;71;12;6562;483;131;99.9;1.1;1.1;22.5;21.9;74;74;50.0;0.8;49;49;50.0;-0.2;0;9;5
12514;221;221;7;1;2;0;29;0;0;0;0;3;1;9;2;4;8;63;53;71;6;6931;132;629;102.3;2.1;2.1;19.2;24.4;85;71;54.5;-0.8;43;50;46.2;-12.3;1;0;0
12516;9;9;7;3;4;-3;7;2;2;0;1;1;0;13;1;7;14;70;60;81;12;8179;1313;1223;97.6;1.3;3.1;15.8;28.6;67;117;36.4;-4.3;46;77;37.4;-2.4;0;0;0
12518;25;25;7;0;4;-1;9;0;1;0;0;1;0;11;2;2;13;65;59;74;9;6955;1167;231;94.8;1.6;2.1;29.0;19.7;114;74;60.6;9.8;71;46;60.7;7.7;0;0;0
12523;221;221;7;1;5;6;29;0;0;0;0;3;2;15;1;3;4;81;74;71;13;6094;515;80;113.6;4.1;0.6;24.2;17.1;86;69;55.5;0.6;49;35;58.3;4.3;0;5;2
12534;9;9;7;2;1;0;0;0;0;0;0;0;0;4;0;5;2;61;54;68;7;4868;0;64;102.3;2.2;2.2;20.0;25.1;41;63;39.4;0.4;31;41;43.1;5.1;0;47;23
12535;9;9;7;2;4;0;2;0;2;0;1;0;0;7;6;3;7;62;53;67;9;6889;1413;460;100.8;1.6;2.1;22.5;34.0;73;95;43.5;6.5;53;72;42.4;5.2;0;100;59
12537;24;24;7;1;4;3;16;0;0;1;1;2;1;16;2;6;5;70;63;77;14;5663;55;468;101.0;1.9;1.3;24.2;18.4;65;68;48.9;-1.3;41;35;53.9;2.6;0;12;5
12539;22;22;7;0;1;1;17;0;0;0;0;1;0;9;1;6;15;68;53;77;9;6909;357;1482;100.7;3.1;2.6;31.3;28.1;89;94;48.6;2.9;66;64;50.8;3.9;0;0;0
12540;12;12;7;1;3;3;2;0;0;0;1;0;0;12;7;3;6;64;58;71;8;5926;158;547;103.1;3.6;2.4;30.4;27.3;93;86;52.0;-1.1;63;51;55.3;4.3;0;11;6
12543;221;221;7;4;1;3;7;0;0;0;0;1;1;6;7;5;2;70;64;73;14;6778;572;188;105.4;2.7;1.1;25.0;20.2;91;81;52.9;-3.2;58;48;54.7;-0.5;0;71;31
12545;12;12;7;1;5;4;17;0;0;0;0;1;0;7;5;3;3;63;56;65;7;4129;395;68;110.0;7.0;3.5;34.9;34.9;65;56;53.7;1.3;47;44;51.6;-0.8;0;57;24
12549;224;224;7;0;2;-2;7;0;1;0;0;1;0;10;5;1;2;62;58;65;8;5924;495;0;95.4;0.6;1.8;23.7;25.5;73;71;50.7;3.4;48;50;49.0;0.9;0;4;2
12551;11;11;7;0;1;1;4;0;0;0;1;0;0;11;2;5;18;66;54;75;9;7553;306;1296;97.0;2.4;1.9;29.5;17.2;102;76;57.3;-3.9;67;49;57.8;-0.6;0;0;0
12552;5;5;7;2;1;-2;21;1;0;0;0;1;0;16;6;3;6;68;61;68;10;4581;1569;0;103.0;2.4;3.1;20.4;36.9;45;86;34.4;-10.9;28;50;35.9;-6.6;0;1;0
12773;217;217;3;1;0;-1;2;0;0;0;0;0;0;2;2;4;0;61;56;67;2;2355;0;0;91.0;1.5;3.1;19.9;18.3;27;25;51.9;-0.2;16;17;48.5;-5.5;0;26;13
12776;214;214;7;0;0;-2;0;0;0;0;0;0;0;3;4;0;1;54;51;58;3;3334;16;292;93.0;1.1;3.2;23.7;28.1;28;41;40.6;-10.9;23;28;45.1;-7.0;0;34;13
13023;25;25;6;0;3;-1;0;0;0;0;2;0;0;11;2;2;13;66;53;73;3;5289;0;708;92.7;0.7;2.0;25.2;20.4;68;72;48.6;-8.4;44;39;53.0;-4.1;0;0;0
