PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2455;1993;22;9999;5;0;1;0;3;0;0;0;0;60;0;7;0;0;5;1;0;5;4984;30;532;0;0
2455;1994;22;9999;4;2;1;0;6;0;0;0;0;72;0;6;0;0;11;4;3;6;4252;66;151;0;0
2456;1991;5;9999;5;0;0;2;0;0;0;0;0;58;0;4;29;14;6;3;0;1;2845;506;226;0;0
2457;1996;20;9999;4;0;1;2;-3;0;0;0;0;62;0;7;0;0;3;3;3;14;4361;228;378;0;0
2457;1995;20;9999;4;1;0;6;0;0;0;0;0;62;0;5;0;0;3;1;1;3;3957;148;553;0;0
2457;1994;20;9999;4;0;0;4;-2;0;0;0;0;62;0;3;0;0;10;3;3;9;4205;73;363;0;0
2457;1993;20;9999;4;1;1;0;2;0;0;0;0;61;0;7;0;0;1;2;1;5;4146;26;371;0;0
2457;1992;20;9999;5;1;2;5;0;0;0;0;0;62;0;7;0;0;4;2;2;8;5501;29;173;0;0
2468;1996;18;0;7;1;0;4;0;0;0;0;0;65;0;4;0;0;6;2;1;22;6858;71;183;0;0
2473;1990;24;9999;4;0;1;0;0;0;0;0;0;58;0;4;9;4;2;4;2;3;2219;87;267;0;0
2482;1991;18;9999;5;0;1;4;-2;0;0;0;0;62;0;3;10;4;16;5;4;1;3380;561;103;0;0
2482;1992;18;9999;5;1;2;0;-3;0;2;0;0;63;0;5;6;4;4;1;4;2;2920;906;87;0;0
2482;1995;5;9999;4;0;0;9;-1;0;0;0;0;64;0;4;6;2;10;3;0;3;3381;415;203;1;0
2484;1991;8;9999;4;0;0;4;-1;0;0;0;0;61;0;1;20;7;7;4;1;1;3316;222;302;0;0
2484;1992;8;9999;5;0;0;0;0;0;0;0;0;65;0;11;44;23;9;4;2;3;4592;209;365;0;0
2484;1993;8;9999;4;0;3;2;-2;0;2;0;0;63;0;5;66;34;3;3;1;0;3355;646;0;0;0
2484;1995;8;0;1;0;0;2;1;0;0;0;0;55;0;1;6;3;0;1;1;0;530;0;0;0;0
2484;1996;8;0;7;3;4;2;2;0;0;0;0;62;1;10;71;32;8;4;5;1;5030;54;117;0;0
2484;1997;8;0;5;1;1;4;0;1;0;0;0;61;1;4;36;17;5;1;1;0;3160;26;253;0;0
2485;1990;12;9999;4;0;0;0;-1;0;0;0;0;52;0;1;9;4;3;5;0;0;2555;37;62;0;0
2485;1991;12;9999;5;2;1;7;1;0;0;0;0;60;2;5;2;0;6;1;1;1;3733;418;97;1;0
2485;1992;12;9999;5;2;0;0;1;0;0;0;0;62;0;7;41;23;6;2;1;2;3802;34;391;0;0
2485;1993;12;9999;4;0;1;2;-2;0;1;0;0;65;0;6;2;0;10;6;2;3;3599;432;29;0;0
2485;1994;12;9999;5;0;2;2;-3;0;0;0;0;56;0;7;6;2;3;6;1;0;4602;447;162;0;0
2485;1995;0;9999;5;1;0;4;3;0;0;0;0;62;0;8;1;0;12;2;2;1;4347;53;128;0;0
2485;1996;0;9999;4;2;3;4;1;0;1;0;0;63;0;14;0;0;7;4;3;1;3247;444;120;0;0
2487;1996;0;0;7;0;2;4;0;0;0;0;0;62;0;10;2;0;5;1;1;0;3085;166;195;0;0
2487;1991;20;9999;4;1;0;4;0;0;0;0;0;67;1;4;2;2;10;2;1;0;3087;697;0;0;0
2487;1992;20;9999;5;2;1;4;-3;1;1;0;0;76;0;16;8;6;19;2;2;2;5033;916;38;0;0
2487;1993;216;9999;4;0;0;6;-3;0;0;0;0;64;0;8;4;3;10;2;1;0;2963;684;139;0;0
2487;1993;216;0;2;0;0;0;1;0;0;0;0;59;0;0;0;0;1;1;0;1;1024;34;26;0;0
2488;1991;12;9999;5;0;0;4;-2;0;0;0;0;58;0;8;3;2;6;2;1;0;3891;153;234;0;0
2488;1992;12;9999;5;0;3;0;3;0;0;0;0;64;0;5;14;7;15;5;0;1;3678;108;546;0;0
2488;1993;12;9999;4;0;2;4;2;0;0;0;0;65;0;9;8;4;11;2;1;1;3689;0;263;0;0
2488;1993;12;0;2;0;1;0;-2;0;0;0;0;65;0;3;1;1;10;2;1;1;1621;143;12;0;0
2488;1994;12;0;7;1;3;2;2;0;0;0;0;61;0;3;1;1;13;6;1;4;3314;663;397;0;0
2488;1996;0;0;7;1;0;7;-4;0;0;0;0;61;0;19;5;1;15;7;4;9;5106;0;1094;1;0
2490;1991;17;9999;5;0;0;4;0;0;0;0;0;58;0;6;0;0;3;1;0;6;5056;150;619;0;0
2490;1994;17;9999;2;0;0;4;2;0;0;0;0;72;0;4;0;0;2;0;0;6;2416;163;368;0;0
2491;1990;22;9999;5;0;2;6;-1;0;0;0;0;64;0;8;0;0;11;2;3;8;5989;313;349;0;0
2491;1991;22;9999;5;0;2;0;1;0;0;0;0;64;0;7;0;0;6;2;3;2;6021;339;693;0;0
2491;1992;22;9999;5;1;0;0;-2;0;0;0;0;60;0;2;0;0;4;3;3;6;5184;209;549;0;0
2491;1992;22;0;6;1;1;2;1;0;0;0;0;58;1;5;0;0;6;1;1;7;5471;61;389;0;0
2491;1993;22;0;6;0;1;4;3;0;0;0;0;62;0;3;0;0;8;3;5;2;6489;161;932;0;0
2491;1994;22;0;7;0;3;4;3;0;0;0;0;73;0;10;0;0;12;4;6;24;8345;268;941;0;0
2491;1995;22;0;7;0;5;4;1;0;2;0;1;68;0;16;0;0;6;2;7;15;7073;2043;685;0;0
2491;1996;22;0;7;1;1;0;0;1;0;0;0;67;0;10;0;0;7;1;6;17;7619;339;1296;0;0
2491;1997;22;0;7;1;6;7;8;0;0;0;0;73;0;11;0;0;12;2;4;21;7097;41;547;1;0
2491;1998;22;0;6;1;3;8;-2;0;1;0;1;66;0;12;0;0;6;0;10;8;6698;431;899;0;0
2494;1995;15;0;6;0;1;10;-3;0;0;0;0;58;0;12;0;0;19;2;3;8;7057;536;316;0;0
2495;1989;9;0;6;0;1;4;0;0;0;0;0;64;0;3;0;0;9;3;2;0;4050;82;25;0;0
2495;1990;9;9999;5;0;1;0;1;0;0;0;0;61;0;6;0;0;5;1;3;5;4820;190;508;0;0
2495;1991;9;9999;4;1;2;4;0;1;1;0;1;65;0;6;0;0;2;2;3;3;4042;917;125;0;0
2495;1992;9;9999;5;0;0;0;0;0;0;0;0;64;0;4;0;0;4;0;3;6;5152;490;337;0;0
2495;1993;9;9999;4;1;1;4;-1;0;0;0;0;62;0;7;0;0;5;2;1;3;4780;549;334;0;0
2495;1994;9;9999;4;1;1;0;0;1;0;0;0;71;0;9;0;0;11;6;5;9;4623;298;258;0;0
2495;1994;9;0;7;0;0;6;-2;0;0;0;0;56;0;5;0;0;4;1;4;8;6577;71;25;0;0
2495;1996;9;0;7;0;1;11;2;0;0;0;0;61;0;7;0;0;4;2;5;10;6431;39;672;1;0
2495;1997;9;0;7;0;3;0;6;0;0;0;0;65;0;7;0;0;2;1;2;15;6141;663;805;0;0
2495;1998;9;0;4;0;0;2;-4;0;0;0;0;60;0;6;0;0;2;1;5;5;3931;851;203;0;0
2497;1994;216;9999;1;1;0;0;2;0;0;0;0;58;0;6;0;0;2;0;0;1;1245;85;0;0;0
2497;1993;216;9999;4;0;0;5;-1;0;0;0;0;57;0;3;0;0;7;2;1;2;3399;87;198;1;0
2499;1992;217;9999;5;0;0;0;1;0;0;0;0;64;0;4;0;0;2;4;2;13;5122;49;677;0;0
2499;1993;217;9999;4;0;0;15;-3;0;0;0;0;56;0;1;0;0;6;1;0;5;3736;42;160;1;0
2499;1994;217;9999;3;0;0;4;-1;0;0;0;0;60;0;4;0;0;2;2;1;5;3021;266;395;0;0
2515;1990;19;9999;4;0;0;0;-4;0;0;0;0;59;0;4;0;0;4;1;5;6;4486;0;209;0;0
2515;1989;19;9999;2;1;0;0;-1;0;0;0;0;45;0;1;0;0;3;0;1;3;2089;4;92;0;0
2519;1993;12;0;7;0;3;4;0;0;0;0;1;60;0;7;0;0;13;2;5;11;6545;301;687;0;0
14530;1998;25;9999;5;2;0;7;0;0;0;1;0;63;0;18;6;5;11;3;2;1;3839;238;434;1;0
14530;1997;25;9999;4;0;0;0;-1;0;0;0;0;62;0;0;1;0;8;1;0;1;3267;40;159;0;0
2581;1989;22;0;3;0;1;4;0;0;0;0;0;60;0;5;0;0;2;3;1;1;2645;184;437;0;0
2607;1989;8;0;7;2;1;8;4;0;0;0;0;62;1;8;0;0;11;3;2;1;4175;0;32;1;0
2624;1991;22;9999;5;0;0;2;-1;0;0;0;0;60;0;6;46;24;7;2;3;0;3524;120;612;0;0
15002;1998;224;9999;4;3;1;7;1;1;0;0;0;59;0;4;0;0;4;2;2;1;3498;219;4;1;0
2632;1989;18;9999;2;2;2;0;-6;0;0;0;0;37;0;2;0;0;7;0;1;5;2324;207;73;0;0
2632;1989;18;0;5;1;0;2;-3;0;0;0;0;52;0;7;0;0;3;2;1;3;5010;135;231;0;0
2632;1990;18;0;5;1;1;0;2;1;0;0;0;61;0;6;0;0;7;1;2;3;5165;528;284;0;0
2632;1991;214;0;4;0;0;0;-2;0;0;0;0;61;0;5;0;0;5;0;2;7;3883;0;254;0;0
2632;1992;24;0;7;0;5;19;7;0;0;0;1;65;0;13;0;0;9;1;5;13;6775;173;464;1;0
2632;1993;24;0;7;0;3;9;0;0;1;0;0;63;0;9;0;0;14;1;3;7;7222;105;496;1;1
2632;1994;24;0;7;0;2;2;2;0;0;0;1;66;0;9;1;0;10;1;6;8;6649;226;334;0;0
2632;1995;24;0;7;0;2;6;-5;0;0;0;0;56;0;12;0;0;6;2;1;5;6932;971;340;0;0
2632;1996;24;0;7;1;1;33;-7;0;1;0;0;64;0;14;1;0;12;1;6;13;7537;1228;263;3;0
2632;1997;24;0;7;0;0;9;-5;0;0;0;0;59;0;4;0;0;15;2;3;9;6440;327;436;1;0
15003;1998;18;9999;4;0;0;2;-1;0;0;0;0;64;0;1;0;0;10;1;2;9;3496;0;529;0;0
2646;1990;3;9999;4;0;0;0;0;0;0;0;0;57;0;0;0;0;2;2;0;0;2209;149;0;0;0
2646;1998;12;0;6;0;3;9;0;0;1;0;0;57;0;9;8;3;6;6;2;3;4048;306;104;1;0
2648;1989;10;9999;4;4;1;0;-2;1;0;0;0;61;0;4;28;17;4;1;1;2;1861;219;0;0;0
2648;1990;10;9999;4;0;2;0;2;0;0;0;0;59;0;1;29;13;1;2;1;0;2731;329;0;0;0
2648;1991;10;9999;5;1;2;4;4;0;0;0;1;62;0;3;40;24;4;4;1;0;3773;55;83;0;0
2648;1992;216;9999;5;1;1;4;2;0;0;0;0;58;0;8;21;13;4;2;1;3;3142;341;121;0;0
2648;1993;216;9999;4;1;0;2;-2;0;0;1;0;61;0;9;51;32;2;2;1;1;2841;455;320;0;0
2648;1994;216;9999;4;2;0;0;-2;0;0;0;0;69;1;7;51;26;8;7;4;4;3501;239;469;0;0
2648;1995;216;0;7;1;2;2;-3;0;0;0;0;59;0;10;68;27;3;2;5;1;3831;293;276;0;0
2648;1998;216;0;3;1;0;0;1;0;0;0;0;60;0;2;4;1;5;2;0;0;1750;78;0;0;0
14060;1998;11;9999;4;0;0;0;-1;0;0;0;0;63;0;6;47;19;6;2;2;1;3195;35;302;0;0
14060;1997;11;9999;5;0;0;0;-1;0;0;0;0;60;0;4;31;14;3;5;0;3;3474;34;448;0;0
14060;1996;11;9999;4;0;0;2;-1;0;0;0;0;60;0;1;15;9;4;0;0;0;1995;152;108;0;0
2656;1989;9;9999;4;0;5;6;-3;0;1;0;0;29;0;0;0;0;10;0;2;6;3723;121;67;1;0
2656;1990;9;9999;5;0;0;0;-2;0;0;0;0;56;0;1;0;0;3;0;2;3;4708;19;611;0;0
2656;1991;9;9999;4;0;1;0;0;0;1;0;0;61;0;5;0;0;4;4;1;4;4049;233;377;0;0
