Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
1469;2;449;12052;1409;13108;25;ES;3
1469;3;60;985;1059;12489;18;ES;3
1469;3;896;1228;12543;;18;ES;3
1469;3;1138;1409;12523;12518;25;ES, ENG;3
1471;1;54;15065;14965;14545;16;PP;3
1471;1;752;13604;15476;13769;224;ES;2
1471;2;550;14545;1246;15065;16;PP;3
1471;2;763;15476;12520;1457;224;ES;4
1471;3;1109;14593;12049;12994;224;ES;1
1471;3;1196;14974;1173;14543;224;ES, ENG;1
1473;1;570;1290;23;14143;17;ES;1
1473;2;341;12053;14144;12512;17;ES;3
1473;3;1155;23;1290;;17;ES, ENG;2
1475;1;318;1651;14147;709;8;ES;3
1475;1;515;1651;12402;14147;8;ES;3
1475;2;1105;15103;13497;13034;8;PP;2
1475;2;1196;14147;15103;1864;8;ES;1
1475;3;114;15103;1864;1651;8;ES;2
1475;3;542;1651;12513;13034;8;ES;3
1475;3;607;14076;2484;12439;8;ES;2
1477;1;229;13679;14562;14051;227;PP;3
1477;3;16;13102;13098;147;26;ES;4
1477;3;395;14525;12091;12420;26;PP;1
1477;3;477;14525;13102;147;26;PP;2
1479;1;476;12497;1363;14565;214;ES;2
1479;3;16;14025;1598;1213;230;ES;2
1479;3;412;599;1389;14148;214;PP;3
1479;3;1031;1445;12435;;214;SH;3
1481;3;781;28;13503;12998;19;ES;3
1481;3;1028;12030;1414;12074;21;ES;3
1483;1;191;960;1172;177;0;ES;2
1483;1;573;1635;13100;12075;0;ES;4
1483;2;632;12075;1810;1635;0;ES;3
1483;3;732;14146;12411;13069;0;ES;3
1483;3;995;13597;13613;177;0;ES;3
1485;2;360;1472;14500;154;14;ES;2
1485;3;314;13567;15107;681;14;ES;3
1485;3;563;13011;13408;1167;229;ES;3
1485;3;632;12002;359;1693;229;ES;2
1485;3;866;1784;13500;966;14;ES;1
1487;1;560;16539;1075;14493;3;PP;2
1487;1;1164;14120;696;1369;220;ES;3
1487;2;737;16060;12034;14054;220;ES;3
1487;2;1193;16060;13024;867;220;ES;3
1487;3;138;14766;15023;13024;220;PP;1
1487;3;332;1104;12034;14532;220;ES;3
1489;1;392;1497;14527;12455;22;ES;2
1489;1;592;14033;12537;1711;24;ES;3
1489;1;937;378;13033;;24;ES;2
1489;2;382;12455;;;22;ES;3
1489;2;473;14033;13537;14511;24;ES;3
1489;2;833;13579;1711;13537;24;PP;1
1489;2;1083;14033;12537;14132;24;ES;2
1489;3;599;12537;14033;12414;24;ES;3
1489;3;656;12455;13017;14527;22;PP;3
1491;1;857;14622;12399;;12;PP;3
1491;1;1008;1418;14586;13602;12;ES;2
1491;2;115;691;12508;12079;20;ES;3
1491;2;931;12488;12425;;20;ES;4
1491;3;123;196;12425;12488;20;SH;3
1491;3;577;13342;1611;509;20;ES;3
1491;3;1125;15012;196;691;20;ES, ENG;3
1493;2;524;1538;13055;1022;25;SH;3
1493;2;584;1538;13055;12052;25;ES;3
1493;2;860;14995;951;1409;25;ES;3
1493;2;1076;14995;1409;1538;25;ES;3
1493;3;104;13525;133;13017;22;ES;2
1495;1;11;12030;1414;12074;21;ES;3
1495;1;1005;13059;12017;12426;21;ES;2
1495;1;1199;12426;;;21;ES;4
1495;3;571;12030;1414;;21;ES;3
1495;3;604;109;1560;12181;21;ES;3
1497;1;212;698;724;16568;5;ES;1
1497;2;450;15043;73;12081;221;ES;3
1497;2;592;11997;15043;;221;ES;2
1497;2;683;206;12549;49;221;PP;2
1497;2;794;14485;13520;14510;5;ES;3
1497;3;288;13026;14585;16061;221;PP;3
1499;2;158;13503;14112;6;19;PP;2
1501;1;619;588;;;9;ES;3
1501;1;1007;14514;15000;5;12;ES;4
1501;3;77;5;14514;14133;12;ES;2
1503;1;641;16625;617;611;3;PP;3
1503;1;1143;13099;1108;989;11;PP;4
1503;3;36;989;13099;908;11;ES;3
1503;3;393;1790;12551;12391;11;ES;3
1503;3;428;1795;1075;14579;3;ES;2
1503;3;477;15077;14493;14599;3;ES;1
1505;2;290;15065;14125;15571;16;ES;2
1505;2;619;13570;13553;15107;14;ES;4
1505;3;320;15107;13567;13125;14;ES;3
1507;1;836;177;13597;14146;0;ES;3
1507;3;981;1635;1810;;0;ES;2
1507;3;1190;12075;14520;;0;ES, ENG;3
1509;1;841;11990;12521;1059;18;ES;1
1509;1;956;1448;134;13082;18;ES;3
1509;2;246;13082;13495;13061;18;SH;2
1509;2;269;15084;15525;1457;224;PP;1
1509;3;441;12071;14543;15084;224;ES;2
1509;3;1198;985;;;18;ES, ENG;2
1511;1;11;599;1437;1389;214;ES;3
1511;1;445;12513;13497;13034;8;ES;3
1511;1;467;1667;15063;892;214;ES;1
1511;2;351;892;12404;598;214;ES;3
1511;2;584;1864;12439;14100;8;ES;3
1511;2;633;13063;12076;709;8;SH;2
1511;2;804;501;1445;599;214;PP;2
1511;2;816;1651;12513;14076;8;ES;2
1511;2;1000;11983;13034;12513;8;ES;2
1511;2;1031;14598;12404;14065;214;ES;3
1511;3;295;599;15063;1437;214;ES;3
1511;3;987;1651;425;;8;ES;4
1513;1;165;14562;1802;15484;227;PP;3
1513;1;904;1369;14226;11981;220;ES;2
1513;2;403;401;14532;14766;220;ES;3
1513;3;30;14766;16060;15023;220;ES;1
1513;3;312;696;14120;13095;220;ES;3
1513;3;1083;14562;13679;15997;227;ES;3
1513;3;1198;16060;12034;14054;220;SH, ENG;2
1515;2;40;196;15011;15012;20;ES;3
1515;2;470;12508;12425;;20;ES;3
1515;2;990;12412;12390;12625;229;PP;1
1515;3;968;651;16001;12625;229;ES;1
1517;1;95;1871;1641;1593;17;ES;3
1517;2;935;1240;23;1641;17;PP;1
1519;1;326;1251;14544;507;23;ES;3
1519;1;1198;1528;13615;12464;23;ES;3
1519;2;441;1842;;;217;ES;4
1519;2;622;1528;507;13573;23;ES;4
1519;2;649;13573;1528;13510;23;ES;3
1519;2;893;11984;12996;12505;217;ES;2
1519;3;1140;13505;;;23;SH, ENG;2
1521;1;228;13021;13131;1274;10;ES;3
1521;1;406;13587;12397;13081;216;ES;4
1521;3;15;16712;13518;13021;10;ES;4
1521;3;675;1210;;;10;PP;3
1521;3;971;1260;13103;12027;216;ES;2
1521;3;1196;16712;13131;13097;10;ES, ENG;1
1523;3;848;838;49;12081;221;ES;3
1523;3;1193;49;206;832;221;ES;2
1525;2;245;13012;109;855;21;ES;3
1525;2;501;1560;1865;13561;21;ES;3
1525;3;41;1414;12074;12066;21;ES;3
1525;3;427;15516;484;15997;227;ES;1
1525;3;1195;12030;12066;12074;21;ES, ENG;3
1527;1;276;1210;1274;;10;PP;3
1527;1;289;1445;501;12436;214;ES;4
1527;1;762;665;13574;14591;10;ES;1
1527;3;392;1210;13518;1274;10;ES;2
1527;3;581;1210;14591;14130;10;ES;2
1527;3;989;1738;1274;13518;10;PP;3
1527;3;1196;1210;1738;13593;10;ES;2
1529;1;693;13099;989;908;11;ES;2
1529;1;1156;709;13063;13034;8;ES;3
1529;3;290;11983;12439;13034;8;SH;3
1531;1;28;14740;14545;15580;16;ES;1
1531;1;46;15081;14545;15580;16;ES;2
1531;2;139;15065;14492;14965;16;ES;3
1533;1;485;14766;13024;15023;220;PP;1
1533;1;602;14025;146;15034;230;ES;4
1533;2;191;1104;14054;401;220;ES;2
1533;3;17;14025;;;230;ES;4
1533;3;391;11981;15023;13095;220;PP;3
1533;3;432;867;1104;16060;220;ES;1
1533;3;608;867;12034;1104;220;ES;1
1533;3;634;14766;12034;1104;220;ES;1
1535;1;674;1491;1538;13050;25;ES;3
1535;1;768;14622;12399;14514;12;PP;2
1535;1;932;13055;13083;1022;25;ES;3
1535;2;604;12042;;;25;PP;4
1535;2;806;1022;14995;951;25;PP;1
1535;3;1013;13050;1491;55;25;ES;3
1537;1;61;16539;;;3;ES;4
1537;1;127;509;691;16517;20;ES;2
1537;1;509;196;12425;12488;20;ES;3
1537;1;536;1068;1075;1051;3;ES;4
1537;1;1191;470;13342;12508;20;ES;2
1537;3;561;509;12508;15011;20;ES;3
1537;3;735;470;196;16517;20;PP;3
1537;3;1073;15011;15012;691;20;PP;1
1537;3;1182;13342;12488;;20;ES;2
1539;1;77;2;1290;1641;17;ES;3
1539;1;1200;2;;;17;PP;4
1539;3;1151;14515;13056;1517;19;ES;2
1541;1;532;13594;225;235;23;ES;2
1541;1;872;1251;293;12464;23;ES;2
1541;1;913;12535;556;14988;9;ES;3
1541;1;1196;13615;;;23;ES;2
1541;2;299;12535;556;16013;9;ES;3
1541;3;163;12535;;;9;ES;3
1541;3;1007;588;16013;13008;9;ES;3
1543;2;96;1497;14601;15104;22;ES;4
1543;2;109;15107;13508;13567;14;ES;2
1543;3;139;12088;13600;13525;22;ES;3
1543;3;157;14601;12088;;22;ES;1
1543;3;294;15104;13525;13600;22;SH;3
1543;3;640;1497;12455;13525;22;ES;3
1545;1;590;985;13495;13546;18;SH;2
1545;2;1198;12489;12480;13082;18;SH;1
1545;3;1152;1228;12480;134;18;ES, ENG;2
1547;1;65;12552;1508;15025;5;ES;2
