PlayerId;League;Team
12401;0;0
14985;0;26
1326;0;221
1330;0;227
13017;0;22
13018;0;22
1344;0;21
14511;0;24
14986;0;17
16030;0;14
1363;0;214
11993;0;15
1369;0;220
1371;0;21
1375;0;12
1380;0;26
14048;0;16
1385;0;20
1389;0;214
1391;0;20
14049;0;3
14987;0;220
1395;0;8
1402;0;15
1409;0;25
14513;0;17
1413;0;24
1414;0;21
1416;0;229
1418;0;12
1421;0;220
1430;0;214
1435;0;20
1437;0;224
14514;0;12
12402;0;8
1445;0;214
1448;0;18
1452;0;20
1453;0;221
1457;0;224
1458;0;22
1469;0;230
1471;0;230
1472;0;14
14988;0;9
13516;0;221
14515;0;19
16032;0;5
1491;0;25
1494;0;19
14989;0;224
1497;0;22
14516;0;18
1504;0;3
1508;0;5
15489;0;17
15490;0;21
1517;0;19
1520;0;11
1528;0;216
1538;0;221
14517;0;216
1550;0;227
1552;0;17
1560;0;21
14050;0;21
11994;0;17
15491;0;216
1571;0;17
14051;0;227
16035;0;229
1582;0;11
1584;0;230
13518;0;10
1588;0;220
1593;0;17
16036;0;10
1598;0;230
13519;0;15
1605;0;216
1611;0;20
1615;0;227
14518;0;217
13019;0;221
15492;0;15
1626;0;22
13520;0;5
1635;0;0
11996;0;230
1641;0;17
14519;0;22
1651;0;8
16037;0;229
15493;0;16
14520;0;0
1661;0;14
1663;0;14
1665;0;0
1667;0;214
1669;0;11
14521;0;25
13521;0;227
12404;0;214
16038;0;25
14990;0;9
1693;0;229
1701;0;16
15494;0;12
1711;0;24
14053;0;26
16039;0;20
1736;0;5
1737;0;23
1738;0;10
14054;0;220
14055;0;17
1749;0;221
1752;0;0
15495;0;214
15496;0;24
14522;0;221
1765;0;227
1783;0;18
1784;0;14
1790;0;11
13522;0;15
1793;0;17
14056;0;18
1795;0;3
16040;0;5
1801;0;11
1802;0;227
14524;0;8
1805;0;227
1810;0;216
14525;0;26
11997;0;221
13021;0;20
1834;0;227
1836;0;11
15497;0;22
1838;0;19
1842;0;217
1845;0;11
1846;0;16
1849;0;5
1852;0;230
1853;0;17
1856;0;217
1864;0;8
1865;0;21
1866;0;11
1869;0;15
1871;0;17
1872;0;216
1875;0;19
1879;0;18
14992;0;8
16041;0;10
14526;0;16
14993;0;15
14994;0;12
14995;0;25
15498;0;23
15499;0;17
16042;0;10
16043;0;17
16047;0;221
14057;0;221
15500;0;17
14996;0;21
15502;0;11
15503;0;14
2227;0;19
2228;0;26
2244;0;11
2275;0;21
2295;0;22
2298;0;8
2300;0;17
2314;0;10
2354;0;216
2357;0;26
2367;0;221
14997;0;3
13022;0;24
16049;0;230
14998;0;11
2403;0;20
15504;0;22
2408;0;8
14527;0;22
15505;0;19
14528;0;22
16051;0;26
14058;0;21
14059;0;11
14999;0;12
15000;0;12
15001;0;11
14529;0;15
15506;0;9
2453;0;25
2473;0;24
2484;0;8
2490;0;17
2491;0;22
14530;0;25
2537;0;21
14531;0;25
2566;0;18
15002;0;224
15507;0;229
15508;0;23
15509;0;9
16054;0;12
14060;0;11
2656;0;26
16055;0;18
2665;0;11
15510;0;21
2674;0;25
14532;0;220
16056;0;25
15511;0;18
14533;0;17
15005;0;12
15512;0;16
15513;0;10
14534;0;9
15514;0;5
15006;0;224
15515;0;5
2764;0;22
15007;0;220
15516;0;227
14535;0;221
2832;0;18
2845;0;224
15517;0;12
15518;0;23
14536;0;10
16058;0;230
15519;0;227
15011;0;20
15012;0;20
15520;0;0
15521;0;3
15013;0;26
16060;0;220
15522;0;18
14537;0;221
16061;0;221
15014;0;220
16062;0;216
16063;0;220
14538;0;8
14539;0;12
15523;0;14
16064;0;221
15524;0;22
16066;0;224
15016;0;224
15525;0;224
15526;0;229
16067;0;17
14542;0;14
15527;0;3
15528;0;19
14543;0;224
14544;0;23
14545;0;16
16068;0;14
15529;0;10
15019;0;15
14546;0;21
16069;0;22
15020;0;16
15022;0;224
15530;0;12
14065;0;214
15024;0;16
14066;0;224
14067;0;15
14068;0;14
15025;0;5
15027;0;17
14069;0;15
14070;0;3
16073;0;18
16074;0;21
14071;0;230
15030;0;24
16076;0;227
14549;0;16
14550;0;11
15533;0;5
15534;0;9
15535;0;26
16077;0;18
15536;0;18
16078;0;214
14552;0;12
15032;0;15
13523;0;14
16079;0;229
15034;0;230
16080;0;229
16081;0;14
15537;0;24
15538;0;224
14553;0;18
15035;0;221
15539;0;5
14554;0;216
16082;0;227
15037;0;19
15038;0;224
16083;0;11
14075;0;25
14556;0;5
14076;0;8
14077;0;25
15039;0;220
15541;0;10
14078;0;15
14558;0;24
14559;0;15
16084;0;227
14560;0;0
14561;0;15
14562;0;227
14080;0;22
15041;0;17
15043;0;221
3258;0;10
15542;0;224
14564;0;5
14565;0;214
16085;0;24
15045;0;18
14081;0;18
14082;0;229
3309;0;17
3311;0;12
3356;0;25
3451;0;12
3453;0;17
3571;0;11
11999;0;216
12001;0;23
12002;0;229
12009;0;221
12013;0;11
12017;0;21
12018;0;11
12019;0;216
12022;0;20
12024;0;21
12025;0;229
12026;0;21
12027;0;216
12028;0;11
12030;0;21
12031;0;224
12032;0;23
12034;0;220
12036;0;216
12039;0;214
12040;0;230
12042;0;25
12046;0;12
12048;0;16
12049;0;224
12050;0;20
12051;0;217
12052;0;25
12053;0;17
12056;0;24
12058;0;26
12059;0;5
12060;0;19
12061;0;23
12063;0;11
12064;0;26
12065;0;21
12066;0;221
12067;0;217
12068;0;11
12071;0;224
12072;0;221
12074;0;21
12075;0;0
12076;0;8
12077;0;5
12080;0;229
12082;0;216
12084;0;221
12088;0;22
12090;0;216
12091;0;26
12092;0;25
12119;0;22
12130;0;5
12137;0;220
12172;0;19
12175;0;14
12187;0;12
12199;0;20
12212;0;10
12217;0;26
12221;0;214
12222;0;22
12224;0;26
12225;0;24
12226;0;214
12230;0;24
12233;0;8
12234;0;11
12235;0;25
12236;0;26
12239;0;8
12244;0;14
12248;0;26
12249;0;24
12251;0;224
12254;0;26
12255;0;26
12257;0;17
12258;0;25
12263;0;22
12264;0;26
12271;0;216
12273;0;20
12279;0;21
12285;0;24
12287;0;18
12291;0;19
12298;0;21
12300;0;21
12405;0;21
12407;0;11
12408;0;21
12409;0;22
12411;0;0
12412;0;229
12414;0;24
12417;0;12
12420;0;26
12425;0;20
12426;0;21
12427;0;11
12428;0;217
12429;0;217
12430;0;22
12431;0;230
12433;0;21
12434;0;224
12435;0;214
12436;0;214
12437;0;26
12438;0;20
12439;0;8
12440;0;230
12441;0;221
12442;0;12
12444;0;5
12445;0;16
12446;0;8
12447;0;214
12449;0;19
12450;0;24
12455;0;22
12458;0;224
12459;0;217
12464;0;216
12465;0;11
12467;0;14
12471;0;15
12474;0;21
12475;0;5
12476;0;21
12479;0;11
12480;0;18
12481;0;22
12482;0;12
12483;0;19
12484;0;8
12486;0;26
12488;0;20
12489;0;18
12490;0;26
12491;0;0
12494;0;21
12495;0;21
12496;0;217
12497;0;214
12498;0;25
12499;0;11
12501;0;220
12503;0;25
12505;0;217
12508;0;20
12510;0;25
12511;0;20
12512;0;17
12513;0;8
12514;0;230
12515;0;22
12516;0;9
12517;0;10
12520;0;224
12521;0;18
12523;0;221
12524;0;9
12525;0;10
12526;0;230
12527;0;24
12530;0;229
12531;0;5
12533;0;21
12535;0;9
12537;0;24
12539;0;22
12540;0;12
12542;0;216
12543;0;221
12544;0;16
12545;0;12
12547;0;11
12549;0;224
12551;0;11
12552;0;5
12623;0;5
12625;0;229
12628;0;10
12682;0;25
12707;0;8
12708;0;11
12714;0;9
12715;0;19
12720;0;10
12728;0;25
12729;0;216
12736;0;25
12740;0;10
12745;0;11
12754;0;11
12758;0;25
12762;0;26
12763;0;20
12765;0;22
12771;0;24
12772;0;12
12773;0;217
12776;0;214
12777;0;3
12779;0;25
12780;0;3
12786;0;10
12788;0;18
12794;0;214
12797;0;26
12798;0;12
12799;0;214
12800;0;21
12805;0;17
12811;0;18
12812;0;21
12813;0;22
12815;0;25
12819;0;8
12820;0;20
12826;0;26
12827;0;20
12828;0;8
12829;0;17
12834;0;17
12835;0;26
12848;0;12
12850;0;18
12853;0;22
12854;0;216
12857;0;17
12867;0;24
12889;0;8
13024;0;220
13025;0;14
13026;0;221
13027;0;23
13028;0;15
13029;0;9
13031;0;19
13032;0;229
13033;0;24
13034;0;8
13036;0;11
13037;0;16
13038;0;221
13039;0;19
13040;0;19
13041;0;230
13042;0;229
13048;0;26
13050;0;25
13051;0;221
13053;0;217
13054;0;5
13055;0;25
13056;0;19
13057;0;19
13058;0;22
13059;0;21
13060;0;24
13061;0;18
13062;0;17
13063;0;8
13064;0;221
13066;0;214
13068;0;16
13069;0;0
13070;0;227
13071;0;26
13072;0;17
13073;0;224
13075;0;227
13078;0;16
13079;0;26
13081;0;0
13082;0;18
13083;0;25
13084;0;230
13086;0;11
13089;0;9
13090;0;24
13091;0;11
13094;0;221
13095;0;220
13096;0;24
13097;0;10
13098;0;26
13099;0;11
13100;0;0
13101;0;22
13102;0;26
13103;0;216
13105;0;8
13107;0;217
13108;0;25
13110;0;224
13111;0;220
13113;0;216
13114;0;224
13115;0;230
13117;0;221
13118;0;12
13120;0;221
13121;0;19
13122;0;230
13123;0;16
13125;0;14
13126;0;214
13127;0;10
13128;0;216
13129;0;9
13131;0;10
13132;0;21
13135;0;21
13137;0;216
13144;0;20
13157;0;214
13169;0;221
13241;0;25
13243;0;9
13244;0;10
13257;0;9
13260;0;221
13264;0;16
13266;0;214
13277;0;24
13297;0;24
13299;0;19
13301;0;12
13302;0;214
13303;0;10
13304;0;17
13309;0;25
13314;0;17
13315;0;19
13316;0;24
13319;0;17
13321;0;10
13322;0;10
13326;0;20
13330;0;21
13331;0;23
13332;0;18
13334;0;216
13337;0;12
13340;0;12
13342;0;20
13345;0;25
13348;0;26
13350;0;8
13354;0;5
13356;0;26
13357;0;221
13362;0;3
13367;0;214
13378;0;17
13382;0;214
13384;0;21
13402;0;217
13404;0;26
13408;0;229
13423;0;216
13524;0;229
13525;0;22
13526;0;224
13527;0;26
13528;0;227
13529;0;26
13530;0;15
13531;0;3
13532;0;224
13533;0;214
13534;0;14
13535;0;220
13537;0;24
13538;0;224
13542;0;221
13543;0;16
13546;0;18
13547;0;24
13548;0;22
13549;0;18
13550;0;16
13553;0;14
13554;0;15
13556;0;224
13557;0;11
13559;0;216
13560;0;24
13561;0;21
13563;0;22
13564;0;229
13567;0;14
13568;0;9
13569;0;10
13570;0;14
13572;0;216
13573;0;23
13574;0;10
13575;0;20
13576;0;230
13577;0;10
13578;0;21
13579;0;24
13580;0;9
13581;0;22
13582;0;224
13583;0;15
13586;0;21
13587;0;216
13588;0;16
13589;0;221
13590;0;230
13593;0;10
13594;0;23
13595;0;22
13596;0;224
13597;0;216
13598;0;216
13600;0;22
13602;0;12
13603;0;25
13604;0;224
13605;0;14
13606;0;25
13607;0;229
13609;0;24
13612;0;10
13613;0;0
13614;0;214
13615;0;23
13616;0;8
13617;0;229
13618;0;230
13619;0;11
13620;0;9
13621;0;22
13624;0;221
13625;0;26
13626;0;18
13627;0;15
13628;0;230
13629;0;229
13634;0;216
13637;0;229
13652;0;25
13662;0;21
13668;0;227
13675;0;18
13679;0;227
13699;0;10
13700;0;229
13702;0;216
13704;0;224
13715;0;16
13722;0;229
13755;0;21
13769;0;224
13770;0;221
13771;0;26
13775;0;18
13776;0;21
13779;0;217
13780;0;17
13781;0;20
13782;0;24
13783;0;11
13785;0;217
13786;0;22
13787;0;8
13788;0;224
13792;0;214
13796;0;3
13797;0;214
13798;0;12
13799;0;19
13800;0;18
13802;0;10
13804;0;21
13806;0;216
13807;0;214
13808;0;8
13809;0;20
13810;0;26
13811;0;17
13813;0;3
13815;0;217
13818;0;24
13822;0;20
13823;0;26
13824;0;21
13829;0;26
13833;0;220
13834;0;24
13835;0;19
13836;0;26
13848;0;24
13851;0;221
13852;0;25
13853;0;20
13857;0;26
13866;0;20
13869;0;21
13870;0;25
13873;0;26
13878;0;221
13888;0;229
13898;0;220
14084;0;15
14085;0;224
14086;0;224
14088;0;18
14090;0;229
14092;0;16
14093;0;3
14094;0;0
14095;0;8
14096;0;217
14099;0;0
14100;0;8
14101;0;224
14102;0;24
14104;0;18
14105;0;220
14106;0;21
14107;0;26
14108;0;23
14111;0;16
14112;0;19
14113;0;15
14114;0;15
14117;0;214
14118;0;15
14119;0;214
14120;0;220
14121;0;217
14122;0;214
14123;0;19
14124;0;217
14125;0;16
14126;0;25
14130;0;10
14132;0;24
14133;0;12
14134;0;16
14135;0;216
14136;0;24
14137;0;18
14138;0;22
14139;0;22
14140;0;230
14141;0;217
14142;0;10
14143;0;17
14144;0;17
14145;0;23
14146;0;0
14147;0;8
14148;0;214
14154;0;224
14159;0;10
14162;0;14
14175;0;10
14200;0;11
14207;0;221
14226;0;220
14228;0;217
14231;0;214
14232;0;0
14246;0;19
14268;0;18
14277;0;216
14281;0;10
14282;0;24
14283;0;20
14286;0;24
14289;0;9
14294;0;26
14295;0;23
14296;0;214
14298;0;9
14299;0;9
14300;0;8
14301;0;17
14302;0;12
14303;0;10
14307;0;12
14308;0;214
14312;0;9
14313;0;10
14314;0;9
14315;0;230
14316;0;21
14318;0;25
14320;0;8
14324;0;214
14330;0;9
14338;0;8
14350;0;0
14357;0;18
14360;0;24
14367;0;22
14370;0;21
14402;0;9
14403;0;220
14473;0;0
14566;0;229
14567;0;22
14568;0;11
14570;0;15
14571;0;25
14572;0;18
14574;0;25
14575;0;26
14577;0;19
14578;0;229
14579;0;3
14580;0;0
14581;0;11
14582;0;20
14583;0;22
14585;0;216
14586;0;12
14588;0;16
14590;0;16
14591;0;10
14592;0;14
14593;0;224
14594;0;22
14595;0;0
14596;0;15
14597;0;15
14598;0;214
14599;0;3
14600;0;217
14601;0;22
14602;0;12
14603;0;3
14604;0;217
14605;0;12
14607;0;216
14608;0;16
14610;0;229
14611;0;25
14612;0;12
14614;0;221
14615;0;17
14616;0;217
14620;0;214
14622;0;12
14631;0;14
14649;0;214
14678;0;10
14683;0;24
14701;0;18
14714;0;12
14715;0;16
14724;0;22
14755;0;18
14760;0;10
14764;0;8
14765;0;217
14766;0;220
14767;0;0
14770;0;8
14771;0;15
14772;0;24
14773;0;221
14774;0;220
14776;0;25
14777;0;15
14779;0;217
14780;0;9
14781;0;24
14782;0;216
14783;0;9
14784;0;26
14787;0;17
14788;0;216
14789;0;9
14790;0;221
14791;0;17
14792;0;12
14793;0;214
14794;0;221
14795;0;11
14797;0;12
14798;0;3
14799;0;10
14800;0;18
14801;0;17
14803;0;11
14804;0;3
14807;0;8
14812;0;3
14819;0;10
14822;0;18
14823;0;20
14824;0;25
14825;0;220
14826;0;9
14838;0;21
14843;0;8
14854;0;9
14857;0;217
14859;0;12
14864;0;25
14876;0;17
14907;0;10
15047;0;22
15049;0;12
15050;0;5
15053;0;15
15054;0;5
15057;0;12
15060;0;15
15061;0;11
15062;0;16
15063;0;214
15065;0;16
15066;0;21
15067;0;17
15068;0;22
15069;0;23
15070;0;214
15072;0;221
15074;0;14
15075;0;25
15076;0;17
15077;0;3
15078;0;16
15079;0;24
15080;0;3
15081;0;16
15083;0;16
15084;0;224
15085;0;26
15086;0;12
15087;0;12
15088;0;17
15089;0;16
15091;0;214
15093;0;216
15095;0;16
15096;0;10
15098;0;24
15099;0;16
15100;0;5
15101;0;12
15102;0;24
15103;0;8
15104;0;22
15105;0;224
15106;0;10
15107;0;14
15111;0;18
15112;0;22
15117;0;220
15121;0;8
15134;0;23
15150;0;21
15170;0;21
15171;0;220
15175;0;10
15179;0;220
15181;0;220
15183;0;25
15208;0;220
15211;0;12
15235;0;217
15236;0;11
15240;0;3
15241;0;214
15249;0;25
15250;0;15
15256;0;10
15260;0;19
15264;0;217
15270;0;216
15271;0;221
15272;0;217
15273;0;10
15274;0;220
15278;0;25
15279;0;220
15280;0;220
15281;0;20
15282;0;21
15283;0;25
15284;0;221
15285;0;10
15286;0;9
15287;0;25
15289;0;15
15290;0;9
15294;0;12
15296;0;26
15297;0;26
15298;0;24
15299;0;21
15301;0;24
15302;0;214
15303;0;26
15304;0;22
15306;0;216
15307;0;18
15308;0;8
15310;0;10
15312;0;24
15313;0;3
15315;0;25
15321;0;220
15323;0;18
15324;0;214
15330;0;9
15337;0;21
15344;0;25
15355;0;216
15361;0;8
15366;0;216
15373;0;18
15405;0;17
15544;0;224
15545;0;9
15546;0;21
15549;0;26
15550;0;9
15551;0;0
15552;0;5
15553;0;22
15554;0;227
15555;0;220
15556;0;8
15557;0;10
15558;0;11
15559;0;9
15560;0;214
15561;0;10
15562;0;10
15563;0;217
15564;0;217
15565;0;227
15566;0;227
15567;0;224
15568;0;5
15570;0;23
15571;0;16
15572;0;224
15573;0;20
15574;0;15
15575;0;25
15576;0;23
15577;0;23
15578;0;220
15579;0;227
15580;0;16
15581;0;230
15583;0;15
15584;0;18
15585;0;18
15586;0;22
15589;0;23
15590;0;5
15591;0;20
15592;0;23
15593;0;227
15594;0;22
15595;0;8
15596;0;9
15598;0;3
15599;0;227
15604;0;23
15605;0;227
15607;0;20
15608;0;12
15609;0;19
15617;0;0
15628;0;216
15631;0;25
15643;0;224
15649;0;0
15651;0;15
15652;0;23
15658;0;8
15662;0;0
15666;0;217
15668;0;14
15670;0;227
15672;0;220
15677;0;0
15678;0;20
15689;0;9
15691;0;26
15695;0;5
15697;0;5
15700;0;19
15707;0;21
15710;0;217
15712;0;216
15713;0;23
15714;0;11
15715;0;10
15720;0;21
15723;0;5
15724;0;18
15725;0;0
15726;0;217
15729;0;227
15732;0;17
15734;0;224
15735;0;17
15736;0;214
15737;0;23
15738;0;11
15741;0;227
15743;0;16
15744;0;217
15747;0;10
15748;0;3
15750;0;24
15752;0;3
15753;0;15
15754;0;15
15756;0;10
15757;0;12
15759;0;24
15761;0;21
15764;0;18
15766;0;214
15767;0;9
15768;0;24
15771;0;23
15772;0;216
15773;0;26
15774;0;216
15775;0;214
15778;0;217
15782;0;217
15783;0;21
15784;0;220
15785;0;20
15786;0;9
15789;0;18
15801;0;221
15803;0;17
15807;0;214
15809;0;12
15811;0;12
15812;0;221
15821;0;22
15824;0;20
15850;0;221
15853;0;22
15857;0;221
15861;0;17
15862;0;0
15863;0;5
15864;0;24
15866;0;24
15868;0;3
15869;0;24
15870;0;19
15871;0;21
15872;0;0
15874;0;10
15878;0;19
15883;0;12
16086;0;8
16087;0;15
16093;0;18
16094;0;21
16095;0;23
16096;0;227
16099;0;214
16100;0;19
16101;0;11
16103;0;0
16104;0;23
16107;0;9
16108;0;21
16109;0;12
16110;0;229
16111;0;216
16112;0;5
16113;0;22
16114;0;227
16115;0;9
16116;0;10
16120;0;230
16122;0;214
16124;0;14
16125;0;12
16126;0;220
16128;0;12
16129;0;15
16131;0;217
16132;0;15
16133;0;18
16134;0;10
16135;0;15
16136;0;22
16137;0;12
16138;0;230
16139;0;221
16140;0;214
16141;0;217
16147;0;220
16149;0;224
16153;0;12
16157;0;26
16158;0;19
16159;0;221
16163;0;3
16170;0;14
16173;0;26
16179;0;216
16194;0;0
16202;0;15
16204;0;11
16205;0;21
16208;0;15
16222;0;3
16226;0;24
16230;0;220
16234;0;5
16235;0;220
16239;0;8
16245;0;20
16246;0;9
16251;0;20
16254;0;18
16257;0;16
16262;0;17
16263;0;230
16264;0;17
16268;0;224
16273;0;19
16278;0;221
16279;0;216
16280;0;16
16281;0;17
16282;0;17
16283;0;9
16285;0;3
16286;0;12
16287;0;214
16288;0;10
16289;0;20
16290;0;11
16291;0;17
16292;0;11
16293;0;22
16294;0;12
16295;0;16
16297;0;9
16298;0;21
16299;0;10
16301;0;18
16302;0;22
16303;0;220
16304;0;15
16306;0;10
16307;0;9
16308;0;21
16309;0;8
16311;0;216
16312;0;10
16313;0;15
16314;0;230
16315;0;3
16317;0;220
16319;0;10
16320;0;25
16324;0;18
16325;0;227
16326;0;25
16328;0;216
16330;0;220
16331;0;14
16334;0;220
16335;0;23
16336;0;25
16339;0;10
16341;0;23
16342;0;9
16343;0;216
16348;0;3
16352;0;217
16354;0;227
16357;0;18
16359;0;24
16360;0;10
16363;0;15
16364;0;24
16370;0;26
16372;0;26
16377;0;25
16385;0;26
16386;0;5
16390;0;5
16404;0;15
16406;0;19
16407;0;5
16408;0;25
16412;0;5
16422;0;15
16424;0;224
16426;0;16
16428;0;20
16432;0;8
16438;0;19
16439;0;8
16460;0;22
16462;0;22
16777;0;217
16779;0;14
16785;0;17
16788;0;12
16792;0;24
16796;0;8
16798;0;229
16799;0;9
16800;0;224
16802;0;214
16804;0;23
16805;0;217
16806;0;16
16807;0;12
16808;0;216
16810;0;16
16811;0;214
16814;0;221
16815;0;24
16816;0;18
16817;0;10
16818;0;20
16819;0;9
16820;0;11
16822;0;17
16823;0;217
16824;0;216
16825;0;26
16826;0;23
16827;0;25
16830;0;221
16834;0;17
16836;0;26
16837;0;21
16841;0;214
16842;0;220
16843;0;214
16846;0;5
16847;0;8
16850;0;3
16854;0;224
16856;0;8
16861;0;8
16862;0;227
16865;0;25
16867;0;220
16871;0;14
16967;0;227
