Year;Team ID;1st Round;2nd Round;3rd Round;4th Round;5th Round;6th Round;7th Round;8th Round;9th Round;10th Round;11th Round;12th Round
1969;5;5;5;5;5;5;5;5;5;5;5
1970;5;5;5;5;5;5;5;5;5;5;5;5;5;5
1971;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
1969;8;8;8;8;8;8;8;8;8;8;8
1970;8;8;8;8;8;8;8;8;8;8;8;8;8;8
1971;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
1969;9;5;9;9;9;9;9;9;9;9;9
1970;9;9;9;9;9;9;9;9;9;9;9;9;9;9
1971;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
1969;118;118;118;118;118;118;118;118;118;118;118
1970;118;118;118;118;118;118;118;118;118;118;118;118;118;118
1971;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118;118
1969;119;122;119;119;119;119;119;119;119;119;119
1970;119;119;119;119;119;119;119;119;119;119;119;119;119;119
1971;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119
1969;0;9;9;0;0;0;0;0;0;0;0
1970;0;5;5;0;0;0;0;0;0;0;0;0;0;0
1971;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1969;10;10;10;5;10;10;10;10;10;10;10
1970;10;10;10;10;10;10;10;10;10;10;10;10;10;10
1971;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
1969;120;120;120;120;120;120;120;120;120;120;120
1970;120;120;120;120;120;120;120;120;120;120;120;120;120;120
1971;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120
1969;121;121;121;121;121;121;121;121;121;121;121
1970;121;121;121;121;121;121;121;121;121;121;121;121;121;121
1971;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121
1969;122;122;122;122;122;122;122;122;122;122;122
1970;122;122;122;122;122;122;122;122;122;122;122;122;122;122
1971;122;122;122;122;122;122;122;122;122;122;122;122;122;122;122;122
1969;123;121;121;123;123;123;123;123;123;123;123
1970;123;123;123;123;123;123;123;123;123;123;123;123;123;123
1971;123;123;123;123;123;123;123;123;123;123;123;123;123;123;123;123
1969;3;5;3;3;3;3;3;3;3;3;3
1970;3;5;3;3;3;3;3;3;3;3;3;3;3;3
1971;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
