League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
0;1970-11-16;118;2;130;1;Regular Season;1;0;0;10134
0;1970-11-16;0;7;3;2;Regular Season;1;0;0;9867
0;1970-11-17;3;1;10;5;Regular Season;1;0;0;9775
0;1970-11-17;9;3;5;2;Regular Season;1;0;0;9741
0;1970-11-17;8;0;123;2;Regular Season;1;0;0;9773
0;1970-11-17;121;3;119;2;Regular Season;1;0;0;9750
0;1970-11-17;122;4;120;4;Regular Season;1;0;0;9746
0;1970-11-18;0;6;130;3;Regular Season;1;0;0;9787
0;1970-11-18;122;8;131;0;Regular Season;1;0;0;9851
0;1970-11-19;10;3;5;0;Regular Season;1;0;0;9747
0;1970-11-19;130;3;121;3;Regular Season;1;0;0;9762
0;1970-11-19;131;0;119;4;Regular Season;1;0;0;9820
0;1970-11-19;0;4;9;1;Regular Season;1;0;0;10189
0;1970-11-19;8;5;118;2;Regular Season;1;0;0;9885
0;1970-11-20;10;3;123;6;Regular Season;1;0;0;9789
0;1970-11-20;120;6;9;2;Regular Season;1;0;0;9780
0;1970-11-20;3;4;118;3;Regular Season;1;0;0;9911
0;1970-11-21;130;3;123;2;Regular Season;1;0;0;9792
0;1970-11-22;131;3;9;7;Regular Season;1;0;0;9821
0;1970-11-22;3;2;0;7;Regular Season;1;0;0;10015
0;1970-11-22;122;4;119;2;Regular Season;1;0;0;9847
0;1970-11-23;10;2;5;1;Regular Season;1;0;0;9760
0;1970-11-23;120;5;118;0;Regular Season;1;0;0;9815
0;1970-11-24;131;3;120;4;Regular Season;1;0;0;9783
0;1970-11-24;119;3;121;1;Regular Season;1;0;0;9765
0;1970-11-24;122;1;3;5;Regular Season;1;0;0;9976
0;1970-11-24;5;6;8;3;Regular Season;1;0;0;9753
0;1970-11-24;10;4;130;4;Regular Season;1;0;0;9791
0;1970-11-24;0;5;123;1;Regular Season;1;0;0;9817
0;1970-11-25;122;6;119;0;Regular Season;1;0;0;9848
0;1970-11-26;130;0;9;4;Regular Season;1;0;0;9799
0;1970-11-26;10;4;3;5;Regular Season;1;0;0;9800
0;1970-11-26;131;7;121;2;Regular Season;1;0;0;9769
0;1970-11-26;118;1;5;3;Regular Season;1;0;0;9761
0;1970-11-26;123;1;8;2;Regular Season;1;0;0;9822
0;1970-11-26;0;5;120;0;Regular Season;1;0;0;9807
0;1970-11-27;3;3;119;1;Regular Season;1;0;0;9958
0;1970-11-27;122;2;0;6;Regular Season;1;0;0;9871
0;1970-11-27;123;3;130;3;Regular Season;1;0;0;9801
0;1970-11-27;121;1;118;2;Regular Season;1;0;0;9768
0;1970-11-28;131;2;9;2;Regular Season;1;0;0;9823
0;1970-11-28;5;2;10;2;Regular Season;1;0;0;10102
0;1970-11-29;9;4;8;3;Regular Season;1;0;0;9828
0;1970-11-29;3;14;123;0;Regular Season;1;0;0;10188
0;1970-11-30;120;4;119;1;Regular Season;1;0;0;9965
0;1970-11-30;118;1;8;4;Regular Season;1;0;0;9893
0;1970-11-30;123;0;10;2;Regular Season;1;0;0;9803
0;1970-11-30;0;4;131;2;Regular Season;1;0;0;9869
0;1970-12-1;10;3;9;3;Regular Season;1;0;0;9819
0;1970-12-1;3;8;5;0;Regular Season;1;0;0;9779
0;1970-12-1;120;5;118;2;Regular Season;1;0;0;9797
0;1970-12-1;121;3;122;2;Regular Season;1;0;0;9774
0;1970-12-1;0;6;131;0;Regular Season;1;0;0;9858
0;1970-12-3;120;2;10;5;Regular Season;1;0;0;9814
0;1970-12-3;9;5;123;2;Regular Season;1;0;0;9811
0;1970-12-3;5;0;0;1;Regular Season;1;0;0;9782
0;1970-12-3;122;3;130;5;Regular Season;1;0;0;9870
0;1970-12-3;8;4;3;2;Regular Season;1;0;0;10131
0;1970-12-3;119;4;121;2;Regular Season;1;0;0;9778
0;1970-12-4;121;2;119;4;Regular Season;1;0;0;9781
0;1970-12-4;130;4;120;1;Regular Season;1;0;0;9829
0;1970-12-4;131;2;0;6;Regular Season;1;0;0;10193
0;1970-12-4;122;2;8;5;Regular Season;1;0;0;9957
0;1970-12-5;123;3;118;2;Regular Season;1;0;0;9812
0;1970-12-5;3;1;9;2;Regular Season;1;0;0;9967
0;1970-12-6;5;4;130;0;Regular Season;1;0;0;9802
0;1970-12-6;131;0;9;5;Regular Season;1;0;0;9832
0;1970-12-7;123;7;122;4;Regular Season;1;0;0;9931
0;1970-12-7;10;6;3;3;Regular Season;1;0;0;9824
0;1970-12-7;8;4;121;7;Regular Season;1;0;0;9793
0;1970-12-8;8;2;120;1;Regular Season;1;0;0;9833
0;1970-12-8;121;0;119;3;Regular Season;1;0;0;9788
0;1970-12-8;131;3;3;4;Regular Season;1;0;0;9913
0;1970-12-8;123;3;5;1;Regular Season;1;0;0;9804
0;1970-12-8;10;3;0;2;Regular Season;1;0;0;9846
0;1970-12-8;9;3;130;1;Regular Season;1;0;0;9879
0;1970-12-9;118;2;130;1;Regular Season;1;0;0;9891
0;1970-12-10;8;5;121;4;Regular Season;1;0;0;9798
0;1970-12-10;119;2;120;2;Regular Season;1;0;0;9835
0;1970-12-10;131;0;118;0;Regular Season;1;0;0;9917
0;1970-12-10;0;7;9;4;Regular Season;1;0;0;9861
0;1970-12-11;122;3;123;2;Regular Season;1;0;0;9855
0;1970-12-11;3;10;130;3;Regular Season;1;0;0;9896
0;1970-12-11;5;7;0;4;Regular Season;1;0;0;9809
0;1970-12-12;118;1;131;2;Regular Season;1;0;0;10062
0;1970-12-12;119;1;120;2;Regular Season;1;0;0;9862
0;1970-12-12;8;2;123;1;Regular Season;1;0;0;10190
0;1970-12-13;122;4;9;1;Regular Season;1;0;0;9877
0;1970-12-13;5;5;10;0;Regular Season;1;0;0;9818
0;1970-12-14;0;6;122;2;Regular Season;1;0;0;9909
0;1970-12-14;118;5;3;2;Regular Season;1;0;0;9946
0;1970-12-14;10;1;120;3;Regular Season;1;0;0;9852
0;1970-12-14;119;2;123;4;Regular Season;1;0;0;9894
0;1970-12-15;121;3;119;3;Regular Season;1;0;0;9813
0;1970-12-15;130;1;0;3;Regular Season;1;0;0;9884
0;1970-12-15;118;7;120;2;Regular Season;1;0;0;9875
0;1970-12-15;131;2;5;3;Regular Season;1;0;0;9826
0;1970-12-15;123;1;8;4;Regular Season;1;0;0;9853
0;1970-12-16;5;5;131;1;Regular Season;1;0;0;9830
0;1970-12-17;123;1;8;2;Regular Season;1;0;0;9874
0;1970-12-17;0;5;3;1;Regular Season;1;0;0;9926
0;1970-12-17;9;3;121;3;Regular Season;1;0;0;9810
0;1970-12-18;8;6;123;3;Regular Season;1;0;0;10068
0;1970-12-18;119;3;131;5;Regular Season;1;0;0;9880
0;1970-12-18;120;2;121;3;Regular Season;1;0;0;9816
0;1970-12-18;118;1;122;3;Regular Season;1;0;0;9936
0;1970-12-18;10;6;3;4;Regular Season;1;0;0;9854
0;1970-12-18;130;1;5;3;Regular Season;1;0;0;9834
0;1970-12-19;10;8;9;2;Regular Season;1;0;0;9860
0;1970-12-20;130;0;9;4;Regular Season;1;0;0;9895
0;1970-12-21;123;0;3;6;Regular Season;1;0;0;9916
0;1970-12-21;121;5;8;5;Regular Season;1;0;0;9831
0;1970-12-21;10;3;119;1;Regular Season;1;0;0;9865
0;1970-12-21;122;6;5;1;Regular Season;1;0;0;9842
0;1970-12-22;9;6;131;1;Regular Season;1;0;0;9881
0;1970-12-22;120;3;130;1;Regular Season;1;0;0;9878
0;1970-12-22;121;1;8;5;Regular Season;1;0;0;9825
0;1970-12-22;10;3;0;3;Regular Season;1;0;0;9864
0;1970-12-22;118;2;5;2;Regular Season;1;0;0;9844
0;1970-12-23;3;6;131;2;Regular Season;1;0;0;9952
0;1970-12-23;9;4;118;3;Regular Season;1;0;0;10044
0;1970-12-23;120;0;119;1;Regular Season;1;0;0;9906
0;1970-12-23;130;1;122;6;Regular Season;1;0;0;9939
0;1970-12-27;122;2;120;1;Regular Season;1;0;0;9899
0;1970-12-27;9;2;10;3;Regular Season;1;0;0;9873
0;1970-12-27;0;4;5;6;Regular Season;1;0;0;9849
0;1970-12-27;3;2;130;1;Regular Season;1;0;0;9903
0;1970-12-27;123;3;121;2;Regular Season;1;0;0;9837
0;1970-12-27;8;5;119;2;Regular Season;1;0;0;9904
0;1970-12-28;10;9;131;0;Regular Season;1;0;0;9898
0;1970-12-28;121;4;122;5;Regular Season;1;0;0;9838
0;1970-12-28;130;1;3;4;Regular Season;1;0;0;10101
0;1970-12-29;9;3;131;3;Regular Season;1;0;0;9890
0;1970-12-29;5;3;0;4;Regular Season;1;0;0;9857
0;1970-12-29;119;0;118;2;Regular Season;1;0;0;9933
0;1970-12-29;123;1;120;5;Regular Season;1;0;0;9908
0;1970-12-30;3;4;9;1;Regular Season;1;0;0;9897
0;1970-12-30;8;6;0;4;Regular Season;1;0;0;9902
0;1970-12-31;3;5;130;2;Regular Season;1;0;0;9989
0;1970-12-31;5;3;10;0;Regular Season;1;0;0;9856
0;1970-12-31;121;2;120;5;Regular Season;1;0;0;9839
0;1970-12-31;119;2;123;1;Regular Season;1;0;0;9912
0;1971-1-1;118;2;121;1;Regular Season;1;0;0;9840
0;1971-1-1;8;5;123;2;Regular Season;1;0;0;9889
0;1971-1-1;10;6;9;4;Regular Season;1;0;0;9892
0;1971-1-1;120;4;122;2;Regular Season;1;0;0;9900
0;1971-1-1;131;0;0;6;Regular Season;1;0;0;9887
0;1971-1-2;130;1;119;2;Regular Season;1;0;0;9919
0;1971-1-2;118;1;122;6;Regular Season;1;0;0;9981
0;1971-1-3;8;2;5;1;Regular Season;1;0;0;9859
0;1971-1-4;122;4;123;4;Regular Season;1;0;0;9945
0;1971-1-4;118;1;120;2;Regular Season;1;0;0;9918
0;1971-1-4;9;4;130;1;Regular Season;1;0;0;9910
0;1971-1-5;10;4;130;0;Regular Season;1;0;0;9923
0;1971-1-5;122;3;121;1;Regular Season;1;0;0;9914
0;1971-1-5;131;2;3;2;Regular Season;1;0;0;9922
0;1971-1-5;5;5;9;3;Regular Season;1;0;0;9868
0;1971-1-5;123;2;8;7;Regular Season;1;0;0;9907
0;1971-1-5;119;3;118;0;Regular Season;1;0;0;9942
0;1971-1-7;118;1;123;1;Regular Season;1;0;0;10172
0;1971-1-7;120;7;121;4;Regular Season;1;0;0;9925
0;1971-1-7;130;2;10;6;Regular Season;1;0;0;9938
0;1971-1-7;5;4;131;4;Regular Season;1;0;0;9863
0;1971-1-7;119;4;8;1;Regular Season;1;0;0;9932
0;1971-1-7;9;3;0;5;Regular Season;1;0;0;9901
0;1971-1-8;3;0;10;7;Regular Season;1;0;0;9991
0;1971-1-8;121;4;131;2;Regular Season;1;0;0;9866
0;1971-1-9;0;3;5;5;Regular Season;1;0;0;9872
0;1971-1-9;119;2;8;3;Regular Season;1;0;0;9921
0;1971-1-9;122;3;120;6;Regular Season;1;0;0;9924
0;1971-1-10;123;0;0;7;Regular Season;1;0;0;9929
0;1971-1-11;120;1;8;5;Regular Season;1;0;0;9947
0;1971-1-11;131;2;10;2;Regular Season;1;0;0;9934
0;1971-1-11;5;2;3;3;Regular Season;1;0;0;9876
0;1971-1-12;119;2;8;2;Regular Season;1;0;0;9940
0;1971-1-12;10;3;5;2;Regular Season;1;0;0;9882
0;1971-1-12;0;2;3;2;Regular Season;1;0;0;9978
0;1971-1-12;121;2;118;5;Regular Season;1;0;0;9915
0;1971-1-12;123;2;9;6;Regular Season;1;0;0;9955
0;1971-1-13;121;3;118;6;Regular Season;1;0;0;9927
0;1971-1-14;122;11;123;1;Regular Season;1;0;0;9956
0;1971-1-14;119;1;120;1;Regular Season;1;0;0;9943
0;1971-1-14;131;5;130;3;Regular Season;1;0;0;9941
0;1971-1-14;5;1;9;6;Regular Season;1;0;0;9883
0;1971-1-15;9;5;122;3;Regular Season;1;0;0;9959
0;1971-1-15;119;3;123;1;Regular Season;1;0;0;9954
0;1971-1-15;130;2;3;3;Regular Season;1;0;0;10124
0;1971-1-15;118;5;120;4;Regular Season;1;0;0;9951
0;1971-1-15;121;3;0;3;Regular Season;1;0;0;9930
0;1971-1-16;131;2;10;3;Regular Season;1;0;0;9944
0;1971-1-17;122;1;8;0;Regular Season;1;0;0;10100
0;1971-1-17;0;5;130;1;Regular Season;1;0;0;10001
0;1971-1-18;120;1;119;0;Regular Season;1;0;0;9963
0;1971-1-18;9;2;130;2;Regular Season;1;0;0;9961
0;1971-1-18;3;3;5;1;Regular Season;1;0;0;9886
0;1971-1-18;121;4;123;3;Regular Season;1;0;0;9935
0;1971-1-19;10;4;0;7;Regular Season;1;0;0;9983
0;1971-1-19;131;3;8;6;Regular Season;1;0;0;9948
0;1971-1-19;119;7;121;5;Regular Season;1;0;0;9972
0;1971-1-19;3;6;5;2;Regular Season;1;0;0;9905
0;1971-1-19;118;0;122;0;Regular Season;1;0;0;9953
0;1971-1-21;131;1;10;5;Regular Season;1;0;0;9973
0;1971-1-21;120;2;118;3;Regular Season;1;0;0;9960
0;1971-1-21;5;5;0;3;Regular Season;1;0;0;9888
0;1971-1-21;123;5;122;4;Regular Season;1;0;0;10014
0;1971-1-21;9;2;130;1;Regular Season;1;0;0;10006
0;1971-1-22;0;6;122;3;Regular Season;1;0;0;10071
0;1971-1-22;118;1;120;2;Regular Season;1;0;0;9962
0;1971-1-22;9;2;3;2;Regular Season;1;0;0;10021
0;1971-1-22;123;7;121;1;Regular Season;1;0;0;9964
0;1971-1-22;131;4;130;1;Regular Season;1;0;0;10000
0;1971-1-23;8;2;10;3;Regular Season;1;0;0;9987
0;1971-1-24;119;1;8;4;Regular Season;1;0;0;9966
0;1971-1-25;119;1;122;5;Regular Season;1;0;0;9977
0;1971-1-25;3;5;131;0;Regular Season;1;0;0;10004
0;1971-1-25;121;2;0;5;Regular Season;1;0;0;9984
0;1971-1-26;122;3;118;0;Regular Season;1;0;0;9996
0;1971-1-26;10;0;0;4;Regular Season;1;0;0;9992
0;1971-1-26;123;2;131;2;Regular Season;1;0;0;10035
0;1971-1-26;5;4;8;2;Regular Season;1;0;0;9928
0;1971-1-26;120;2;3;1;Regular Season;1;0;0;9969
0;1971-1-27;118;1;9;4;Regular Season;1;0;0;10018
0;1971-1-27;119;2;10;4;Regular Season;1;0;0;9993
0;1971-1-28;0;3;130;1;Regular Season;1;0;0;10024
0;1971-1-28;121;1;122;2;Regular Season;1;0;0;9997
0;1971-1-28;131;1;5;6;Regular Season;1;0;0;9937
