PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
327;1943;9;9999;5;2;0;0;-2;0;0;0;0;57;0;11;57;28;3;10;6;1;4566;155;187;0;0
327;1944;0;9999;5;1;1;0;1;0;0;0;0;59;0;3;45;25;2;3;1;2;3618;60;381;0;0
327;1947;3;9999;5;0;0;0;-2;0;0;0;0;58;0;4;45;22;3;4;2;1;3466;889;0;0;0
352;1943;3;9999;5;1;1;0;1;0;0;0;1;61;0;9;0;0;7;2;1;1;5191;59;264;0;0
352;1944;9;9999;5;1;1;0;-3;1;0;0;0;56;0;6;0;0;5;1;2;1;4694;284;224;0;0
352;1948;8;0;7;0;3;2;0;0;1;0;0;63;0;10;0;0;9;0;4;2;7289;458;512;0;0
352;1950;8;0;7;0;2;6;6;0;0;0;0;60;0;12;0;0;13;3;8;4;8760;348;870;0;0
352;1951;8;0;4;1;0;4;1;0;0;0;0;62;0;13;0;0;3;0;4;2;4031;847;85;0;0
352;1952;8;0;7;0;0;4;-1;0;0;0;0;59;0;9;0;0;13;1;3;6;6795;0;238;0;0
352;1955;8;0;7;0;3;10;1;0;0;0;0;58;0;5;0;0;8;0;4;2;5918;87;260;0;0
354;1942;3;9999;5;1;1;0;0;0;0;0;0;64;1;5;7;5;16;7;3;1;4121;23;507;0;0
354;1943;3;9999;5;1;2;0;1;0;0;1;0;61;0;10;3;1;10;2;0;0;3420;105;174;0;0
354;1944;3;9999;5;0;0;2;0;0;0;0;0;59;0;3;0;0;7;1;0;0;2857;0;64;0;0
354;1945;3;9999;5;0;0;2;0;0;0;0;0;59;0;1;21;11;7;1;1;1;2411;107;412;0;0
354;1946;3;9999;5;1;2;2;2;0;0;0;0;62;0;6;1;0;9;1;2;0;3180;0;46;0;0
354;1951;3;0;1;0;0;0;0;0;0;0;0;56;0;1;0;0;0;0;0;0;194;0;54;0;0
391;1943;8;9999;5;0;0;0;-1;0;0;0;0;59;0;7;46;26;1;5;6;1;4193;520;0;0;0
401;1943;10;9999;5;0;0;0;-1;0;0;0;0;59;0;9;0;0;7;1;2;0;5438;43;63;0;0
440;1943;3;9999;5;0;2;2;2;0;0;0;0;65;0;7;67;27;2;1;5;0;4876;766;0;0;0
440;1944;0;9999;5;2;1;2;0;0;1;0;0;67;0;13;58;30;3;2;6;0;4643;1119;113;0;0
445;1944;9;9999;5;0;1;0;-4;0;0;0;0;53;0;6;0;0;4;2;1;5;4831;99;80;0;0
445;1943;9;9999;5;0;1;5;-4;0;1;0;0;60;0;10;0;0;5;1;2;4;4664;35;220;1;0
