PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
4152;3;3;6;2;1;2;2;0;0;0;0;0;0;5;7;7;2;67;63;68;14;6416;0;0;103.6;3.4;2.2;25.2;23.0;98;103;48.8;0.2;55;56;49.5;-2.8;2;2;1
4606;120;120;5;0;0;0;0;0;0;0;0;0;0;4;4;1;1;56;49;63;1;1504;0;680;108.3;2.4;2.4;9.6;14.4;6;8;42.9;-0.1;5;6;45.5;2.1;0;9;3
5072;120;120;5;0;1;-2;0;0;0;0;0;0;0;1;0;3;0;48;51;49;1;4701;0;334;106.3;3.8;5.4;16.1;30.6;29;52;35.8;-10.3;23;43;34.8;-13.2;0;0;0
4487;122;122;5;2;7;6;2;0;0;0;0;0;0;6;8;0;2;79;85;57;9;5730;280;104;112.4;6.3;2.5;22.6;16.3;58;41;58.6;2.4;39;29;57.4;1.3;0;4;2
5073;9;9;4;1;1;-4;0;0;0;0;0;0;0;3;1;1;1;59;57;53;4;4065;105;153;90.0;1.8;5.3;17.7;26.6;38;54;41.3;2.9;22;34;39.3;-0.7;0;0;0
4945;9;9;4;2;1;-6;0;0;0;0;0;0;0;1;4;3;3;55;56;52;8;4016;0;233;100.9;3.6;9.0;16.1;42.1;34;78;30.4;-14.0;23;54;29.9;-16.1;0;42;13
3869;10;10;6;0;0;-3;0;0;0;0;0;0;0;5;1;5;19;61;52;70;12;7217;134;354;92.3;2.5;4.0;33.9;26.4;137;103;57.1;9.0;78;64;54.9;9.9;0;0;0
5414;3;3;2;1;0;3;0;0;0;0;0;0;0;1;0;0;2;72;68;72;4;1706;42;0;118.8;6.3;0.0;33.7;27.4;26;29;47.3;-4.7;21;15;58.3;1.4;1;0;0
4609;122;122;5;1;4;2;0;0;1;0;0;0;0;5;7;4;1;73;69;66;8;5299;780;0;99.1;3.4;2.0;19.0;10.9;42;26;61.8;6.3;31;20;60.8;5.8;0;43;23
5242;9;9;3;0;1;-4;2;0;1;0;0;0;0;3;1;2;6;62;56;70;5;3539;372;27;84.6;0.0;4.1;19.3;26.4;31;47;39.7;1.0;22;29;43.1;5.0;0;0;0
4490;123;123;7;0;2;-1;0;0;0;0;0;0;0;4;3;10;10;66;59;70;14;8572;1454;71;101.2;3.4;3.8;25.2;31.1;103;119;46.4;0.1;71;83;46.1;2.7;0;0;0
5075;0;0;4;2;3;2;2;0;0;0;0;0;0;2;4;2;0;72;70;62;10;4587;72;0;102.9;4.7;3.1;28.3;22.8;63;49;56.3;-7.0;43;33;56.6;-5.8;1;64;38
4744;123;123;7;1;3;-6;2;0;0;0;0;0;0;3;5;7;1;63;58;62;10;7329;0;28;93.9;2.5;5.4;25.5;34.4;83;101;45.1;-1.8;57;78;42.2;-3.2;0;89;41
4492;120;120;5;0;2;-9;2;0;0;0;0;0;0;5;0;4;8;55;54;56;1;5733;114;134;75.0;0.6;6.3;11.9;20.7;35;55;38.9;-6.1;23;36;39.0;-6.5;0;0;0
