Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0;SQ1;SQ2;SQ3;SQ4
10214;4366;123;67.5767;59.364;77.994;0;0;0;1;0;2;5;3;1;0;20;999;66;71;861;0;0;0;2;9;1;0;3;7;0;0;21;21;1;4;5;9;3;1;6;2;3;22;20;10;1;2;0;0;0
10214;3967;123;82.0384;76.475;73.568;0;1;1;2;1;0;0;4;0;0;21;1272;267;0;1004;0;2;0.0;9;10;1;0;2;7;2;1;14;20;1;4;6;9;1;0;8;12;5;22;20;10;0;1;1;0;1
10214;4497;123;79.3833;58.006;95.256;0;1;1;1;0;4;7;2;2;0;21;1233;0;187;1045;0;0;0;12;11;0;2;5;6;2;1;11;19;2;2;3;10;1;0;9;6;4;22;20;10;2;3;0;0;0
10214;4376;9;62.9671;63.147;66.906;0;0;-1;1;0;2;7;1;2;0;23;1400;207;188;1005;0;0;0;13;10;2;1;10;2;1;2;17;13;2;1;6;6;0;1;5;11;11;10;20;22;1;1;1;0;0
10214;5898;9;68.2733;70.81;44.4;0;1;-1;2;0;1;2;1;0;0;17;1047;30;0;1017;0;0;0;14;8;4;1;8;2;1;2;16;15;0;1;8;6;0;1;3;10;5;10;20;22;0;3;0;0;0
10214;5094;123;75.7738;68.21;78.287;0;1;0;3;0;2;2;3;1;0;20;1168;330;0;838;0;0;0;8;9;1;0;2;6;1;1;15;21;1;4;6;10;2;0;9;13;4;22;20;10;2;0;0;2;1
10214;3695;9;82.5148;77.9;72.479;0;0;-2;6;1;3;2;2;0;1;25;1430;58;237;1135;1;7;12.5;10;14;3;1;7;4;0;2;20;9;1;1;9;4;1;1;6;7;10;10;20;22;2;3;3;2;0
10214;5260;9;60.9187;57.19;45.3;0;0;0;2;0;0;0;1;0;2;14;870;31;0;838;0;0;0;12;4;1;0;7;2;1;1;18;19;3;2;9;6;0;2;2;5;2;10;20;22;0;0;2;0;0
10214;5676;9;73.1867;61.013;86.94;0;0;0;1;1;1;0;5;1;0;17;1168;128;44;994;0;0;0;10;8;0;0;3;6;0;0;20;15;4;2;13;2;1;3;2;4;7;10;20;22;1;2;0;0;0
10214;6142;123;77.8425;71.915;61.468;1;0;1;3;0;0;0;2;0;0;17;1161;23;63;1075;0;0;0;9;9;1;1;4;2;1;0;14;21;1;3;4;14;2;1;4;5;3;22;20;10;0;0;0;3;0
10214;5462;123;62.595;53.105;74.657;0;0;0;0;0;1;0;2;0;2;13;913;0;191;721;3;3;50.0;3;9;0;2;3;8;0;0;20;21;2;2;5;8;3;1;7;1;2;22;20;10;1;0;0;0;0
10214;5109;9;67.945;61.085;71.874;0;0;-1;2;1;0;0;0;2;0;17;992;73;0;918;5;4;55.6;9;5;1;0;5;1;0;1;21;18;3;2;11;7;1;2;3;7;3;10;20;22;0;1;1;0;1
10214;6151;9;65.4993;60.23;72.237;0;0;0;2;1;0;0;0;1;0;14;951;0;51;900;3;7;30.0;8;5;3;1;3;6;0;0;22;18;1;1;13;2;1;3;3;4;5;10;20;22;0;0;1;1;1
10214;5695;9;66.233;59.85;67.76;0;0;0;1;1;0;0;4;0;0;13;727;0;0;727;0;0;0;6;2;1;0;2;1;0;0;24;21;3;2;14;7;1;3;2;4;2;10;20;22;0;1;1;0;0
10214;5196;123;68.0429;62.662;70.938;0;1;1;1;0;0;0;2;0;0;17;1191;0;43;1147;0;0;0;9;12;1;2;2;7;1;0;14;18;1;2;6;9;2;1;4;9;3;22;20;10;0;1;0;0;0
10216;5639;118;62.9338;58.235;69.938;0;0;0;2;1;0;6;2;1;0;16;1144;199;0;945;0;0;0;10;6;1;2;1;5;0;0;13;8;3;0;6;6;3;0;7;4;4;22;15;19;0;2;0;0;1
10216;3856;121;63.5433;52.089;76.23;0;0;0;1;1;0;9;1;1;0;19;1222;162;51;1008;0;0;0;4;5;1;3;6;2;0;0;10;18;1;1;5;5;0;3;6;4;7;19;15;22;0;2;0;0;0
10216;4927;121;70.2684;65.835;68.486;0;1;-2;1;1;0;0;1;1;0;17;972;225;84;662;6;5;54.5;4;10;1;0;2;1;0;2;10;13;1;4;9;6;0;1;8;5;6;19;15;22;0;2;0;0;0
10216;4721;121;62.6663;60.515;45.9;0;0;-2;1;0;0;0;0;0;1;18;1025;220;134;670;3;4;42.9;3;11;1;0;2;1;0;2;11;12;1;4;9;6;0;1;8;4;6;19;15;22;0;0;0;1;0
10216;5231;121;60.6155;55.86;65.945;0;0;0;0;0;0;0;0;0;0;18;924;38;0;885;0;0;0;1;7;1;3;6;4;0;0;13;16;1;1;5;3;0;3;4;6;8;19;15;22;0;0;0;0;0
10216;4730;121;65.056;54.055;78.287;0;0;-1;1;0;0;0;2;0;4;19;1276;57;173;1045;2;4;33.3;2;7;1;1;4;2;0;1;12;16;1;3;7;5;0;2;5;2;10;19;15;22;0;0;0;0;1
10216;5236;118;71.6886;63.438;81.9;1;0;3;3;1;2;0;2;1;0;19;1230;0;169;1061;0;0;0;10;3;2;0;0;4;3;0;13;11;2;2;7;7;0;0;9;8;6;22;15;19;1;3;2;0;0
10216;4481;121;63.6271;61.983;67.158;0;1;-2;1;0;2;5;2;1;2;22;1299;285;114;899;0;0;0;8;7;0;1;2;1;0;2;6;16;2;3;9;6;0;1;7;7;10;19;15;22;1;2;0;0;0
10216;5239;118;64.9367;52.768;72.072;0;0;0;0;0;1;0;2;0;0;20;1100;0;157;943;0;0;0;5;5;1;0;1;4;0;0;18;9;3;2;6;7;3;0;7;3;7;22;15;19;0;1;0;0;0
10216;5865;118;72.93;51.216;87.696;0;0;1;2;0;1;7;1;2;0;14;901;0;48;853;0;0;0;8;3;0;1;4;3;1;0;15;11;4;1;3;8;2;0;6;2;3;22;15;19;0;1;2;0;0
10216;5866;121;73.723;69.635;70.059;1;0;0;4;0;0;0;1;0;0;16;932;190;14;727;1;1;50.0;8;3;0;0;3;1;0;0;6;20;2;4;8;6;0;3;7;2;2;19;15;22;0;0;2;2;0
10216;5868;121;64.0166;50;85.668;0;0;0;0;1;1;5;0;3;3;16;1073;174;47;852;11;4;73.3;2;7;1;0;6;4;0;0;12;16;1;4;5;3;0;3;7;5;6;19;15;22;1;1;0;0;0
10216;4617;121;54.784;52.155;47.5;0;0;-1;0;0;1;0;0;0;0;11;669;27;135;506;1;0;100.0;2;2;0;1;0;1;0;1;12;21;2;3;11;6;0;2;1;1;5;19;15;22;0;1;0;0;0
10216;5871;118;80.2041;65.075;99;0;0;0;3;1;2;2;1;2;1;21;1469;185;174;1109;9;7;56.3;11;6;1;2;1;5;0;0;12;8;3;0;6;6;3;0;9;6;4;22;15;19;2;0;1;1;2
10216;5425;121;61.5464;52.25;83.006;0;0;0;3;0;0;0;4;1;2;19;1138;92;65;981;5;8;38.5;8;4;0;3;3;1;0;0;6;19;2;1;8;6;0;3;7;5;5;19;15;22;0;0;2;0;1
