LeagueId;Year;Award Name;Award Description;PlayerId;Retired
13;2009;Jacques Plante Memorial Trophy;Best Goalie;982;0
13;2012;Jacques Plante Memorial Trophy;Best Goalie;2421;0
13;2013;Jacques Plante Memorial Trophy;Best Goalie;2337;0
13;2014;Jacques Plante Memorial Trophy;Best Goalie;14849;0
13;2006;Emile Bouchard Trophy;Best Defenceman;496;0
13;2008;Emile Bouchard Trophy;Best Defenceman;472;0
13;2010;Emile Bouchard Trophy;Best Defenceman;1056;0
13;2011;Emile Bouchard Trophy;Best Defenceman;2347;0
13;2013;Emile Bouchard Trophy;Best Defenceman;2950;0
13;2014;Emile Bouchard Trophy;Best Defenceman;7800;0
13;2016;Emile Bouchard Trophy;Best Defenceman;16557;0
13;2017;Emile Bouchard Trophy;Best Defenceman;16674;0
13;2023;Emile Bouchard Trophy;Best Defenceman;541;0
13;2002;Sidney Crosby Trophy;Best Rookie;8161;0
13;2003;Sidney Crosby Trophy;Best Rookie;174;0
13;2007;Sidney Crosby Trophy;Best Rookie;1524;0
13;2008;Sidney Crosby Trophy;Best Rookie;472;0
13;2009;Sidney Crosby Trophy;Best Rookie;2497;0
13;2010;Sidney Crosby Trophy;Best Rookie;2378;0
13;2011;Sidney Crosby Trophy;Best Rookie;2365;0
13;2012;Sidney Crosby Trophy;Best Rookie;12885;0
13;2013;Sidney Crosby Trophy;Best Rookie;9946;0
13;2014;Sidney Crosby Trophy;Best Rookie;14776;0
13;2017;Sidney Crosby Trophy;Best Rookie;3322;0
13;2024;Sidney Crosby Trophy;Best Rookie;705;0
13;2008;Guy Carbonneau Trophy;Best Def. Forward;2541;0
13;2009;Guy Carbonneau Trophy;Best Def. Forward;1062;0
13;2010;Guy Carbonneau Trophy;Best Def. Forward;2306;0
13;2012;Guy Carbonneau Trophy;Best Def. Forward;2352;0
13;2013;Guy Carbonneau Trophy;Best Def. Forward;2352;0
13;2014;Guy Carbonneau Trophy;Best Def. Forward;14858;0
13;2015;Guy Carbonneau Trophy;Best Def. Forward;16861;0
13;2016;Guy Carbonneau Trophy;Best Def. Forward;16917;0
13;2017;Guy Carbonneau Trophy;Best Def. Forward;16625;0
13;2020;Guy Carbonneau Trophy;Best Def. Forward;10490;0
13;2024;Guy Carbonneau Trophy;Best Def. Forward;5842;0
13;2003;Jean Béliveau Trophy;Most Points;174;0
13;2004;Jean Béliveau Trophy;Most Points;174;0
13;2005;Jean Béliveau Trophy;Most Points;8371;0
13;2009;Jean Béliveau Trophy;Most Points;928;0
13;2010;Jean Béliveau Trophy;Most Points;1376;0
13;2011;Jean Béliveau Trophy;Most Points;2359;0
13;2012;Jean Béliveau Trophy;Most Points;2912;0
13;2013;Jean Béliveau Trophy;Most Points;2419;0
13;2014;Jean Béliveau Trophy;Most Points;14857;0
13;2015;Jean Béliveau Trophy;Most Points;14857;0
13;2017;Jean Béliveau Trophy;Most Points;16476;0
13;2019;Jean Béliveau Trophy;Most Points;3322;0
13;2020;Robert Lebel Trophy;Least Goals Against;10547;0
13;2024;Robert Lebel Trophy;Least Goals Against;1775;0
13;2009;Frank J. Selke Trophy;Sportsmanship Award;1118;0
13;2010;Frank J. Selke Trophy;Sportsmanship Award;1376;0
13;2011;Frank J. Selke Trophy;Sportsmanship Award;2443;0
13;2012;Frank J. Selke Trophy;Sportsmanship Award;2443;0
13;2013;Frank J. Selke Trophy;Sportsmanship Award;2343;0
13;2016;Frank J. Selke Trophy;Sportsmanship Award;16915;0
13;2019;Frank J. Selke Trophy;Sportsmanship Award;3327;0
13;2020;Frank J. Selke Trophy;Sportsmanship Award;10490;0
13;2024;Frank J. Selke Trophy;Sportsmanship Award;9495;0
13;2001;QMJHL Humanitarian of the Year;Dedication Award;9483;0
13;2002;QMJHL Humanitarian of the Year;Dedication Award;3481;0
13;2008;QMJHL Humanitarian of the Year;Dedication Award;1228;0
13;2010;QMJHL Humanitarian of the Year;Dedication Award;4798;0
13;2012;QMJHL Humanitarian of the Year;Dedication Award;2249;0
13;2013;QMJHL Humanitarian of the Year;Dedication Award;2261;0
13;2014;QMJHL Humanitarian of the Year;Dedication Award;14879;0
13;2015;QMJHL Humanitarian of the Year;Dedication Award;16758;0
13;2016;QMJHL Humanitarian of the Year;Dedication Award;16758;0
13;2023;Postseason Allstar 1 D1;Postseason Allstar 1 D1;541;0
13;2024;Raymond Lagacé Trophy;Defensive Rookie of the Year;1775;0
13;2024;Michel Bergeron Trophy;Offensive Rookie of the Year;705;0
14;2020;CCM Most Valuable Player;MVP;17250;0
14;2021;CCM Most Valuable Player;MVP;16692;0
14;2023;CCM Most Valuable Player;MVP;16710;0
14;2024;CCM Most Valuable Player;MVP;16710;0
14;2008;June M. Kelly Award;Playoff MVP;699;0
14;2011;June M. Kelly Award;Playoff MVP;1486;0
14;2016;June M. Kelly Award;Playoff MVP;15725;0
14;2017;June M. Kelly Award;Playoff MVP;14868;0
14;2018;June M. Kelly Award;Playoff MVP;2443;0
14;2020;June M. Kelly Award;Playoff MVP;1701;0
14;2021;June M. Kelly Award;Playoff MVP;159;0
14;2018;Warrior Hockey Goaltender of the Year;Best Goalie;1713;0
14;2019;Warrior Hockey Goaltender of the Year;Best Goalie;3632;0
14;2020;Warrior Hockey Goaltender of the Year;Best Goalie;3806;0
14;2023;Warrior Hockey Goaltender of the Year;Best Goalie;3177;0
14;2024;Warrior Hockey Goaltender of the Year;Best Goalie;159;0
14;2008;CCM Defenseman of the Year;Best Defenceman;1565;0
14;2012;CCM Defenseman of the Year;Best Defenceman;2368;0
14;2013;CCM Defenseman of the Year;Best Defenceman;15725;0
14;2014;CCM Defenseman of the Year;Best Defenceman;1461;0
14;2015;CCM Defenseman of the Year;Best Defenceman;4832;0
14;2016;CCM Defenseman of the Year;Best Defenceman;15725;0
14;2017;CCM Defenseman of the Year;Best Defenceman;15725;0
14;2022;CCM Defenseman of the Year;Best Defenceman;16714;0
14;2010;John A. Daley Award;Best Rookie;1287;0
14;2011;John A. Daley Award;Best Rookie;1401;0
14;2013;John A. Daley Award;Best Rookie;4138;0
14;2016;John A. Daley Award;Best Rookie;4481;0
14;2017;John A. Daley Award;Best Rookie;1602;0
14;2018;John A. Daley Award;Best Rookie;1953;0
14;2019;John A. Daley Award;Best Rookie;5564;0
14;2020;John A. Daley Award;Best Rookie;16519;0
14;2011;Leading Scorer Award;Most Points;1401;0
14;2020;Leading Scorer Award;Most Points;16793;0
14;2021;Leading Scorer Award;Most Points;16692;0
14;2023;Leading Scorer Award;Most Points;16710;0
14;2024;Leading Scorer Award;Most Points;16710;0
14;2014;AMI Graphics Plus Performer Award;Highest Plus-Minus;1461;0
14;2015;AMI Graphics Plus Performer Award;Highest Plus-Minus;2072;0
14;2017;AMI Graphics Plus Performer Award;Highest Plus-Minus;2902;0
14;2019;AMI Graphics Plus Performer Award;Highest Plus-Minus;5640;0
14;2020;AMI Graphics Plus Performer Award;Highest Plus-Minus;3061;0
14;2018;Sportsmanship Award;Sportsmanship Award;2443;0
14;2020;Sportsmanship Award;Sportsmanship Award;16793;0
14;2021;Sportsmanship Award;Sportsmanship Award;2443;0
14;2022;Sportsmanship Award;Sportsmanship Award;2443;0
14;2023;Sportsmanship Award;Sportsmanship Award;3693;0
14;2017;Community Service Award;Dedication Award;2262;0
14;2019;Community Service Award;Dedication Award;2372;0
14;2023;Community Service Award;Dedication Award;3388;0
14;2024;Community Service Award;Dedication Award;5629;0
14;2023;Postseason Allstar 1 G;Postseason Allstar 1 G;3177;0
14;2023;Postseason Allstar 1 D2;Postseason Allstar 1 D2;16946;0
14;2023;Postseason Allstar 1 LW;Postseason Allstar 1 LW;3823;0
14;2023;Postseason Allstar 1 C;Postseason Allstar 1 C;16596;0
14;2023;Postseason Allstar 1 RW;Postseason Allstar 1 RW;16710;0
14;2023;Postseason Allstar 2 D2;Postseason Allstar 2 D2;15725;0
14;2023;Postseason Allstar 2 C;Postseason Allstar 2 C;1605;0
14;2023;Postseason Allstar 2 RW;Postseason Allstar 2 RW;3401;0
16;2006;MVP;MVP;7674;0
16;2012;MVP;MVP;394;0
16;2013;MVP;MVP;7876;0
16;2014;MVP;MVP;9191;0
16;2015;MVP;MVP;9191;0
16;2022;MVP;MVP;2484;0
16;2023;MVP;MVP;2332;0
16;2010;Playoff MVP;Playoff MVP;8159;0
16;2011;Playoff MVP;Playoff MVP;7736;0
16;2012;Playoff MVP;Playoff MVP;7760;0
16;2015;Playoff MVP;Playoff MVP;11490;0
16;2016;Playoff MVP;Playoff MVP;9191;0
16;2018;Playoff MVP;Playoff MVP;7643;0
16;2023;Playoff MVP;Playoff MVP;9196;0
16;2013;Goalie of the Year;Best Goalie;7861;0
16;2016;Goalie of the Year;Best Goalie;9191;0
16;2017;Goalie of the Year;Best Goalie;9191;0
16;2018;Goalie of the Year;Best Goalie;2522;0
16;2021;Goalie of the Year;Best Goalie;2332;0
16;2023;Goalie of the Year;Best Goalie;9196;0
16;2005;Defenceman of the Year;Best Defenceman;7655;0
16;2007;Defenceman of the Year;Best Defenceman;921;0
16;2011;Defenceman of the Year;Best Defenceman;7735;0
16;2013;Defenceman of the Year;Best Defenceman;7876;0
16;2014;Defenceman of the Year;Best Defenceman;1232;0
16;2015;Defenceman of the Year;Best Defenceman;7757;0
16;2016;Defenceman of the Year;Best Defenceman;7790;0
16;2017;Defenceman of the Year;Best Defenceman;7667;0
16;2022;Defenceman of the Year;Best Defenceman;4727;0
16;2023;Defenceman of the Year;Best Defenceman;3778;0
16;2002;Rookie of the Year;Best Rookie;7652;0
16;2007;Rookie of the Year;Best Rookie;7075;0
16;2008;Rookie of the Year;Best Rookie;8423;0
16;2011;Rookie of the Year;Best Rookie;7774;0
16;2012;Rookie of the Year;Best Rookie;15617;0
16;2013;Rookie of the Year;Best Rookie;7861;0
16;2014;Rookie of the Year;Best Rookie;11698;0
16;2018;Rookie of the Year;Best Rookie;15905;0
16;2019;Rookie of the Year;Best Rookie;13613;0
16;2022;Rookie of the Year;Best Rookie;5535;0
16;2023;Most Goals;Most Goals;6080;0
16;2009;Points Award;Most Points;8182;0
16;2012;Points Award;Most Points;8159;0
16;2014;Points Award;Most Points;7713;0
16;2015;Points Award;Most Points;8182;0
16;2016;Points Award;Most Points;7674;0
16;2017;Points Award;Most Points;7641;0
16;2018;Points Award;Most Points;7641;0
16;2019;Points Award;Most Points;7641;0
16;2022;Points Award;Most Points;8159;0
16;2023;Points Award;Most Points;2332;0
16;2024;Points Award;Most Points;692;0
16;2000;No Award;Sportsmanship Award;15103;0
16;2005;No Award;Sportsmanship Award;7655;0
16;2008;No Award;Sportsmanship Award;7786;0
16;2009;No Award;Sportsmanship Award;8290;0
16;2013;No Award;Sportsmanship Award;7674;0
16;2014;No Award;Sportsmanship Award;7820;0
16;2015;No Award;Sportsmanship Award;7857;0
16;2010;No Award;Player's MVP Award;8159;0
16;2012;No Award;Player's MVP Award;7760;0
16;2015;No Award;Player's MVP Award;8182;0
16;2016;No Award;Player's MVP Award;7791;0
16;2017;No Award;Player's MVP Award;7641;0
16;2018;No Award;Player's MVP Award;7641;0
17;2011;Senator Joseph A. Sullivan Trophy;MVP;6461;0
17;2015;Senator Joseph A. Sullivan Trophy;MVP;2257;0
17;2017;Senator Joseph A. Sullivan Trophy;MVP;17250;0
17;2023;Senator Joseph A. Sullivan Trophy;MVP;10417;0
17;2024;Senator Joseph A. Sullivan Trophy;MVP;6869;0
17;2010;Playoff MVP;Playoff MVP;4675;0
17;2018;Playoff MVP;Playoff MVP;2321;0
17;2022;Goaltender of the Year;Best Goalie;7525;0
17;2009;Defenceman of the Year;Best Defenceman;6533;0
17;2011;Defenceman of the Year;Best Defenceman;6533;0
17;2017;Defenceman of the Year;Best Defenceman;2007;0
17;2018;Defenceman of the Year;Best Defenceman;2007;0
17;2019;Defenceman of the Year;Best Defenceman;2281;0
17;2024;Defenceman of the Year;Best Defenceman;6869;0
17;2010;Clare Drake Award;Best Rookie;4523;0
17;2016;Clare Drake Award;Best Rookie;14848;0
17;2023;Clare Drake Award;Best Rookie;2915;0
17;2024;Clare Drake Award;Best Rookie;13146;0
17;2015;Points Award;Most Points;2257;0
17;2017;Points Award;Most Points;17250;0
17;2019;Points Award;Most Points;16512;0
17;2023;Points Award;Most Points;10417;0
17;2019;R.W. Pugh Award;Sportsmanship Award;1945;0
17;2023;First All-Canadian D;Postseason Allstar 1 D1;6869;0
17;2023;First All-Canadian RW;Postseason Allstar 1 RW;10417;0
17;2023;Second All-Canadian G;Postseason Allstar 2 G;2915;0
17;2023;Rookie Team G;Rookie Team G;2915;0
