PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
3362;304;304;20;2;3;6;126;0;0;0;0;16;13;85;4;3;4;61;52;61;27;14804;74;1298;100.9;4.6;2.9;39.9;27.2;287;184;60.9;6.6;217;134;61.8;6.9;1;0;0
3363;22;22;26;12;12;7;71;1;4;3;1;5;0;60;31;15;11;73;73;70;84;22316;6274;1348;100.3;4.4;3.5;33.7;28.2;346;301;53.5;7.0;249;213;53.9;7.8;2;3;0
3364;10;10;18;1;4;-4;21;0;0;0;0;3;1;23;5;5;4;58;55;61;23;11154;329;74;96.6;2.3;3.6;24.5;28.1;145;161;47.4;-8.6;91;101;47.4;-8.0;0;1;1
3374;21;21;28;3;7;4;49;0;1;0;1;5;0;51;5;11;51;63;58;67;36;28444;585;5723;101.4;3.7;3.2;31.0;30.2;409;414;49.7;2.2;287;275;51.1;3.2;1;0;0
3383;24;24;25;2;4;-16;19;0;1;0;0;1;0;33;18;17;18;60;55;66;34;17018;991;5077;94.1;2.1;5.1;25.6;35.7;218;274;44.3;-0.3;136;188;42.0;-1.6;0;7;2
3389;288;288;25;0;3;-10;18;0;0;0;1;0;0;30;3;4;22;53;55;50;18;16738;181;2342;96.0;2.6;4.9;25.2;34.6;201;304;39.8;-6.6;158;220;41.8;-4.1;0;214;95
3393;12;12;24;9;13;3;17;2;5;1;1;1;0;54;20;13;10;68;62;72;57;21699;3733;956;106.1;3.3;2.8;22.9;33.5;282;341;45.3;-4.0;177;231;43.4;-5.5;3;26;10
3421;223;223;18;5;4;1;20;1;0;0;0;0;0;26;6;7;4;59;58;58;28;12964;354;2227;103.6;3.1;2.5;26.9;32.2;164;205;44.4;-4.2;132;161;45.1;-3.9;0;177;87
3425;12;12;24;3;3;-15;40;0;0;0;0;4;4;27;14;8;18;62;56;63;31;13741;299;789;88.6;1.8;5.8;24.9;30.7;166;226;42.3;-7.0;118;143;45.2;-2.6;0;8;6
3426;296;296;25;4;7;-7;23;0;0;1;0;3;0;32;16;20;74;76;52;79;55;27478;1216;5272;95.1;2.8;3.7;28.3;25.2;392;364;51.9;12.4;288;272;51.4;12.8;2;0;0
3430;301;301;20;3;9;5;2;1;3;0;0;0;0;7;5;4;2;54;59;49;32;13799;1215;0;101.4;4.4;3.1;34.7;27.4;235;182;56.4;-4.8;175;132;57.0;-4.5;1;12;3
3433;0;0;28;4;5;-7;19;0;0;0;0;3;1;31;12;8;13;56;52;61;32;14048;320;988;99.6;3.1;4.9;26.1;40.0;180;251;41.8;-12.0;122;177;40.8;-12.9;0;3;1
3434;293;293;23;6;13;3;6;2;1;0;1;0;0;18;6;12;14;71;67;69;57;17850;3608;4041;103.4;3.6;2.8;27.8;29.2;270;272;49.8;6.2;202;207;49.4;4.4;0;53;25
3438;218;218;5;0;2;0;2;0;0;0;1;0;0;9;2;1;3;68;63;74;10;4252;1523;458;95.3;0.8;1.7;27.9;22.0;66;51;56.4;6.6;47;33;58.8;8.0;0;0;0
3449;289;289;25;1;7;8;2;0;1;0;0;0;0;16;7;24;62;75;52;78;37;24785;1151;3782;105.6;3.5;2.3;26.3;30.5;318;390;44.9;-2.3;246;296;45.4;-2.0;1;0;0
3456;222;5;23;1;9;0;8;0;5;0;0;0;0;29;9;10;32;67;54;75;51;20385;5071;2683;99.5;3.0;2.8;28.8;25.8;308;281;52.3;4.8;226;201;52.9;5.8;0;0;0
3459;292;292;29;4;11;5;61;0;0;0;1;3;1;37;8;9;47;74;50;78;57;30513;2115;2715;98.3;2.9;2.2;34.8;21.9;538;352;60.4;11.1;415;253;62.1;13.6;0;0;0
3460;216;10;23;7;11;7;8;2;2;0;0;0;0;13;4;6;8;64;65;60;41;17095;1360;3310;100.7;3.4;1.9;36.9;22.3;312;203;60.6;6.1;236;149;61.3;6.7;1;290;156
3461;302;302;20;4;10;17;16;0;0;0;0;0;0;15;5;13;20;65;62;65;36;17456;1091;1633;106.4;4.9;1.4;35.7;19.4;305;192;61.4;10.3;239;129;64.9;13.6;0;256;99
3466;290;290;27;3;7;5;6;0;0;1;1;0;0;12;12;7;15;57;55;57;18;11811;45;5804;104.6;3.7;2.7;26.5;29.9;161;191;45.7;-3.6;119;138;46.3;-3.3;1;49;23
3475;283;283;24;4;9;-6;35;1;3;0;0;0;0;13;7;5;11;64;64;60;55;20194;2346;1214;95.6;3.2;4.3;29.6;28.0;318;282;53.0;-2.9;235;212;52.6;-3.0;1;16;5
3482;287;287;24;4;15;11;10;2;2;0;0;0;0;7;15;4;12;64;61;63;48;21277;1807;4536;100.6;4.6;2.9;36.5;24.2;390;260;60.0;7.0;296;194;60.4;8.0;1;463;248
3489;214;11;21;2;7;0;4;0;0;0;0;0;0;21;7;3;15;59;58;57;25;14504;95;2431;97.9;4.2;4.2;34.5;29.5;256;230;52.7;3.4;192;173;52.6;2.5;0;257;126
3491;233;233;27;4;6;-3;10;1;4;1;0;0;0;25;9;13;51;70;51;72;49;25618;3868;3514;97.0;1.4;2.0;28.0;24.6;390;359;52.1;2.4;286;259;52.5;3.4;2;0;0
3540;3;3;21;17;7;2;22;5;0;0;0;2;1;30;24;23;16;78;72;72;97;18355;5390;514;93.3;4.9;4.1;39.0;21.4;305;208;59.5;12.8;234;125;65.2;17.1;4;48;26
3541;10;10;27;5;21;9;79;3;7;0;1;7;3;33;5;29;51;71;64;77;89;31698;5809;2070;100.7;3.5;2.4;31.8;23.1;472;367;56.3;2.9;319;239;57.2;4.3;1;0;0
3542;17;17;27;26;27;29;18;4;7;0;0;0;0;16;23;25;15;77;72;74;100;25732;6978;435;101.4;7.7;3.6;41.3;21.1;476;257;64.9;8.7;332;176;65.4;8.5;3;455;255
3544;279;279;25;31;17;22;99;6;2;3;2;10;9;28;25;21;8;74;68;71;127;22925;5024;2095;104.4;6.0;3.1;38.8;28.6;423;270;61.0;4.3;301;199;60.2;4.8;6;413;248
3545;15;15;26;4;25;20;27;2;8;0;0;3;0;35;11;34;30;77;73;73;54;28373;6209;4158;103.7;4.6;2.2;30.8;19.4;381;248;60.6;1.8;273;172;61.3;2.6;2;0;0
3547;14;14;28;18;16;4;80;7;5;0;0;9;5;56;31;21;19;77;72;74;122;24443;5924;459;96.4;4.4;3.4;43.6;24.7;505;298;62.9;10.8;356;194;64.7;13.7;2;62;29
3548;24;24;25;15;10;-19;92;4;6;0;0;6;3;53;20;35;20;74;66;75;72;23998;5375;695;92.9;2.4;4.8;27.6;30.5;337;351;49.0;6.6;225;238;48.6;7.8;2;303;169
3550;22;22;26;5;25;12;33;1;7;1;3;1;0;38;11;33;46;76;72;77;68;28502;6508;4336;103.0;3.8;2.7;31.6;29.6;438;399;52.3;6.2;296;282;51.2;4.4;0;0;0
3551;8;8;26;2;14;3;36;0;2;0;1;4;1;43;9;33;47;65;56;72;27;28433;1952;2521;101.2;4.1;3.8;26.6;27.1;330;360;47.8;4.3;241;250;49.1;4.0;0;0;0
3552;19;19;26;20;17;16;36;6;4;1;0;2;1;68;21;17;11;74;68;72;124;24672;5260;1199;101.0;4.8;2.3;43.6;23.3;484;274;63.9;9.1;339;189;64.2;9.4;2;26;9
3554;19;19;26;20;14;18;8;1;7;0;0;0;0;34;29;33;13;73;65;78;91;23612;5153;224;104.2;5.0;1.8;39.9;21.8;433;260;62.5;6.8;303;169;64.2;8.9;2;410;256
3555;0;0;28;27;16;23;67;5;7;1;1;5;3;67;24;31;28;79;74;81;143;24938;7885;1580;106.2;5.8;2.7;38.1;30.7;422;354;54.4;3.8;310;250;55.4;5.7;2;72;35
3556;21;21;28;26;18;-11;65;6;8;0;0;8;4;30;20;27;14;72;65;71;95;26970;7014;1125;100.3;4.4;5.1;29.8;35.0;402;429;48.4;0.1;271;301;47.4;-2.4;2;508;272
3558;11;11;26;8;9;-1;141;0;0;1;0;10;9;34;41;17;1;74;62;69;22;24262;7477;1783;114.6;3.3;3.1;8.3;12.6;69;97;41.6;9.7;65;92;41.4;9.5;1;315;187
3559;23;23;26;21;21;15;50;7;6;0;1;6;3;31;24;24;24;74;70;79;100;21267;7349;4366;99.3;6.1;3.9;43.5;26.4;370;264;58.4;9.1;293;183;61.6;10.8;1;487;271
3560;9;9;29;17;21;4;69;1;9;0;2;9;3;53;33;29;38;81;76;78;106;24777;6124;4649;100.2;4.4;3.6;32.7;27.8;345;323;51.6;4.8;255;229;52.7;6.9;1;106;46
3561;18;18;28;9;13;2;55;1;5;0;0;3;1;37;16;19;10;69;62;73;79;23325;7641;290;101.9;3.7;2.6;30.2;25.3;322;286;53.0;-3.2;228;201;53.1;-3.0;2;242;147
3562;278;278;2;0;0;1;4;0;0;0;0;0;0;3;4;2;3;72;59;86;4;1921;439;259;100.0;0.0;0.0;13.1;18.7;15;22;40.5;1.4;8;12;40.0;-2.4;0;3;1
3563;5;5;26;5;15;-8;121;2;7;0;0;11;7;48;7;39;50;71;56;79;57;27065;5961;4862;97.4;3.6;4.1;28.6;27.3;373;342;52.2;8.3;243;235;50.8;7.2;2;0;0
4295;25;25;17;5;5;-11;38;2;3;0;0;4;2;23;3;13;31;67;61;71;48;18291;2913;1086;95.0;2.2;3.9;28.9;31.5;251;264;48.7;5.7;178;177;50.1;7.2;0;0;0
4326;19;19;26;1;11;-5;5;0;0;0;1;1;1;14;9;1;5;58;54;55;15;9459;217;410;93.3;4.9;7.2;32.7;33.1;157;132;54.3;-3.8;103;99;51.0;-7.9;0;58;23
4327;20;20;28;1;10;-10;63;1;0;0;2;7;1;52;13;20;52;65;58;74;40;29800;3305;2891;98.3;2.8;4.0;25.0;31.0;353;441;44.5;0.9;251;307;45.0;3.5;0;0;0
4328;19;19;26;2;15;17;143;1;2;0;1;12;5;34;3;15;63;65;56;72;39;30514;1486;1760;103.4;5.2;3.2;35.3;28.2;532;416;56.1;-2.6;348;277;55.7;-3.7;0;0;0
