PlayerId;Year;Team Id;League Id;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
2729;1984;302;12;8;0;2;2;-4;0;1;0;0;54;0;8;0;0;11;5;1;3;7873;620;416;0;0
2729;1980;253;10;1;0;0;0;-1;0;0;0;0;74;0;1;0;0;0;0;0;0;1152;0;0;0;0
2729;1979;253;10;3;0;0;0;-1;0;0;0;0;69;0;6;0;0;1;1;0;4;2904;761;141;0;0
2730;1986;301;12;12;4;6;0;7;0;0;0;0;62;2;23;148;81;5;3;1;7;12134;315;956;0;0
2730;1982;223;9;2;0;0;2;-2;0;0;0;0;56;0;2;3;3;1;0;0;1;733;371;69;0;0
2731;1980;238;10;8;1;1;2;-1;0;1;0;0;87;0;22;0;0;13;1;5;29;10642;763;1153;0;0
2734;1986;305;12;7;1;0;2;-3;0;0;0;0;49;0;6;0;0;10;1;0;1;7199;75;241;0;0
2735;1986;299;12;14;2;7;4;4;1;3;0;0;71;0;56;0;0;7;3;5;14;12902;2814;667;0;0
2735;1985;299;12;11;2;9;2;9;1;3;0;0;71;0;42;0;0;15;7;1;17;12791;2787;233;0;0
2735;1984;299;12;9;2;3;2;-4;1;1;0;0;73;0;20;0;0;12;6;4;17;10353;1244;385;0;0
2735;1983;216;9;3;0;0;2;2;0;0;0;0;62;0;7;0;0;4;2;1;1;2983;772;110;0;0
2739;1984;286;12;6;2;3;2;1;0;1;0;0;58;0;13;42;22;2;2;0;1;2910;546;71;0;0
2739;1983;253;10;7;1;5;2;-3;1;2;0;0;62;0;13;108;53;5;2;3;2;7233;931;0;0;0
2739;1979;256;10;4;1;4;0;-5;0;0;0;0;73;0;12;87;48;5;3;3;2;5041;533;103;0;0
2740;1980;242;10;3;0;2;0;2;0;0;0;0;55;0;2;0;0;1;1;0;1;2974;69;110;0;0
2741;1985;288;12;1;0;0;2;-1;0;0;0;0;64;0;0;0;0;4;0;0;2;765;0;106;0;0
2741;1983;253;10;9;1;3;4;2;0;0;0;0;69;0;11;0;0;11;1;2;10;9992;207;427;0;0
2741;1982;222;9;3;0;1;0;0;0;0;0;0;66;0;3;0;0;4;0;0;1;3260;301;77;0;0
2741;1980;253;10;4;0;1;0;-3;0;0;0;0;66;0;6;0;0;11;1;1;2;4754;93;136;0;0
2741;1979;253;10;3;0;2;0;-2;0;0;0;0;66;0;3;0;0;4;1;0;3;3145;192;75;0;0
2743;1985;237;9;13;3;7;13;3;0;0;0;0;69;0;27;32;13;19;7;8;14;13310;1194;626;1;0
2743;1983;237;9;13;1;10;4;5;0;0;0;0;62;0;28;15;10;20;5;4;9;13405;510;475;0;0
2746;1983;12;0;4;0;0;0;-9;0;0;0;0;61;0;4;0;0;4;0;1;5;4107;52;235;0;0
2746;1984;12;0;3;0;0;0;-2;0;0;0;0;60;0;2;0;0;2;0;2;2;2627;8;125;0;0
2750;1984;300;12;25;3;9;16;8;0;1;0;0;79;1;52;0;0;28;8;7;29;30067;1596;1077;2;0
2751;1986;296;12;7;1;1;2;-2;0;0;0;0;52;0;3;7;3;8;2;0;2;3858;0;0;0;0
2751;1985;296;12;4;0;1;0;1;0;0;0;0;56;0;1;27;13;1;0;0;5;2372;0;265;0;0
2751;1984;296;12;4;1;1;0;0;0;0;0;0;54;0;4;7;3;7;0;0;2;1832;0;287;0;0
2755;1986;283;12;13;2;6;0;0;0;0;0;0;78;1;33;0;0;17;8;11;31;16680;676;1988;0;0
2755;1985;283;12;7;1;2;0;-3;0;2;0;0;66;0;23;0;0;7;3;2;8;8693;1163;377;0;0
2755;1984;283;12;15;1;7;4;-4;1;4;0;0;68;1;37;1;1;6;5;12;33;19710;1980;831;0;0
2756;1986;282;12;16;0;3;6;2;0;0;0;0;73;0;24;0;0;8;6;4;22;16963;98;887;0;0
2756;1985;282;12;4;0;0;0;-1;0;0;0;0;71;0;4;0;0;5;3;1;6;3647;0;351;0;0
2756;1983;224;9;4;0;0;2;-4;0;0;0;0;78;0;5;0;0;0;1;1;17;4439;22;198;0;0
2756;1979;22;0;3;0;1;0;-3;0;0;0;0;60;0;2;0;0;4;0;3;14;3213;77;169;0;0
2756;1980;224;9;9;3;4;2;4;0;0;0;0;82;0;12;5;0;14;2;8;25;11712;307;1094;0;0
2756;1982;224;9;5;0;1;2;1;0;0;0;0;68;0;4;0;0;4;2;0;16;4477;0;270;0;0
2758;1986;290;12;4;0;1;2;-3;0;0;0;0;73;0;9;2;2;4;2;9;10;5013;851;358;0;0
2758;1985;290;12;24;1;13;4;-7;0;3;0;1;66;0;71;0;0;17;14;7;31;24616;4801;2024;0;0
2758;1984;290;12;7;0;3;0;-3;0;0;0;0;63;0;19;0;0;5;8;2;10;7458;844;242;0;0
2758;1983;256;10;8;0;6;2;4;0;1;0;0;57;0;6;0;0;7;2;1;7;7556;563;379;0;0
2760;1986;216;9;12;1;7;2;0;1;3;0;0;68;0;26;2;1;22;6;10;13;12561;1496;1259;0;0
2760;1985;216;9;2;0;0;0;-3;0;0;0;0;50;0;2;1;0;1;0;0;1;632;0;39;0;0
2760;1983;250;10;3;0;2;0;2;0;0;0;0;56;0;6;1;0;0;1;2;0;1031;0;107;0;0
2767;1986;302;12;11;0;3;2;-1;0;0;0;0;55;0;4;17;9;4;4;2;9;6825;53;803;0;0
2767;1984;302;12;12;3;3;12;-9;0;1;0;0;57;1;23;12;6;28;6;5;11;11194;125;524;0;0
2767;1982;222;9;2;0;0;0;-4;0;0;0;0;50;0;2;3;1;1;1;0;1;1095;0;84;0;0
2767;1980;242;10;8;4;9;2;12;1;3;0;1;69;0;26;24;16;5;7;2;4;10383;898;876;0;0
2768;1986;0;0;5;0;0;0;-1;0;0;0;0;56;0;3;16;9;1;3;1;3;2713;423;156;0;0
2768;1983;0;0;9;1;1;6;-2;0;0;0;0;59;0;11;3;2;6;4;3;2;6789;58;0;0;0
2768;1984;0;0;11;1;2;0;0;0;0;0;0;60;0;12;13;5;4;3;6;2;6393;209;49;0;0
2768;1985;0;0;7;2;2;9;-6;0;1;0;0;64;0;21;0;0;9;5;5;8;5369;1360;0;1;0
2769;1986;291;12;5;0;2;0;-1;0;0;0;0;55;0;6;0;0;3;1;0;5;3183;0;310;0;0
2769;1984;291;12;13;2;6;6;-9;2;0;0;0;58;0;23;0;0;8;5;13;14;15440;1618;1108;0;0
2769;1982;256;10;8;2;2;0;2;0;0;0;0;71;0;13;0;0;12;2;1;5;9339;80;994;0;0
