PlayerId;TeamId;FranchiseId;GP;G;A;+/-;PIM;PP G;PP A;SH G;SH A;Fights;Fights_Won;HIT;GvA;TkA;SB;GR;Game Rating Off;Game Rating Def;SOG;TOI;PPTOI;SHTOI;PDO;GF/60;GA/60;SF/60;SA/60;CF;CA;CF%;CF% rel;FF;FA;FF%;FF% rel;GWG;FO;FOW
365;3;3;9;5;5;5;34;2;2;0;0;3;1;15;4;3;0;70;75;59;40;9096;1661;14;95.0;3.6;1.6;47.5;12.7;230;58;79.9;10.7;170;41;80.6;13.1;1;0;0
368;223;223;1;0;0;-1;0;0;0;0;0;0;0;0;0;0;1;53;59;49;2;825;0;0;83.3;0.0;4.4;26.2;26.2;9;9;50.0;17.6;9;6;60.0;33.1;0;0;0
369;285;285;6;1;2;1;5;1;0;0;0;1;0;2;3;1;7;69;61;68;12;5860;281;704;104.4;1.8;1.2;22.1;31.3;66;105;38.6;-5.7;49;73;40.2;-4.5;0;6;3
372;22;22;4;1;0;-4;0;1;0;0;0;0;0;0;1;3;12;64;56;73;9;4037;146;513;86.0;1.8;5.4;24.1;25.0;53;67;44.2;0.5;41;51;44.6;2.6;0;0;0
373;223;9;3;2;0;-3;2;1;0;0;0;0;0;11;2;3;0;80;60;79;6;3191;246;175;95.2;1.1;4.5;16.9;39.5;34;56;37.8;0.0;21;44;32.3;-5.0;0;45;17
376;237;3;5;1;2;-3;0;0;0;0;0;0;0;8;8;4;10;62;46;64;6;6834;56;710;97.8;1.6;3.2;21.1;32.7;80;112;41.7;-10.9;61;77;44.2;-7.2;0;0;0
378;278;278;5;2;0;-2;8;1;0;0;0;0;0;3;0;0;4;54;57;46;5;4185;7;0;100.0;2.6;4.3;18.1;30.1;37;74;33.3;-13.8;27;55;32.9;-13.8;0;46;19
379;19;19;9;0;2;-2;0;0;0;0;0;0;0;1;4;0;6;56;55;54;6;4543;0;380;95.9;1.6;3.2;26.9;31.7;64;82;43.8;-7.5;48;49;49.5;-2.3;0;77;43
382;280;280;5;2;2;-1;4;0;2;0;0;0;0;6;4;4;3;58;59;57;9;4917;459;53;115.0;3.7;4.4;14.6;43.9;38;120;24.1;3.6;27;94;22.3;1.4;0;7;3
383;280;280;5;2;0;0;7;1;0;0;0;1;0;10;0;0;7;57;61;52;2;3900;90;53;124.6;1.8;1.8;6.5;47.1;17;92;15.6;-7.6;13;72;15.3;-7.7;0;9;4
385;302;302;10;6;3;2;0;0;2;0;0;0;0;12;2;1;8;67;69;59;23;11415;1437;829;102.4;3.2;2.5;29.6;30.6;170;182;48.3;11.3;135;130;50.9;14.1;0;36;17
386;288;288;5;1;1;0;5;0;0;1;0;1;0;2;1;1;2;59;55;58;3;2621;0;394;103.1;1.4;2.7;13.7;39.8;21;52;28.8;-18.7;14;41;25.5;-19.3;0;42;27
389;222;5;3;1;1;1;2;1;0;0;0;0;0;7;3;1;0;73;72;66;11;3016;448;28;103.4;1.2;0.0;34.6;23.9;52;38;57.8;7.3;41;28;59.4;12.0;0;1;1
392;222;5;3;0;0;-1;21;0;0;0;0;1;0;6;2;0;1;58;58;59;5;3140;0;184;89.2;2.3;3.4;33.2;19.5;59;28;67.8;21.5;42;23;64.6;19.2;0;47;24
400;214;214;7;0;0;-1;0;0;0;0;0;0;0;8;0;2;3;53;54;51;3;2169;0;533;94.4;3.3;5.0;38.2;34.9;35;31;53.0;12.1;28;25;52.8;11.3;0;6;2
405;288;288;5;1;3;1;0;0;1;0;0;0;0;7;0;0;4;60;63;53;11;3632;942;105;104.7;4.0;3.0;23.8;24.8;53;57;48.2;4.9;33;41;44.6;3.8;1;0;0
407;21;21;8;2;1;3;0;0;0;0;0;0;0;6;0;2;2;54;54;51;6;2783;0;393;116.3;5.2;1.3;25.9;34.9;34;47;42.0;-9.2;26;36;41.9;-9.5;0;2;1
409;223;223;3;0;0;-4;2;0;0;0;0;0;0;3;1;2;2;48;48;48;1;2744;0;125;91.3;1.3;6.6;23.6;45.9;31;58;34.8;-4.3;22;46;32.4;-5.1;0;0;0
411;301;301;1;0;0;-1;0;0;0;0;0;0;0;3;0;0;1;46;49;43;0;807;0;154;75.0;0.0;4.5;8.9;17.8;7;9;43.8;-4.9;4;6;40.0;-0.7;0;0;0
413;236;25;9;1;2;1;12;0;0;0;0;0;0;6;4;1;2;55;55;54;10;3083;0;937;96.6;3.5;2.3;38.5;18.7;59;30;66.3;5.9;46;23;66.7;6.4;0;24;10
416;222;222;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;52;54;49;1;996;170;44;110.9;3.6;3.6;18.1;39.8;12;21;36.4;-18.5;8;15;34.8;-18.8;0;5;0
421;8;8;6;1;1;2;0;0;0;0;0;0;0;8;4;0;7;62;58;62;12;6275;179;0;106.5;2.9;1.7;24.1;31.6;70;118;37.2;-0.1;57;85;40.1;3.8;0;0;0
424;14;14;8;2;5;4;2;0;1;0;0;0;0;9;2;1;3;58;61;51;11;8048;175;185;104.5;4.0;2.2;32.7;28.6;135;117;53.6;-4.6;104;84;55.3;-1.6;0;122;53
425;305;305;5;0;1;0;12;0;0;0;0;2;1;2;0;0;1;55;55;50;5;4411;167;0;97.0;2.4;2.4;31.8;22.9;73;55;57.0;0.9;49;39;55.7;1.8;0;0;0
427;21;21;8;2;1;3;0;0;0;0;0;0;0;4;2;5;0;59;56;60;6;3360;0;474;116.9;4.3;1.1;21.4;34.3;42;57;42.4;-9.0;28;43;39.4;-12.6;1;8;2
429;283;283;10;4;8;7;2;0;0;0;0;0;0;10;4;2;6;75;74;65;35;10742;332;724;98.8;4.4;2.0;41.2;17.1;209;107;66.1;10.3;164;80;67.2;10.0;0;174;96
430;10;10;10;2;4;-3;0;0;0;0;0;0;0;16;4;5;4;61;68;51;19;12080;500;248;101.1;3.3;3.9;26.5;34.3;165;206;44.5;-1.8;128;161;44.3;-3.4;0;25;11
433;236;15;10;2;0;2;2;0;0;0;0;0;0;7;2;5;14;65;51;67;11;9526;0;367;101.3;1.9;1.1;33.3;25.7;163;137;54.3;-8.7;125;101;55.3;-7.7;1;0;0
434;283;283;9;1;3;-4;19;0;0;0;0;1;0;19;2;2;15;62;54;63;14;8641;0;1123;89.5;2.9;4.6;35.8;24.6;147;99;59.8;-1.0;115;76;60.2;-1.8;0;0;0
437;288;288;5;2;1;-3;2;2;0;0;0;0;0;6;2;2;1;57;55;56;12;5776;978;191;92.5;1.2;3.1;24.9;24.9;81;82;49.7;8.2;53;65;44.9;5.1;0;0;0
444;8;8;6;1;2;1;7;0;0;0;0;1;0;8;1;2;5;55;56;50;4;5207;0;90;107.9;2.8;2.1;18.0;27.7;50;94;34.7;-3.5;33;59;35.9;-2.3;0;3;1
448;289;289;5;1;5;4;0;1;0;0;0;0;0;4;1;1;1;58;58;57;13;4711;506;243;110.5;6.1;3.1;29.0;29.0;66;75;46.8;-0.9;50;51;49.5;0.1;0;0;0
449;295;295;8;1;2;4;18;0;0;0;0;2;2;33;2;7;15;63;53;63;10;7890;33;1086;106.4;3.2;1.4;27.8;26.9;119;126;48.6;-8.1;88;91;49.2;-9.1;0;1;1
451;233;17;3;1;0;-2;0;1;0;0;0;0;0;4;0;0;0;58;61;49;7;2343;272;0;96.6;1.5;4.6;16.9;36.9;28;44;38.9;-7.8;19;34;35.8;-11.9;0;2;0
453;17;17;9;3;4;5;4;0;0;0;1;0;0;4;1;2;3;63;64;54;20;7549;62;1143;104.4;4.3;2.4;33.4;28.1;127;96;57.0;-5.8;98;78;55.7;-6.5;0;126;51
456;278;278;5;0;1;0;0;0;0;0;0;0;0;6;0;0;3;59;54;60;3;2189;164;140;98.7;1.6;1.6;28.0;23.0;31;27;53.4;10.9;26;19;57.8;16.4;0;38;24
458;15;15;10;0;1;-3;0;0;0;0;0;0;0;3;3;1;7;54;54;51;7;4776;0;456;93.9;1.5;3.8;20.4;27.9;67;68;49.6;-6.9;42;50;45.7;-11.1;0;2;0
462;10;10;10;1;2;-2;4;0;0;0;0;0;0;17;0;3;9;53;57;49;6;4651;27;659;96.4;3.1;4.6;31.0;34.1;63;92;40.6;-5.9;53;64;45.3;-1.4;0;1;1
477;216;10;11;1;7;-3;40;0;0;0;0;4;3;25;4;1;2;59;58;47;15;10829;0;0;96.0;3.0;4.0;24.9;24.9;157;148;51.5;-2.3;112;113;49.8;-4.8;0;15;5
478;214;24;7;0;3;1;0;0;0;0;1;0;0;6;4;3;19;62;53;67;13;7721;345;1062;102.3;1.9;1.9;22.4;30.8;91;129;41.4;-1.3;63;89;41.4;-2.0;0;0;0
