PlayerId;Year;Team Id;League Id;GP;GS;Min;W;L;T/OL;ENG;SO;GA;SA;GR
5468;1986;183;6;2;2;7200;1;1;0;0;0;10;64;63
5468;1985;183;6;29;24;97511;23;5;1;0;0;119;797;55
5497;1986;183;6;1;1;3600;1;0;0;0;0;5;31;57
5497;1985;183;6;25;23;86704;12;11;2;3;0;130;722;48
5511;1985;183;6;25;24;86128;19;6;0;1;0;108;729;49
5532;1986;183;6;1;1;3600;1;0;0;0;0;3;31;53
5532;1985;183;6;20;19;69469;10;9;1;0;0;103;574;49
5553;1986;168;5;1;1;720;0;1;0;0;0;6;7;58
5553;1985;168;5;28;27;95917;15;12;1;3;0;154;837;48
5554;1986;155;5;1;1;3600;0;1;0;1;0;10;38;51
