Game Id;PlayerId;TeamId;Game Rating;Game Rating Off;Game Rating Def;G;A;+/-;SOG;MS;BS;PIM;HT;TK;GV;SHF;TOT;PP;SH;EV;FOW;FOL;FO%;Team Shots on;Team Shots Against on;Team Shots Missed on;Team Shots Missed Against on;Team Shots Blocked on;Team Shots Blocked Against on;Team Goals on;Team Goal Against on;Team Shots off;Team Shots Against off;Team Shots Missed off;Team Shots Missed Against off;Team Shots Blocked off;Team Shots Blocked Against off;Team Goals off;Team Goal Against off;OZ Starts;NZ Starts;DZ Starts;Team OZ Starts;Team NZ Starts;Team DZ Starts;SQ0;SQ1;SQ2;SQ3;SQ4
36563;2398;285;60.6286;53.2;61.4;0;0;-1;0;0;1;0;1;1;0;23;1196;0;122;1074;0;0;0;11;10;4;3;4;3;0;1;29;19;5;6;7;5;4;4;11;4;7;26;22;33;1;0;0;0;0
36563;2446;285;58.1667;54.9;61.9;0;0;-1;2;3;1;0;5;0;2;30;1508;332;122;1054;0;0;0;12;11;4;3;4;3;0;1;28;18;5;6;7;5;4;4;12;4;15;26;22;33;1;4;1;0;0
36563;2677;284;82.78;88;40.4;3;1;1;4;0;0;2;0;0;0;24;1097;85;25;987;9;6;60.0;10;15;5;4;2;3;3;2;19;25;4;5;6;8;2;2;5;8;8;33;22;26;0;0;4;0;0
36563;2783;284;55.6143;61.6;51.3;0;1;2;1;0;0;7;5;0;0;19;868;0;0;868;1;0;100.0;9;12;5;4;1;3;3;1;20;28;4;5;7;8;2;3;5;8;7;33;22;26;0;1;0;0;0
36563;2808;285;68.1;54.3;78.1;0;0;2;0;2;1;0;1;2;0;18;917;0;109;808;0;0;0;12;5;4;2;4;1;2;0;28;24;5;7;7;7;2;5;2;6;8;26;22;33;0;3;0;0;0
36565;23;282;76.5286;72.7;76.3;1;1;1;1;2;0;0;0;0;0;22;1121;516;0;605;12;9;57.1;4;2;1;3;1;2;1;0;7;15;1;2;5;8;0;1;11;8;4;25;19;20;0;0;1;2;0
36565;138;302;52;51.4;52.8;0;0;0;1;1;0;0;0;0;0;9;348;146;0;202;0;0;0;2;2;0;0;0;0;0;0;15;9;5;2;10;6;1;1;0;2;5;20;19;25;0;1;0;1;0
36565;231;282;58.75;55.9;60.3;0;0;1;1;0;0;2;1;1;0;21;905;0;66;839;0;1;0.0;5;4;1;4;3;2;1;0;6;13;1;1;3;8;0;1;6;9;1;25;19;20;0;0;1;0;0
36565;266;302;56.625;57.8;56.4;0;0;0;0;0;1;0;3;0;0;18;617;0;130;487;1;1;50.0;3;0;0;1;1;1;0;0;14;11;5;1;9;5;1;1;1;2;6;20;19;25;1;0;0;0;0
36565;291;302;71.2143;56;80;1;0;1;5;2;0;2;2;0;1;26;1249;129;100;1020;0;0;0;12;5;2;1;6;4;1;0;5;6;3;1;4;2;0;1;6;6;6;20;19;25;0;4;2;1;0
36565;385;302;65.8143;66.1;65.8;0;1;0;2;2;0;0;0;0;0;15;824;453;85;286;10;6;62.5;1;2;0;0;0;0;0;0;16;9;5;2;10;6;1;1;7;6;8;20;19;25;0;2;2;0;0
36565;481;282;69.7286;55.3;81.6;0;1;0;0;1;2;2;2;0;0;24;1504;562;95;847;0;0;0;3;4;1;1;2;5;0;0;8;13;1;4;4;5;1;1;13;9;8;25;19;20;0;2;1;0;0
36565;501;282;60.3571;60.7;58.1;0;1;0;1;0;1;0;0;1;0;14;680;131;0;549;4;5;44.4;1;4;0;1;2;2;0;0;10;13;2;4;4;8;1;1;3;3;4;25;19;20;1;1;0;0;0
36565;512;302;53.5;44.6;55.1;0;0;-1;1;0;0;2;0;0;1;23;1113;75;347;691;0;0;0;4;4;1;0;2;1;0;1;13;7;4;2;8;5;1;0;6;6;8;20;19;25;0;1;0;0;0
36565;516;282;61.4667;55.6;71.4;0;0;-1;4;1;0;0;0;1;1;24;1389;562;177;650;0;0;0;4;9;0;3;1;3;0;1;7;8;2;2;5;7;1;0;11;5;7;25;19;20;0;3;1;1;0
36565;608;282;80.3714;52.7;84.4;0;0;1;1;0;0;0;1;0;0;18;823;0;106;717;0;0;0;4;4;1;1;3;2;1;0;7;13;1;4;3;8;0;1;6;7;1;25;19;20;0;1;0;0;0
36565;650;282;59.1;52;48.4;0;0;0;0;0;0;2;2;0;0;15;760;0;218;542;1;1;50.0;1;4;0;1;2;2;0;0;10;13;2;4;4;8;1;1;3;3;4;25;19;20;0;0;0;0;0
36565;721;282;65.7333;67.9;51.9;1;0;1;4;1;0;0;0;0;0;21;892;131;18;743;0;1;0.0;4;4;1;3;1;2;1;0;7;13;1;2;5;8;0;1;4;6;2;25;19;20;0;3;2;0;0
36565;757;282;58.06;57.4;64.7;0;1;0;4;1;0;12;0;0;1;16;861;516;0;345;0;2;0.0;1;1;0;0;2;1;0;0;10;16;2;5;4;9;1;1;9;4;6;25;19;20;0;3;1;1;0
36565;840;282;72.3667;56.1;50.5;0;0;0;1;0;1;4;0;0;0;9;385;0;71;314;1;1;50.0;1;3;0;0;0;2;0;0;10;14;2;5;6;8;1;1;5;1;3;25;19;20;1;0;1;0;0
36565;993;302;72.0333;50.9;71.1;0;0;0;0;0;1;5;1;0;0;20;892;28;131;733;0;0;0;3;2;2;1;3;1;0;0;14;9;3;1;7;5;1;1;3;5;4;20;19;25;1;0;0;0;0
36565;1343;302;71.5667;48.7;75.9;0;0;1;2;0;3;0;1;0;1;30;1291;0;347;944;0;0;0;9;5;2;1;6;4;1;0;8;6;3;1;4;2;0;1;7;6;8;20;19;25;2;3;0;0;0
36565;1431;282;67.3;55.1;73.7;0;0;-1;1;0;0;5;2;0;1;20;1084;131;69;884;8;3;72.7;5;8;1;1;1;5;0;1;6;9;1;4;5;5;1;0;3;5;4;25;19;20;0;1;0;0;0
36565;1467;302;67.1667;65.2;69.3;0;0;1;5;1;1;0;0;0;0;27;1257;375;0;882;1;0;100.0;9;7;1;0;7;1;1;0;8;4;4;2;3;5;0;1;11;4;4;20;19;25;1;3;3;0;0
36565;1504;282;51.15;50.8;50.4;0;0;0;0;0;0;0;2;0;0;10;464;0;247;217;2;7;22.2;1;3;0;0;0;1;0;0;10;14;2;5;6;9;1;1;6;0;7;25;19;20;0;0;0;0;0
36565;1530;282;60.5;52.1;60.9;0;0;-1;0;0;2;2;2;0;1;18;855;0;149;706;0;0;0;4;5;1;1;3;5;0;1;7;12;1;4;3;5;1;0;4;3;6;25;19;20;0;1;1;0;0
36565;1592;282;57.525;52;59.4;0;0;0;0;0;0;0;0;0;0;12;587;0;246;341;5;1;83.3;1;3;0;0;0;1;0;0;10;14;2;5;6;9;1;1;3;3;2;25;19;20;0;0;0;0;0
36565;2036;282;66.7286;50.5;69.2;0;0;1;0;1;4;0;1;0;0;23;1173;0;324;849;0;0;0;4;5;1;1;3;2;1;0;7;12;1;4;3;8;0;1;8;7;9;25;19;20;3;0;2;0;0
36565;2285;302;84.06;83.2;86;1;1;1;7;4;0;0;3;0;0;29;1320;439;0;881;0;1;0.0;9;7;1;0;8;1;1;0;8;4;4;2;2;5;0;1;12;3;7;20;19;25;0;7;1;1;2
36565;2372;302;78.0714;59;80.9;0;0;-1;1;2;1;2;0;1;0;26;1073;0;331;742;4;2;66.7;3;2;4;1;1;4;0;1;14;9;1;1;9;2;1;0;5;10;8;20;19;25;1;3;0;0;0
36565;2512;302;55.7571;54.2;51.7;0;0;-1;1;1;0;0;0;1;0;29;1153;0;400;753;6;8;42.9;2;2;4;1;1;4;0;1;15;9;1;1;9;2;1;0;5;11;8;20;19;25;0;0;2;0;0
36565;2550;302;62.4286;55.2;64;0;0;-1;2;1;0;0;2;0;0;21;1027;157;169;701;0;0;0;5;4;1;0;1;1;0;1;12;7;4;2;9;5;1;0;3;7;7;20;19;25;0;2;1;0;0
36565;2552;302;51.9429;51.9;50.9;0;0;0;1;0;1;0;0;0;0;18;644;0;130;514;2;0;100.0;3;0;0;1;1;1;0;0;14;11;5;1;9;5;1;1;1;2;6;20;19;25;1;0;0;1;0
36565;2756;282;72.45;44.3;77.6;0;0;-1;1;0;1;0;1;0;2;25;1162;85;287;790;0;0;0;4;9;0;3;1;3;0;1;7;8;2;2;5;7;1;0;7;2;11;25;19;20;1;1;0;0;0
36565;2767;302;46.55;51.4;46.2;0;0;-1;1;0;1;4;0;0;1;21;922;143;101;678;0;2;0.0;3;2;4;1;1;4;0;1;14;9;1;1;9;2;1;0;3;8;6;20;19;25;0;1;1;0;0
36565;2794;302;60;57.9;63;0;0;0;3;1;0;0;1;0;0;11;599;396;0;203;0;0;0;1;2;0;0;0;0;0;0;16;9;5;2;10;6;1;1;6;2;7;20;19;25;0;1;0;3;0
36565;3179;282;87.6;91.1;74.3;1;1;-1;6;3;1;0;0;1;0;24;1372;516;18;838;0;0;0;5;7;1;1;3;5;0;1;6;10;1;4;3;5;1;0;10;7;8;25;19;20;1;4;3;2;0
36565;3240;282;97.7571;51.3;100;0;1;0;0;0;4;0;2;0;0;22;1247;85;203;959;0;0;0;3;5;1;1;2;5;0;0;8;12;1;4;4;5;1;1;5;8;5;25;19;20;3;0;1;0;0
36565;3258;302;57.4333;54.4;54.8;0;0;0;1;0;0;0;1;0;0;18;636;125;0;511;3;4;42.9;3;0;0;1;1;1;0;0;14;11;5;1;9;5;1;1;1;3;4;20;19;25;0;0;1;0;0
36565;3343;302;83.3714;54.7;100;0;1;0;1;1;4;0;0;1;0;26;1332;439;200;693;0;0;0;3;2;2;1;3;1;0;0;14;9;3;1;7;5;1;1;10;7;12;20;19;25;2;3;1;0;0
36565;3461;302;59;55.4;62.8;0;0;1;1;0;0;2;0;0;0;26;1046;75;117;854;4;9;30.8;9;7;1;0;8;1;1;0;8;4;4;2;2;5;0;1;7;2;4;20;19;25;0;0;0;1;0
36567;29;300;49.8286;54.2;48.4;0;1;1;0;0;1;0;0;0;1;18;663;0;183;480;7;11;38.9;3;3;1;3;2;3;0;0;14;24;6;6;8;15;4;6;8;1;10;19;20;32;0;1;0;0;0
36567;52;301;72.5286;50.3;72.5;0;0;0;0;0;0;0;0;1;1;24;1057;0;129;928;2;1;66.7;5;7;3;2;8;3;1;1;22;10;6;5;10;7;5;3;6;7;6;32;20;19;0;0;0;0;0
36567;269;301;52.7143;57.4;41.7;1;0;-1;1;0;2;0;0;0;0;17;670;29;0;641;0;2;0.0;3;4;2;1;2;3;1;2;24;13;7;6;16;7;5;2;6;4;1;32;20;19;1;1;0;1;0
36567;297;301;69.2;71.1;67.7;0;2;3;1;0;1;0;2;2;1;20;1152;80;40;1032;0;1;0.0;13;6;2;4;7;3;4;1;14;11;7;3;11;7;2;3;10;7;3;32;20;19;1;1;0;0;0
36567;352;300;74.3333;52.8;79;0;0;4;0;1;5;2;2;0;0;32;1229;0;164;1065;0;0;0;12;7;5;3;4;7;3;0;5;20;2;6;6;11;1;6;8;6;9;19;20;32;2;2;2;0;0
36567;357;301;58.1429;52.5;51.7;0;0;-1;1;0;0;7;6;0;1;16;685;0;9;676;0;0;0;1;2;2;1;0;2;0;1;26;15;7;6;18;8;6;3;3;5;1;32;20;19;0;1;0;0;0
36567;509;300;60.25;78.5;49.3;0;3;3;1;2;0;0;1;0;0;19;887;0;6;881;0;0;0;8;8;2;1;5;6;3;0;9;19;5;8;5;12;1;6;3;3;5;19;20;32;0;3;0;0;0
36567;572;300;41.175;57.6;32.6;1;0;-1;1;0;0;2;2;0;0;14;506;0;91;415;0;1;0.0;1;6;0;1;0;5;0;2;16;21;7;8;10;13;4;4;4;6;6;19;20;32;0;0;1;0;0
36567;604;300;44.7667;54.5;45.9;0;0;-1;2;0;0;5;2;0;0;14;483;0;0;483;0;0;0;3;4;1;3;2;4;0;1;14;23;6;6;8;14;4;5;4;1;5;19;20;32;0;2;0;0;0
36567;669;301;75.9333;79.9;66.8;0;4;1;2;1;0;0;0;1;0;21;1047;207;0;840;0;0;0;12;4;2;2;6;2;3;1;15;13;7;5;12;8;3;3;13;7;6;32;20;19;0;2;0;1;0
36567;841;301;87.1667;84;86.3;3;1;2;4;2;2;0;0;2;0;27;1205;207;134;864;0;0;0;10;1;4;1;4;4;3;0;17;16;5;6;14;6;3;4;11;4;11;32;20;19;2;2;2;1;1
36567;875;300;62.2429;57;79.9;0;0;-1;1;0;0;2;0;1;0;28;1144;231;84;829;0;0;0;1;10;2;2;5;3;0;1;16;17;5;7;5;15;4;5;5;4;14;19;20;32;0;1;0;0;0
36567;886;300;52.125;59.9;42.5;0;1;-2;1;0;0;0;2;1;0;24;1018;0;22;996;1;1;50.0;3;9;2;4;2;3;1;3;14;18;5;5;8;15;3;3;5;9;9;19;20;32;0;0;0;0;1
36567;957;300;73.6333;65.2;80.3;0;1;-2;0;2;1;0;1;0;0;29;1209;226;29;954;11;13;45.8;3;8;1;4;2;3;1;3;14;19;6;5;8;15;3;3;7;9;13;19;20;32;1;1;1;0;0
36567;1028;301;51.5;51.5;56.4;0;1;-2;0;3;0;4;0;0;2;24;1104;258;0;846;14;8;63.6;4;7;3;2;8;3;0;1;23;10;6;5;10;7;6;3;8;6;9;32;20;19;0;1;0;1;1
36567;1032;301;46.9;52.7;42.8;0;0;-1;0;0;0;0;0;0;0;17;684;0;0;684;5;4;55.6;3;4;2;1;2;2;1;2;24;13;7;6;16;8;5;2;6;4;1;32;20;19;0;0;0;0;0
