PlayerId;DraftId;Year;Round;Pick;Overall;Tam;Picked From
2545;16;1980;4;21;93;21;156
2553;16;1980;2;17;41;20;157
2563;16;1980;4;5;77;9;180
2564;16;1981;2;21;45;8;180
-1;16;1982;7;6;150;280;-1
2583;16;1981;3;22;70;10;170
2596;16;1980;9;18;210;12;236
2627;16;1980;8;3;171;10;155
2629;16;1980;9;10;202;278;156
2648;16;1980;4;15;87;280;160
2650;16;1980;4;16;88;279;155
2662;16;1980;1;3;3;17;179
-1;16;1982;8;11;179;22;-1
2697;16;1980;10;10;226;278;157
2711;16;1981;3;8;56;5;180
2718;16;1980;3;9;57;26;181
2722;16;1980;5;6;102;19;179
2743;16;1980;8;4;172;3;180
-1;16;1983;7;23;167;18;184
2754;16;1980;10;6;222;19;181
2760;16;1981;3;10;58;280;180
2768;16;1981;1;20;20;0;181
2786;16;1980;7;5;149;15;180
2788;16;1980;8;24;192;18;179
2790;16;1981;1;2;2;279;157
2797;16;1980;4;4;76;3;180
2800;16;1980;2;20;44;17;181
2807;16;1980;2;19;43;5;179
2810;16;1980;8;19;187;24;155
2814;16;1980;2;24;48;278;157
2815;16;1980;5;7;103;5;181
2820;16;1981;3;18;66;20;181
2824;16;1980;9;21;213;21;181
2847;16;1981;7;8;152;5;180
2871;16;1981;4;22;94;24;181
2875;16;1981;7;16;160;10;179
2942;16;1980;9;6;198;19;179
2943;16;1981;4;20;92;0;181
2985;16;1981;5;17;113;12;180
3009;16;1980;4;2;74;9;180
3012;16;1981;2;2;26;25;181
3025;16;1981;7;19;163;14;180
3039;16;1980;9;16;208;279;156
3045;16;1981;3;12;60;11;179
3048;16;1981;5;6;102;16;180
3054;16;1981;7;18;162;20;180
3065;16;1981;4;21;93;8;180
3074;16;1981;4;2;74;25;180
3093;16;1981;4;16;88;10;163
3108;16;1981;4;1;73;17;181
3146;16;1981;2;11;35;26;180
3166;16;1981;3;24;72;18;179
3175;16;1980;7;21;165;21;179
3176;16;1981;4;13;85;21;181
3179;16;1980;8;11;179;25;180
3183;16;1980;6;16;136;279;179
3209;16;1980;8;12;180;11;180
3220;16;1980;7;3;147;10;181
3226;16;1981;3;6;54;16;180
3228;16;1981;6;20;140;0;181
3265;16;1980;9;24;216;18;180
3284;16;1980;6;11;131;25;179
3321;16;1980;10;2;218;9;179
3326;16;1981;2;7;31;9;179
3344;16;1980;8;8;176;23;181
3345;16;1981;3;20;68;0;179
3356;16;1981;3;15;63;3;180
3374;16;1980;2;7;31;18;180
3383;16;1981;3;1;49;17;179
3395;16;1981;3;2;50;25;155
3425;16;1981;1;17;17;12;181
3426;16;1980;10;18;234;12;179
3428;16;1981;4;15;87;3;180
3433;16;1980;5;22;118;0;179
3445;16;1980;9;13;205;16;179
3456;16;1980;10;8;224;23;181
3460;16;1981;3;4;52;278;179
-1;16;1981;4;10;82;279;-1
3489;16;1981;2;12;36;11;179
3501;16;1981;7;20;164;0;181
3528;16;1981;4;5;77;19;180
3535;16;1981;4;17;89;12;180
-1;16;1982;8;3;171;23;-1
3566;16;1981;6;13;133;21;180
3575;16;1981;6;12;132;11;180
3586;16;1981;4;12;84;11;179
3587;16;1981;8;2;170;25;180
3596;16;1981;6;3;123;22;179
3613;16;1981;5;8;104;5;180
3623;16;1981;8;22;190;24;161
3628;16;1981;8;24;192;18;179
3630;16;1981;6;21;141;8;180
3646;16;1981;8;11;179;26;180
3649;16;1981;8;19;187;14;179
3656;16;1981;6;15;135;3;179
3663;16;1981;7;21;165;8;181
3675;16;1981;8;17;185;12;180
3678;16;1981;8;6;174;16;180
3680;16;1981;5;10;106;280;179
3695;16;1981;8;16;184;10;179
3702;16;1981;8;8;176;5;180
3709;16;1981;7;1;145;17;179
3726;16;1981;7;6;150;16;179
3733;16;1981;7;3;147;22;180
3739;16;1981;8;15;183;3;180
3757;16;1981;8;21;189;8;180
3764;16;1981;7;2;146;25;179
3771;16;1981;6;16;136;10;180
3776;16;1981;4;8;80;5;180
3803;16;1981;6;14;134;21;179
3824;16;1981;4;23;95;9;180
3830;16;1981;5;16;112;10;179
3859;16;1981;5;24;120;25;180
3887;16;1981;6;7;127;9;179
3937;16;1981;7;17;161;12;180
3941;16;1981;8;12;180;11;180
3955;16;1981;8;18;186;20;179
3969;16;1981;8;13;181;21;180
3974;16;1981;6;17;137;12;180
3975;16;1981;8;7;175;9;180
3986;16;1981;5;22;118;24;180
3990;16;1981;5;7;103;9;180
3991;16;1981;6;8;128;5;180
4012;16;1981;7;11;155;26;180
4043;16;1981;6;24;144;18;180
4046;16;1981;7;13;157;21;157
4260;16;1981;8;4;172;278;161
4296;16;1981;8;14;182;279;-1
4299;16;1981;4;4;76;278;-1
4301;16;1981;5;18;114;20;-1
4302;16;1981;5;14;110;279;-1
4307;16;1981;4;6;78;16;-1
4308;16;1981;5;2;98;25;-1
4309;16;1981;5;11;107;26;-1
4312;16;1981;7;4;148;278;-1
4313;16;1981;7;14;158;279;-1
4314;16;1981;4;14;86;279;-1
4315;16;1981;4;18;90;20;-1
4317;16;1981;8;9;177;23;184
4319;16;1981;6;23;143;15;-1
4320;16;1981;5;23;119;278;-1
4322;16;1981;5;4;100;278;-1
4324;16;1981;8;3;171;22;-1
4326;16;1982;1;1;1;19;185
4327;16;1982;1;5;5;19;185
4328;16;1983;1;3;3;19;185
4329;16;1983;1;1;1;26;185
4330;16;1982;1;13;13;19;185
4331;16;1983;1;7;7;19;185
4332;16;1982;1;6;6;26;185
4333;16;1982;1;4;4;23;185
4334;16;1982;1;11;11;26;185
4335;16;1984;1;3;3;23;185
4336;16;1982;1;16;16;8;185
4337;16;1982;1;3;3;5;185
4338;16;1983;1;5;5;23;185
4339;16;1982;1;8;8;19;185
4340;16;1982;1;14;14;21;185
4341;16;1982;1;2;2;19;185
4342;16;1982;1;18;18;0;185
4343;16;1982;1;12;12;10;185
4344;16;1982;1;19;19;14;185
4345;16;1983;1;15;15;9;185
4346;16;1982;2;8;32;10;185
4347;16;1982;2;6;30;280;185
4348;16;1983;2;12;36;8;185
4349;16;1982;1;20;20;8;185
4350;16;1983;1;14;14;0;185
4351;16;1983;1;4;4;16;184
4352;16;1982;1;7;7;9;185
4353;16;1983;2;3;27;279;185
4354;16;1982;1;10;10;5;185
4355;16;1982;2;4;28;19;185
4356;16;1982;1;22;22;25;185
4357;16;1982;1;21;21;23;185
4358;16;1983;2;7;31;22;185
4359;16;1982;2;9;33;19;185
4360;16;1982;1;23;23;25;185
4361;16;1982;2;2;26;19;185
4362;16;1982;2;3;27;23;185
4363;16;1982;1;24;24;19;185
4364;16;1982;1;15;15;11;185
4365;16;1983;2;13;37;18;185
4366;16;1982;2;20;44;8;185
4367;16;1982;2;13;37;25;185
4368;16;1982;2;5;29;19;185
4369;16;1983;1;21;21;16;184
4370;16;1982;2;7;31;9;185
4371;16;1982;3;13;61;25;185
4372;16;1983;2;11;35;10;185
4373;16;1982;2;23;47;278;185
4374;16;1982;2;17;41;18;185
4375;16;1982;2;11;35;21;185
4376;16;1982;2;24;48;26;185
4377;16;1983;2;16;40;11;185
4378;16;1982;2;14;38;279;184
4379;16;1982;2;21;45;18;185
4380;16;1982;2;1;25;26;185
4381;16;1982;2;19;43;278;185
4382;16;1982;2;22;46;3;185
4383;16;1982;3;4;52;279;185
4384;16;1982;3;9;57;279;185
4385;16;1982;3;18;66;0;185
4386;16;1982;3;5;53;19;185
4387;16;1982;3;2;50;279;185
4388;16;1982;5;8;104;10;185
4389;16;1982;3;19;67;14;185
4390;16;1982;3;1;49;26;185
4391;16;1982;2;16;40;20;185
4392;16;1982;3;14;62;15;185
4393;16;1982;3;7;55;9;185
4394;16;1982;3;3;51;23;185
4395;16;1983;3;11;59;19;185
4396;16;1982;2;15;39;11;185
4397;16;1983;6;4;124;23;185
4398;16;1982;2;12;36;3;185
4399;16;1983;3;19;67;20;185
4400;16;1982;4;1;73;26;185
4401;16;1982;3;11;59;22;185
4402;16;1982;5;1;97;26;185
4403;16;1982;4;16;88;8;185
4404;16;1982;3;6;54;280;185
4405;16;1982;3;22;70;279;185
4406;16;1982;4;21;93;18;185
4407;16;1982;2;10;34;5;185
4408;16;1983;4;16;88;11;185
4409;16;1983;3;8;56;5;185
4410;16;1982;4;22;94;24;185
4411;16;1982;5;19;115;278;185
4412;16;1982;3;8;56;18;185
4413;16;1982;5;17;113;12;185
4414;16;1982;1;9;9;19;185
4415;16;1982;4;14;86;21;185
4416;16;1982;3;16;64;20;185
4417;16;1982;4;17;89;12;185
4418;16;1982;4;24;96;18;185
4419;16;1982;4;15;87;11;185
4420;16;1983;4;19;91;20;185
4421;16;1982;5;16;112;20;185
4422;16;1983;4;24;96;14;185
4423;16;1982;4;7;79;9;185
4424;16;1982;4;11;83;22;185
4425;16;1982;3;23;71;5;185
4426;16;1982;4;5;77;17;185
4427;16;1982;3;24;72;19;185
4428;16;1983;4;11;83;10;185
4429;16;1982;5;13;109;25;185
4430;16;1983;6;15;135;9;185
4431;16;1982;6;2;122;16;185
4432;16;1982;2;18;42;0;185
4433;16;1982;5;14;110;21;185
4434;16;1983;5;5;101;25;185
4435;16;1982;3;17;65;19;185
4436;16;1982;5;7;103;9;185
4437;16;1983;5;24;120;14;185
4438;16;1982;3;10;58;5;185
4439;16;1982;4;6;78;280;185
4440;16;1982;3;20;68;8;185
4441;16;1982;4;2;74;16;185
4442;16;1982;5;2;98;16;185
4443;16;1982;5;12;108;3;185
4444;16;1982;3;21;69;18;185
4445;16;1982;3;15;63;11;185
4446;16;1982;4;19;91;278;185
4447;16;1982;6;23;143;15;185
4448;16;1982;4;4;76;19;185
4449;16;1982;4;9;81;279;185
4450;16;1982;4;12;84;3;185
4451;16;1983;4;15;87;9;185
4452;16;1982;4;20;92;8;185
4453;16;1982;5;3;99;23;185
4454;16;1982;5;6;102;280;185
4455;16;1982;4;3;75;23;185
4456;16;1982;4;13;85;25;185
4457;16;1982;4;10;82;5;185
4458;16;1982;3;12;60;3;185
4459;16;1982;5;9;105;279;185
4460;16;1982;8;12;180;3;185
4461;16;1982;7;5;149;17;185
4462;16;1982;8;23;191;15;185
4463;16;1982;7;2;146;16;185
4464;16;1983;7;8;152;5;185
4465;16;1983;8;4;172;23;185
4466;16;1982;6;14;134;21;185
4467;16;1983;8;7;175;22;185
4468;16;1982;7;8;152;10;185
4469;16;1982;4;18;90;0;185
4471;16;1982;6;11;131;22;185
4472;16;1982;6;21;141;18;185
4473;16;1982;7;19;163;278;185
4474;16;1982;6;17;137;12;185
4475;16;1982;6;10;130;5;185
4477;16;1982;7;10;154;5;185
4478;16;1982;7;14;158;21;185
4479;16;1982;6;24;144;14;185
4480;16;1982;7;13;157;25;185
4481;16;1982;8;5;173;17;185
4482;16;1982;7;1;145;26;185
4483;16;1982;7;7;151;9;185
4484;16;1982;4;8;80;10;185
4485;16;1982;7;23;167;15;185
4486;16;1982;5;15;111;11;185
4487;16;1982;6;12;132;3;185
4488;16;1983;5;19;115;20;185
4489;16;1982;5;24;120;14;185
4491;16;1982;6;5;125;17;185
4492;16;1982;6;20;140;8;184
4493;16;1982;6;6;126;280;185
4494;16;1982;8;4;172;19;185
4495;16;1982;5;22;118;24;185
4496;16;1982;7;4;148;19;185
4497;16;1982;8;8;176;10;185
4498;16;1982;7;9;153;279;185
4499;16;1983;6;8;128;5;185
4500;16;1982;8;7;175;9;185
4501;16;1982;7;24;168;14;185
4502;16;1982;8;6;174;280;185
4503;16;1982;5;23;119;16;185
4504;16;1982;7;12;156;3;185
4505;16;1982;8;18;186;0;185
4506;16;1982;8;17;185;12;185
4507;16;1982;6;18;138;0;185
4508;16;1982;7;20;164;8;185
4509;16;1982;7;11;155;22;185
4510;16;1983;6;24;144;14;185
4511;16;1982;6;8;128;25;185
4512;16;1982;7;17;161;12;185
4513;16;1983;7;18;162;278;185
4514;16;1983;4;20;92;17;185
4516;16;1982;8;9;177;279;185
4517;16;1982;6;15;135;11;185
4518;16;1983;6;19;139;20;185
4520;16;1982;8;24;192;14;185
4521;16;1982;6;7;127;9;185
4522;16;1982;5;4;100;19;185
4523;16;1982;7;18;162;0;185
4524;16;1982;6;3;123;23;185
4525;16;1982;5;18;114;0;185
4526;16;1982;7;15;159;11;185
4527;16;1982;8;1;169;26;185
4528;16;1982;6;16;136;20;185
4529;16;1982;6;19;139;278;185
4530;16;1982;7;3;147;23;185
4531;16;1982;6;9;129;279;185
4532;16;1983;7;10;154;12;185
4533;16;1982;6;22;142;24;185
4534;16;1982;5;5;101;17;185
4535;16;1982;5;10;106;5;185
4536;16;1982;6;1;121;26;185
4537;16;1982;6;13;133;25;185
4538;16;1982;5;11;107;19;185
4540;16;1982;8;14;182;21;185
4542;16;1982;6;4;124;19;185
4544;16;1982;8;2;170;16;185
4545;16;1982;5;21;117;18;185
4546;16;1982;7;22;166;24;185
4547;16;1982;4;23;95;5;185
4548;16;1982;5;20;116;8;185
4550;16;1983;1;6;6;25;185
4551;16;1984;1;10;10;8;185
4552;16;1983;1;2;2;279;185
4553;16;1984;1;12;12;279;185
4554;16;1983;1;10;10;18;185
4555;16;1984;1;23;23;21;185
4556;16;1984;1;11;11;9;185
4557;16;1983;1;9;9;280;185
4558;16;1984;1;14;14;18;185
4559;16;1983;1;12;12;8;185
4560;16;1982;1;17;17;12;183
4561;16;1983;1;17;17;21;185
4562;16;1983;1;20;20;18;185
4563;16;1983;1;13;13;16;185
4564;16;1983;1;18;18;278;185
4565;16;1983;2;1;25;26;185
4566;16;1983;1;22;22;25;185
4567;16;1983;1;19;19;15;185
4568;16;1983;1;24;24;26;185
4569;16;1983;1;11;11;10;185
4570;16;1984;1;5;5;16;185
4571;16;1983;1;16;16;11;185
4572;16;1984;2;13;37;25;185
4573;16;1984;2;20;44;12;185
4574;16;1983;2;5;29;25;185
4575;16;1983;2;22;46;11;185
4576;16;1983;2;8;32;5;185
4577;16;1984;1;18;18;18;185
4578;16;1983;2;2;26;19;185
4579;16;1984;2;19;43;278;185
4580;16;1983;3;10;58;12;185
4581;16;1983;2;17;41;21;185
4582;16;1983;2;10;34;12;185
4583;16;1983;1;8;8;5;185
4584;16;1983;2;15;39;9;185
4585;16;1983;2;4;28;23;185
4586;16;1983;3;2;50;19;184
4587;16;1983;2;21;45;25;185
4588;16;1983;3;9;57;280;185
4589;16;1984;2;4;28;16;185
4590;16;1983;2;6;30;279;185
4591;16;1983;2;24;48;8;185
4592;16;1983;3;3;51;16;185
4593;16;1983;3;17;65;21;185
4594;16;1983;3;14;62;0;185
4595;16;1984;3;14;62;16;185
4596;16;1983;2;9;33;280;185
4597;16;1983;3;6;54;279;185
4598;16;1983;3;20;68;17;185
4599;16;1983;3;12;60;8;185
4600;16;1983;1;23;23;23;185
4601;16;1983;3;21;69;25;185
4602;16;1983;2;18;42;18;185
4603;16;1983;3;1;49;26;185
4604;16;1984;4;10;82;8;185
4605;16;1983;4;14;86;0;185
4606;16;1983;3;13;61;5;185
4607;16;1983;3;16;64;11;185
4608;16;1983;2;14;38;0;185
4609;16;1984;2;24;48;14;185
4610;16;1983;5;9;105;280;185
4611;16;1984;5;10;106;8;185
4612;16;1983;3;5;53;25;185
4613;16;1983;5;4;100;23;185
4614;16;1984;3;22;70;25;185
4615;16;1983;3;4;52;23;184
4616;16;1984;3;24;72;14;185
4617;16;1983;3;18;66;278;185
4618;16;1983;3;24;72;19;185
4619;16;1984;6;8;128;11;185
4620;16;1983;7;5;149;25;185
4621;16;1983;2;23;47;8;185
4622;16;1983;3;15;63;9;185
4623;16;1984;2;6;30;20;185
4624;16;1983;5;15;111;9;185
4625;16;1984;3;1;49;26;185
4626;16;1984;2;21;45;0;185
4627;16;1984;3;4;52;16;185
4628;16;1984;3;20;68;12;185
4629;16;1983;2;20;44;18;185
4630;16;1984;6;14;134;3;185
4631;16;1983;6;6;126;279;185
4632;16;1983;3;23;71;26;185
4633;16;1983;4;12;84;8;185
4634;16;1983;4;7;79;22;185
4635;16;1984;3;19;67;17;185
4636;16;1983;4;2;74;19;185
4637;16;1983;6;3;123;16;185
4638;16;1984;6;7;127;278;185
4639;16;1983;6;12;132;8;185
4640;16;1983;4;6;78;279;178
4641;16;1983;5;22;118;24;154
4642;16;1983;5;18;114;278;178
4643;16;1983;5;10;106;12;156
4644;16;1983;5;11;107;10;180
4645;16;1983;4;21;93;279;158
4646;16;1983;3;22;70;26;179
-1;16;1983;7;11;155;10;184
4648;16;1983;6;17;137;21;162
4649;16;1983;4;23;95;278;180
4650;16;1983;5;3;99;16;155
4651;16;1983;4;1;73;26;180
4652;16;1983;6;16;136;11;174
4653;16;1983;6;10;130;12;179
4654;16;1983;4;5;77;25;180
4655;16;1983;5;17;113;21;158
4656;16;1983;5;23;119;18;156
4657;16;1984;4;23;95;24;179
4658;16;1983;5;2;98;19;179
4659;16;1983;2;19;43;279;155
4660;16;1983;4;3;75;16;171
4661;16;1984;7;12;156;279;165
4662;16;1983;6;18;138;278;179
4663;16;1983;4;22;94;24;181
4664;16;1983;4;17;89;21;179
4665;16;1983;5;20;116;17;160
4666;16;1983;4;9;81;280;155
4667;16;1983;4;10;82;279;155
4668;16;1984;4;14;86;3;-1
4669;16;1983;4;18;90;23;179
4670;16;1983;5;1;97;26;179
4671;16;1983;7;2;146;19;179
4672;16;1983;4;8;80;5;180
4673;16;1983;5;13;109;3;189
4674;16;1983;6;1;121;26;156
4675;16;1983;4;13;85;3;181
4676;16;1983;6;13;133;3;156
4677;16;1983;6;7;127;22;185
4678;16;1983;7;21;165;15;154
4679;16;1983;4;4;76;23;185
4680;16;1983;6;11;131;10;161
4681;16;1983;5;6;102;279;168
4683;16;1983;8;11;179;10;171
4684;16;1983;8;19;187;20;181
4685;16;1983;5;7;103;22;179
4687;16;1984;7;18;162;18;156
4688;16;1983;6;21;141;15;181
4689;16;1983;6;22;142;24;154
4690;16;1983;8;5;173;25;171
4691;16;1983;8;10;178;12;171
4692;16;1983;5;8;104;5;180
4693;16;1983;7;22;166;24;180
4694;16;1984;8;19;187;17;155
4695;16;1983;7;19;163;20;160
4696;16;1984;8;14;182;3;181
4697;16;1983;7;15;159;9;179
4699;16;1983;8;14;182;0;179
4700;16;1984;6;6;126;25;167
4701;16;1983;6;9;129;280;160
4702;16;1983;7;14;158;0;179
4703;16;1983;8;13;181;3;179
4704;16;1983;7;24;168;14;161
4706;16;1984;8;3;171;19;181
4707;16;1983;8;6;174;279;168
4708;16;1983;8;22;190;24;180
4709;16;1984;8;22;190;10;154
4710;16;1983;7;17;161;21;160
4711;16;1983;6;20;140;17;181
4713;16;1983;6;5;125;25;180
4714;16;1983;7;20;164;17;155
4715;16;1983;6;2;122;19;163
4716;16;1984;7;11;155;9;165
4717;16;1984;8;24;192;14;168
4718;16;1983;8;24;192;14;181
4719;16;1983;8;18;186;278;157
4722;16;1983;8;8;176;5;180
4723;16;1983;5;21;117;25;180
4724;16;1983;6;14;134;0;180
4726;16;1983;8;21;189;15;156
4727;16;1983;7;7;151;22;164
4729;16;1983;8;3;171;16;162
4732;16;1983;8;17;185;21;162
4733;16;1983;7;4;148;23;181
4734;16;1983;7;3;147;16;180
4735;16;1983;7;13;157;3;180
4736;16;1983;8;2;170;19;156
4740;16;1983;5;14;110;0;179
4741;16;1984;8;5;173;21;155
4742;16;1984;8;6;174;25;179
4743;16;1984;6;10;130;8;180
4744;16;1983;7;16;160;11;180
4745;16;1983;7;12;156;8;161
4746;16;1983;8;20;188;17;164
4748;16;1983;5;12;108;8;180
4751;16;1983;7;6;150;279;155
4752;16;1983;8;12;180;8;181
4754;16;1983;3;7;55;22;185
4755;16;1983;7;9;153;280;178
4756;16;1983;8;1;169;26;180
4757;16;1983;5;16;112;11;165
4758;16;1983;8;9;177;280;171
4759;16;1983;7;1;145;26;180
4760;16;1983;8;15;183;9;179
4763;16;1983;8;23;191;18;171
4764;16;1983;6;23;143;18;161
4766;16;1982;8;22;190;24;-1
4767;16;1982;8;13;181;25;-1
4770;16;1985;1;1;1;5;185
4771;16;1985;1;3;3;18;185
4772;16;1984;1;15;15;280;185
4773;16;1984;1;1;1;26;185
4774;16;1984;1;9;9;5;185
4775;16;1985;4;10;82;8;179
4776;16;1984;1;8;8;11;185
4777;16;1984;2;3;27;19;185
4778;16;1984;1;4;4;19;185
4779;16;1984;1;20;20;12;185
4780;16;1984;1;16;16;19;185
4781;16;1985;1;14;14;11;185
4782;16;1984;1;7;7;25;185
4783;16;1984;1;22;22;25;185
4784;16;1984;1;2;2;279;185
4785;16;1984;1;17;17;22;185
4786;16;1984;1;13;13;25;185
4787;16;1984;2;7;31;21;185
4788;16;1985;1;22;22;14;184
4789;16;1985;2;4;28;21;185
4790;16;1984;1;19;19;18;185
4791;16;1984;1;21;21;0;185
4792;16;1984;2;1;25;26;185
4793;16;1984;1;6;6;21;185
4794;16;1985;1;13;13;23;184
4795;16;1984;2;8;32;11;185
4796;16;1984;2;18;42;18;185
4797;16;1984;2;9;33;5;185
4798;16;1984;3;11;59;9;185
4799;16;1985;1;17;17;24;185
4800;16;1985;3;1;49;26;185
4801;16;1984;2;14;38;278;185
4802;16;1985;2;12;36;278;185
4803;16;1984;2;2;26;23;185
4804;16;1985;2;20;44;278;185
4805;16;1984;1;24;24;14;185
4806;16;1984;2;5;29;21;185
4807;16;1984;2;10;34;8;185
4808;16;1985;3;13;61;18;185
4809;16;1984;4;7;79;278;185
4810;16;1984;3;16;64;20;185
4811;16;1984;3;5;53;21;185
4812;16;1984;2;22;46;5;185
4813;16;1984;3;9;57;11;185
4814;16;1984;2;16;40;25;185
4815;16;1984;2;15;39;280;185
4816;16;1984;3;6;54;25;185
4817;16;1984;2;12;36;279;185
4818;16;1985;3;17;65;3;185
4819;16;1984;2;17;41;22;185
4821;16;1984;3;23;71;24;185
4822;16;1984;3;7;55;278;185
4823;16;1984;3;10;58;8;185
4824;16;1984;2;23;47;8;185
4825;16;1984;2;11;35;9;185
4826;16;1984;3;2;50;23;185
4827;16;1985;3;20;68;10;185
4828;16;1984;5;23;119;24;161
4829;16;1984;4;3;75;19;185
4830;16;1984;5;18;114;18;166
4831;16;1984;4;20;92;12;185
4832;16;1984;4;9;81;5;185
4833;16;1984;3;12;60;279;185
4834;16;1984;4;22;94;10;185
4835;16;1985;4;5;77;16;185
4836;16;1985;5;8;104;22;303
4837;16;1984;5;11;107;9;185
4838;16;1984;6;2;122;23;185
4839;16;1984;3;17;65;22;185
4840;16;1985;3;22;70;279;185
4841;16;1984;3;3;51;19;185
4842;16;1984;4;4;76;16;185
4843;16;1984;4;12;84;279;185
4844;16;1984;4;17;89;22;185
4845;16;1985;3;14;62;11;185
4846;16;1984;4;6;78;25;185
4847;16;1984;3;13;61;20;185
4848;16;1985;2;24;48;280;185
4849;16;1984;3;15;63;21;185
4850;16;1984;3;18;66;18;185
4851;16;1984;4;15;87;280;185
4852;16;1984;7;17;161;22;157
4853;16;1984;4;5;77;21;185
4854;16;1984;4;1;73;26;185
4855;16;1985;3;9;57;25;180
4856;16;1984;4;2;74;23;185
4857;16;1984;6;3;123;19;179
4858;16;1984;4;13;85;279;185
4859;16;1984;6;1;121;26;158
4860;16;1984;5;22;118;10;158
4861;16;1985;5;13;109;20;179
4862;16;1984;6;22;142;10;155
4863;16;1984;5;17;113;22;179
4864;16;1984;6;24;144;14;161
4865;16;1985;5;17;113;3;185
4866;16;1984;5;2;98;23;161
4867;16;1985;6;13;133;20;-1
4868;16;1984;5;19;115;17;156
4869;16;1984;6;19;139;17;167
4870;16;1984;7;4;148;16;189
4871;16;1984;7;22;166;10;154
4872;16;1984;7;2;146;23;158
4873;16;1984;5;7;103;278;179
4874;16;1985;4;23;95;17;180
4875;16;1984;5;13;109;279;156
4876;16;1985;4;18;90;18;305
4877;16;1985;5;5;101;16;179
4878;16;1984;5;15;111;280;168
4879;16;1984;6;12;132;279;159
4880;16;1984;7;1;145;26;156
4881;16;1984;5;3;99;19;179
4882;16;1984;7;15;159;280;161
4883;16;1984;6;16;136;20;154
4884;16;1984;6;4;124;16;162
4885;16;1984;6;23;143;24;156
4886;16;1984;5;16;112;20;185
4887;16;1984;5;1;97;26;181
4888;16;1984;4;19;91;17;185
4889;16;1984;4;8;80;11;181
4890;16;1985;6;4;124;21;-1
4891;16;1984;5;14;110;3;181
4892;16;1984;6;13;133;15;163
4893;16;1984;5;24;120;14;164
4894;16;1985;4;17;89;3;181
4895;16;1984;7;7;151;278;158
4896;16;1984;4;18;90;21;167
4897;16;1985;5;24;120;280;-1
4898;16;1985;4;20;92;10;181
4899;16;1984;5;6;102;25;181
4900;16;1984;7;20;164;12;174
4901;16;1984;5;12;108;279;159
4902;16;1984;3;8;56;11;180
4903;16;1984;7;5;149;21;181
4904;16;1984;8;15;183;280;164
4905;16;1984;6;15;135;280;162
4906;16;1984;7;16;160;20;162
4908;16;1984;6;20;140;12;181
4909;16;1984;8;23;191;24;161
4910;16;1985;3;6;54;5;185
4912;16;1985;7;16;160;14;181
4913;16;1985;8;24;192;280;168
4914;16;1984;7;24;168;14;164
4915;16;1984;6;11;131;9;181
4916;16;1984;5;9;105;5;180
4918;16;1985;7;5;149;16;162
4920;16;1984;5;20;116;12;179
4921;16;1984;6;18;138;18;179
4922;16;1984;7;14;158;3;155
4925;16;1984;3;21;69;0;185
4926;16;1984;7;23;167;24;180
4928;16;1985;7;2;146;23;180
4929;16;1984;8;10;178;8;181
4930;16;1984;6;17;137;22;163
4933;16;1984;6;9;129;5;181
4935;16;1984;8;16;184;20;179
4937;16;1985;7;8;152;22;159
4938;16;1984;8;1;169;26;180
4939;16;1984;7;19;163;17;156
4940;16;1984;8;18;186;18;180
4941;16;1984;6;21;141;0;179
4942;16;1984;7;13;157;15;170
4943;16;1984;5;4;100;16;179
4944;16;1985;7;7;151;19;181
4946;16;1985;6;7;127;19;181
4947;16;1984;6;5;125;21;179
4948;16;1984;7;9;153;5;180
4949;16;1984;7;21;165;0;180
4950;16;1984;4;11;83;9;180
4951;16;1984;8;4;172;16;179
4952;16;1984;7;10;154;8;189
4953;16;1985;8;9;177;25;161
4954;16;1985;6;17;137;3;172
4957;16;1985;7;20;164;10;179
4958;16;1984;5;8;104;11;179
4964;16;1985;8;13;181;20;179
4965;16;1984;5;21;117;0;181
4966;16;1984;8;12;180;279;179
4967;16;1984;8;2;170;23;179
4968;16;1984;7;8;152;11;180
4969;16;1984;8;20;188;12;157
4970;16;1984;8;17;185;22;157
4972;16;1984;8;8;176;11;154
4973;16;1984;5;5;101;21;179
4974;16;1984;8;13;181;15;180
4975;16;1984;4;24;96;14;180
4976;16;1984;8;21;189;0;181
4977;16;1984;7;6;150;25;161
4978;16;1984;8;7;175;278;155
4979;16;1985;7;4;148;21;179
4980;16;1984;7;3;147;19;181
4982;16;1985;8;5;173;16;161
4983;16;1984;4;21;93;0;179
4985;16;1984;8;11;179;9;171
4986;16;1984;8;9;177;5;179
4987;16;1984;4;16;88;20;179
4988;16;1983;8;16;184;11;-1
4991;16;1985;1;5;5;21;185
4992;16;1985;1;2;2;16;185
4993;16;1986;1;1;1;20;185
4994;16;1985;1;4;4;21;185
4995;16;1985;1;9;9;25;185
4996;16;1985;1;18;18;24;185
4997;16;1985;1;6;6;23;184
4998;16;1985;1;7;7;24;185
4999;16;1986;1;8;8;278;185
5000;16;1985;1;10;10;8;185
5001;16;1985;1;15;15;9;185
5002;16;1986;1;4;4;280;185
5003;16;1985;1;11;11;0;185
5004;16;1985;1;12;12;21;185
5005;16;1985;1;19;19;25;185
5006;16;1985;1;8;8;22;185
5007;16;1985;2;7;31;24;185
5008;16;1986;2;5;29;8;185
5009;16;1985;1;24;24;26;185
5010;16;1985;1;20;20;25;185
5011;16;1985;1;21;21;21;185
5012;16;1985;1;23;23;26;185
5013;16;1985;2;6;30;23;185
