Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note;SQ
38871;2;291;2637;1316;2650;279;ES;1
38871;2;565;1218;1357;;279;ES;2
38871;3;40;455;311;;20;ES;3
38871;3;147;3544;;;279;ES;4
38871;3;586;97;4778;455;20;ES;4
38871;3;610;97;4993;1017;20;ES;1
38873;1;1152;3554;3552;4339;19;ES;4
38873;2;398;2545;836;4340;21;ES;4
38873;2;843;527;2458;3009;21;ES;3
38873;2;1189;2461;836;2458;21;ES;2
38873;3;144;4326;379;4363;19;ES;1
38873;3;579;836;4793;2545;21;PP;3
38873;3;1020;2461;;;21;ES;4
38875;1;226;2793;709;1446;14;PP;3
38875;1;298;5065;2665;1732;14;ES;4
38875;1;441;1586;525;181;18;ES;4
38875;2;426;2665;;;14;ES;3
38875;2;542;864;4786;4771;18;ES;4
38875;2;872;264;3561;4786;18;SH;2
38875;2;1009;860;787;1446;14;ES;3
38875;3;993;2793;709;5065;14;PP;3
38877;1;40;3542;835;30;17;PP;3
38877;2;301;4783;499;175;25;ES;2
38877;2;485;4783;58;2666;25;PP;2
38877;2;818;384;262;4783;25;ES;2
38877;2;1041;1018;3542;2504;17;PP;4
38877;2;1079;843;788;1556;17;ES;1
38877;3;245;788;3542;30;17;ES;1
38877;3;547;1018;3542;843;17;PP;3
38877;3;1192;453;;;17;ES, ENG;2
38879;1;41;500;412;2800;24;ES;2
38879;1;154;1155;1112;708;8;ES;4
38879;1;714;1535;500;1368;24;PP;2
38879;1;1048;4349;5266;556;8;ES;3
38879;2;282;1314;1535;143;24;ES;2
38879;2;318;1535;143;1368;24;ES;2
38879;2;681;708;1155;1112;8;ES;3
38879;2;693;1187;5266;5023;8;ES;3
38879;2;1183;2775;4349;5266;8;ES;2
38879;3;1116;1457;2645;364;8;ES;3
38879;3;1131;5023;1080;556;8;SH, ENG;1
38881;2;271;3562;456;1045;278;ES;2
38881;2;734;3559;833;142;23;PP;3
38883;1;682;3540;;;3;ES;3
38883;1;1110;1268;3540;1152;3;ES;2
38883;2;450;303;3560;1527;9;ES;3
38883;2;709;3540;26;908;3;ES;2
38883;3;504;1240;39;318;9;ES;3
38883;3;595;1124;508;39;9;ES;3
38883;3;927;678;1527;2791;9;ES;3
38883;3;970;3540;1268;2797;3;ES;1
38883;3;1080;1268;26;3540;3;ES;3
38883;3;1132;3560;1237;1750;9;ES;3
38883;3;1191;1268;3540;26;3;ES;2
38885;1;844;1581;75;42;22;ES;3
38885;1;875;2658;62;4563;16;ES;2
38885;1;888;2658;62;635;16;ES;2
38885;1;1046;75;1130;1581;22;PP;3
38885;2;480;506;1115;372;22;ES;3
38885;2;544;62;2658;350;16;ES;2
38885;2;561;136;366;1135;16;ES;3
38885;2;945;506;42;549;22;ES;3
38885;3;138;506;549;42;22;ES;3
38885;3;305;4351;62;4563;16;PP;1
38885;3;810;1574;1115;1581;22;ES;1
38887;1;308;3555;1004;;0;ES;3
38887;1;608;2656;798;1004;0;ES;2
38887;1;1085;3555;798;1340;0;ES;3
38887;2;242;105;1282;1338;280;ES;4
38887;2;530;3555;;;0;ES;2
38887;2;591;4549;361;4333;280;ES;2
38887;2;729;642;2656;1004;0;ES;1
38887;2;1152;2635;931;1311;0;ES;2
38887;3;207;4333;585;361;280;ES;4
38887;3;726;2635;;;0;ES;3
38887;3;840;3555;1340;2768;0;ES;1
38887;3;1147;642;931;1340;0;ES;4
38887;3;1157;609;1104;777;280;ES;2
38889;1;59;360;89;2718;26;ES;4
38889;1;850;4554;360;2718;26;ES;1
38889;2;69;103;;;5;ES;3
38889;2;649;3563;;;5;SH;2
38889;3;173;99;4770;;5;ES;3
38891;1;702;1090;770;1297;12;ES;2
38891;2;349;1227;2690;958;12;ES;3
38891;2;963;1233;3364;430;10;ES;3
38891;3;809;1132;3364;;10;ES;3
38891;3;1099;3541;1353;54;10;PP;3
38893;1;399;22;801;53;15;ES;2
38893;1;772;965;349;22;15;PP;2
38893;1;789;1140;1439;693;15;ES;2
38893;1;1113;22;1439;458;15;ES;2
38893;2;974;1439;1262;1330;15;ES;2
38893;2;1010;1023;458;1367;15;ES;2
38893;2;1101;965;3545;349;15;ES;2
38893;3;17;22;458;349;15;ES;2
38893;3;542;1439;801;3545;15;ES;3
38893;3;1151;1140;965;44;15;ES;2
38895;1;95;3548;641;500;24;ES;3
38895;1;579;3146;267;2360;24;ES;3
38895;2;935;1535;3146;3548;24;PP;2
38895;3;728;1045;990;456;278;PP;2
38897;1;192;30;3542;1018;17;PP;1
38897;1;1029;843;3542;835;17;PP;4
38897;2;288;843;1018;2504;17;SH;3
38897;2;346;1586;321;1306;18;ES;3
38897;2;597;580;788;;17;ES;3
38897;3;725;1018;3542;835;17;ES;3
38897;3;1199;835;1062;30;17;ES;1
38899;1;609;61;2790;3544;279;PP;4
38899;2;198;3544;1245;330;279;ES;2
38899;2;254;330;2637;;279;ES;4
38899;2;676;1245;3544;2790;279;ES;3
38899;3;102;2514;1466;5687;20;ES;4
38899;3;198;867;1711;3544;279;ES;3
38899;3;713;867;61;3544;279;ES;1
38901;1;289;836;527;5199;21;ES;3
38901;1;1032;257;1268;;3;PP;1
38901;1;1153;4991;1370;3009;21;ES;2
38901;2;64;335;521;149;3;ES;3
38901;2;125;836;4561;1370;21;ES;2
38901;2;655;2461;;;21;PP;2
38901;2;678;3556;836;3009;21;ES;2
38901;2;717;149;96;365;3;ES;3
38901;2;890;4991;3009;3556;21;ES;3
38901;2;995;96;365;149;3;ES;4
38901;2;1198;836;4340;1528;21;ES;4
38901;2;1199;335;156;;3;ES;1
38901;3;373;521;96;257;3;ES;2
38901;3;402;26;3540;1268;3;ES;1
38901;3;587;4561;244;1370;21;PP;2
38901;3;1149;3374;;;21;SH, ENG;2
38901;3;1175;4793;1370;2796;21;ES, ENG;2
38903;1;40;62;2658;1477;16;ES;2
38903;1;58;136;366;635;16;ES;2
38903;1;1006;44;;;15;ES;3
38903;2;240;62;4563;714;16;PP;2
38903;2;612;4351;366;714;16;ES;1
38903;2;845;458;1330;22;15;ES;3
38903;2;968;1140;1262;1439;15;ES;3
38903;2;1167;44;1140;3545;15;ES;3
38903;2;1194;79;22;;15;ES;2
38905;1;198;3554;4339;1241;19;PP;4
38905;2;240;1066;379;14;19;ES;3
38905;2;610;379;14;1461;19;ES;3
38905;2;667;303;;;9;ES;2
38905;2;1056;3560;;;9;ES;2
38905;3;820;180;4326;4328;19;ES;2
38907;1;298;4334;947;89;26;ES;2
38907;1;790;360;498;4773;26;ES;4
38907;2;368;361;538;4333;280;ES;3
38907;3;289;1338;361;4333;280;ES;1
38907;3;719;4334;1375;5247;26;SH;1
38907;3;1117;5907;1265;4329;26;ES;1
38907;3;1184;1375;4334;2539;26;ES, ENG;3
38909;1;469;4372;818;1353;10;ES;3
38909;1;598;3541;1233;1323;10;ES;1
38909;1;1083;430;1233;1132;10;ES;2
38909;2;353;818;3364;54;10;ES;3
38909;2;489;1581;332;549;22;ES;3
38909;2;900;430;1132;1491;10;ES;3
38909;2;1198;1233;3541;989;10;ES;2
38909;2;1200;430;1132;3541;10;ES;1
38911;1;144;1457;2638;421;8;ES;3
38911;1;667;2645;1457;556;8;ES;3
38911;1;687;556;4559;364;8;ES;3
38911;1;740;2532;312;4781;11;ES;2
38911;2;154;2638;1457;4348;8;ES;3
38911;2;492;4349;2775;421;8;ES;3
38911;3;193;4349;5000;1112;8;ES;3
38913;2;1195;962;46;10;23;PP;3
38913;3;273;1006;104;3559;23;ES;1
38913;3;303;962;522;10;23;ES;4
38915;1;202;642;1533;1004;0;ES;4
38915;1;603;798;764;1004;0;ES;4
38915;1;762;762;4558;;25;ES;2
38915;1;914;499;4783;;25;ES;2
38915;2;536;2768;2635;1533;0;ES;2
38915;2;594;2666;262;4587;25;ES;3
38915;2;987;175;315;;25;ES;4
38915;2;1062;4587;1735;306;25;ES;1
38915;2;1196;2768;1340;3555;0;PP;4
38915;3;354;2656;625;764;0;ES;3
38915;3;1192;642;668;483;0;ES;2
38917;2;973;282;4805;1205;14;ES;2
38917;3;62;2665;1732;557;14;PP;1
38917;3;1062;2434;129;4774;5;ES;2
38919;1;647;3544;2790;61;279;PP;3
38919;1;720;1357;61;121;279;ES;2
38919;1;730;3544;121;61;279;ES;4
38919;1;1120;2650;2790;2637;279;ES;3
38919;1;1197;2637;330;4552;279;ES;2
38919;2;463;4552;121;330;279;ES;3
38919;2;819;1218;867;1744;279;ES;1
38919;3;114;330;4552;2637;279;ES;2
38919;3;747;2807;372;1115;22;ES;4
38921;1;525;2656;;;0;ES;3
38921;1;802;798;3555;764;0;ES;1
38921;1;1080;3555;2768;1340;0;PP;2
38921;2;129;3555;483;764;0;PP;4
38921;2;531;728;1035;1227;12;PP;3
38921;2;690;2635;2768;;0;ES;2
38921;3;643;3433;625;5003;0;ES;1
38921;3;858;1034;958;88;12;ES;3
38921;3;871;2635;931;799;0;ES;2
38923;1;24;3559;962;10;23;ES;4
38923;1;216;4778;4327;2553;20;PP;2
38923;1;513;5687;455;5020;20;ES;3
38923;1;607;962;10;3559;23;ES;3
38923;1;636;1017;4993;455;20;ES;3
38923;1;691;962;;;23;PP;4
38923;3;941;2514;;;20;PP;4
38925;1;13;315;262;1369;25;ES;3
38925;1;271;2719;371;4770;5;PP;3
38925;1;838;762;2666;58;25;ES;3
38925;1;1031;981;6;4770;5;ES;3
38925;1;1143;306;262;1735;25;PP;3
38925;2;130;2666;762;315;25;PP;3
38925;3;245;2666;4783;;25;ES;4
38925;3;953;129;3563;234;5;ES;3
38927;1;294;3383;2360;641;24;ES;2
38927;1;908;1314;641;1535;24;PP;2
38927;2;356;1432;2536;4772;11;ES;3
38927;3;801;91;3548;641;24;ES;2
38929;1;530;26;1485;257;3;ES;3
38929;2;189;4329;4332;353;26;ES;4
38929;2;233;96;;;3;ES;3
38929;2;377;257;96;149;3;ES;1
38929;2;433;2797;3540;365;3;ES;3
38929;2;820;335;;;3;SH;3
38929;2;924;3540;365;1268;3;PP;2
38931;1;533;686;3562;1131;278;ES;3
38931;2;237;708;1155;1112;8;PP;3
38931;2;276;858;367;4564;278;ES;3
38931;2;724;556;1080;2645;8;ES;4
38931;3;802;4349;4559;;8;PP;3
38933;1;479;507;4341;4328;19;ES;1
38933;1;506;3554;3552;2519;19;ES;4
38933;1;857;946;1241;193;19;ES;4
38933;1;1022;4326;180;4363;19;ES;2
38933;2;105;180;4341;4328;19;ES;4
38933;2;398;3552;193;4341;19;ES;3
38933;2;542;3554;946;1461;19;ES;2
38933;2;772;3554;14;4339;19;ES;4
38933;2;1040;379;4339;561;19;ES;2
38933;3;580;3552;1461;561;19;ES;2
38933;3;1052;2545;1370;836;21;ES;3
38933;3;1197;379;561;1461;19;ES;2
38935;1;312;1233;430;699;10;ES;3
38935;1;392;1353;;;10;ES;3
38935;1;528;2627;1305;989;10;ES;3
38935;1;663;699;1233;305;10;ES;2
38935;2;176;430;699;989;10;ES;2
38935;2;637;2627;1323;699;10;ES;2
38935;2;751;1491;54;4372;10;ES;2
38935;2;948;54;305;3541;10;ES;1
38935;2;1200;430;;;10;ES;2
38935;3;803;4372;818;989;10;ES;2
38935;3;1163;1132;1491;1198;10;ES;2
38937;1;76;955;631;264;18;PP;4
38937;1;96;1586;1336;4786;18;ES;3
38937;1;130;1325;1586;1203;18;ES;3
38937;1;585;1325;955;2814;18;ES;2
38937;2;356;777;1282;83;280;ES;4
38937;2;555;525;321;4577;18;ES;3
38937;2;988;5002;4549;361;280;PP;4
38937;2;1066;955;2814;1586;18;ES;4
38937;3;127;864;631;3561;18;PP;3
38937;3;494;1250;864;;18;ES;3
38939;1;77;44;349;965;15;PP;3
38939;1;442;736;3542;843;17;ES;3
38939;2;37;30;47;1136;17;ES;4
38939;2;1138;788;1136;30;17;ES;2
38939;3;1143;2687;2662;453;17;ES, ENG;2
38941;1;210;1277;1750;508;9;PP;3
38941;1;400;62;714;136;16;ES;3
38941;1;941;1277;1331;1750;9;ES;3
38941;1;1101;4563;1349;136;16;ES;1
38941;2;750;1477;1135;62;16;ES;3
38941;2;925;366;1349;136;16;ES;4
38941;3;282;5908;714;883;16;ES;3
38941;3;763;1161;366;4563;16;ES;3
38943;1;607;3542;1440;453;17;ES;3
38943;2;220;22;458;1140;15;ES;2
38943;2;789;1062;1018;1136;17;ES;3
38943;2;918;22;1023;965;15;ES;3
38943;2;1036;988;965;1367;15;ES;1
38943;2;1085;965;1367;3545;15;ES;3
38943;3;155;1262;1140;22;15;ES;3
38943;3;335;458;801;1140;15;ES;3
38945;1;514;2814;1336;1250;18;PP;3
38945;1;878;4786;631;955;18;ES;1
38945;1;1196;4771;4786;631;18;ES;3
38945;2;27;321;1203;1586;18;ES;1
38945;2;641;264;1306;955;18;ES;4
38945;2;905;1250;1306;955;18;ES;2
38945;2;1076;3561;1306;4786;18;ES;3
38945;3;172;864;;;18;ES;3
38947;1;172;103;4774;4770;5;ES;3
38947;2;368;3563;6;2719;5;ES;1
38947;2;648;360;4332;4334;26;ES;3
38947;2;986;1566;2719;2510;5;ES;3
38947;2;1037;4773;1265;5907;26;ES;3
38947;2;1180;4774;1566;234;5;ES;3
38947;3;80;4334;353;89;26;ES;1
38947;3;317;371;129;2508;5;PP;3
38947;3;943;2539;1375;4554;26;ES;1
38949;1;135;3560;1277;1750;9;PP;3
38949;2;119;0;1237;356;9;ES;3
38949;2;1063;1277;1527;1331;9;PP;3
38949;3;582;1017;4778;5020;20;ES;2
38949;3;901;1277;;;9;PP;4
38951;1;125;942;1104;83;280;ES;3
38951;2;580;709;1286;295;14;ES;4
38951;2;1041;361;83;777;280;ES;3
38951;3;424;5002;182;777;280;ES;3
38951;3;740;5002;1338;361;280;ES;2
38953;1;57;708;1155;1080;8;ES;3
38953;1;373;1112;708;5266;8;ES;3
38953;1;614;366;4563;635;16;PP;3
38953;1;698;2658;635;1477;16;PP;2
38953;1;1076;1112;1080;1457;8;ES;4
38953;2;319;62;;;16;PP;3
38953;2;536;5266;1080;556;8;ES;2
38953;2;613;1155;;;8;PP;4
38953;2;915;2645;1187;1080;8;ES;4
38953;3;851;1096;5908;350;16;ES;3
38953;3;1159;4349;2775;3551;8;ES, ENG;3
38955;1;20;3552;3554;4341;19;ES;3
38955;1;562;3540;26;505;3;ES;2
38955;1;818;3552;1241;561;19;PP;2
38955;1;991;180;946;4326;19;ES;3
38955;2;126;1461;3554;561;19;ES;2
38955;2;397;3552;4328;561;19;ES;3
38955;2;1049;149;96;521;3;ES;2
38955;2;1153;3552;4341;3554;19;ES;3
38957;1;835;244;836;1528;21;ES;3
38957;2;461;499;;;25;ES;2
38957;2;596;2458;1528;244;21;ES;3
38957;2;749;384;762;4558;25;ES;3
38957;2;761;2545;836;4561;21;ES;2
38957;3;404;2461;2458;2796;21;ES;4
38959;1;544;1131;3562;4564;278;PP;1
38959;1;1135;3363;506;1581;22;ES;2
38959;1;1200;378;367;858;278;ES;4
38959;2;450;42;549;3550;22;ES;3
38959;3;54;3550;24;1130;22;ES;1
38959;3;532;990;;;278;ES;3
38959;3;598;3562;2680;456;278;PP;1
38959;3;813;179;24;3550;22;ES;4
38959;3;1153;179;42;3550;22;ES;3
38961;1;220;1311;3433;625;0;ES;2
38961;1;395;3548;3146;500;24;PP;2
38961;1;1186;1535;3146;2800;24;PP;3
38961;2;382;1340;3555;642;0;ES;2
38961;2;660;483;1340;668;0;ES;2
38961;2;854;2656;668;799;0;ES;3
38961;2;864;483;3433;2768;0;ES;2
38961;2;894;931;2635;1004;0;ES;2
38961;3;16;931;2635;764;0;ES;2
38961;3;511;1340;2656;1311;0;ES;2
38961;3;782;1311;799;2768;0;PP;3
38963;1;117;54;1491;1132;10;ES;3
38963;3;424;1132;1198;1323;10;ES;3
38963;3;730;1491;1132;1198;10;ES;3
38965;1;283;1316;381;1711;279;PP;1
38965;2;730;3393;1035;1227;12;PP;1
38965;OT1;56;330;4552;2790;279;ES;3
35113;1;171;1204;850;;237;ES;3
35113;1;1139;996;4426;2525;233;PP;3
35113;1;1157;996;907;4653;233;ES;1
35113;2;430;907;492;1551;233;PP;3
35113;2;807;850;702;;237;PP;1
35113;2;926;3491;3187;1562;233;ES;3
35113;3;698;1293;850;;237;PP;1
35116;1;747;2421;2221;;218;ES;2
35116;2;625;4576;4547;;222;ES;4
35116;3;290;1043;657;;222;ES;1
35116;3;1189;4812;786;4797;222;ES, ENG;1
35112;1;123;1185;743;;214;PP;1
35112;1;233;1020;4617;3489;214;ES;1
35112;2;304;2777;743;1185;214;ES;1
35112;2;898;5;4385;;226;ES;1
35112;2;1149;743;724;4996;214;ES;2
35112;3;3;4998;4331;3489;214;ES;3
35112;3;1092;837;400;3266;214;ES;4
35110;1;700;4360;4816;;236;SH;1
35110;1;823;4587;2341;208;236;ES;3
35110;1;1190;4587;4367;1319;236;PP;2
35110;3;168;4587;4574;;236;ES;4
35110;3;476;1722;4827;1763;216;ES;3
35120;1;939;87;4839;2415;224;ES;3
35120;1;1033;4812;968;;222;PP;3
35120;2;686;4839;112;913;224;ES;4
35120;2;750;4797;968;416;222;ES;1
35120;2;1118;657;1043;389;222;ES;3
35120;3;130;416;4797;4812;222;ES;3
35120;3;384;2003;4797;416;222;ES;1
35468;2;219;2667;4385;5039;226;PP;1
35468;2;954;532;4397;4791;226;ES;3
35468;2;1004;4385;3355;5025;226;ES;1
35468;2;1035;4385;5;2667;226;ES;1
35468;2;1061;874;3220;1359;216;ES;3
35468;3;52;874;462;4374;216;ES;4
35468;3;915;3460;4827;;216;ES;1
35468;3;1113;3460;1063;1763;216;ES;2
35111;1;398;850;1758;1037;237;ES;3
35111;2;571;1295;1293;;237;SH;4
35111;3;310;1758;338;;237;PP;1
35111;3;765;4393;4370;368;223;ES;1
35115;1;223;295;3438;709;218;SH;3
35115;2;158;2957;295;;218;ES;1
35115;3;1002;1732;4805;4411;218;ES;4
35133;1;989;3187;996;4426;233;ES;2
35133;2;1034;996;907;5143;233;ES;1
35133;3;533;3039;1319;4567;236;PP;1
35123;1;504;996;4426;907;233;PP;3
35123;1;531;1202;492;3187;233;ES;3
35123;1;720;1551;907;;233;PP;3
35123;2;263;907;996;1562;233;ES;3
35123;2;408;711;33;295;218;ES;3
35123;3;636;3491;996;1562;233;SH;4
35117;1;723;4458;4583;4547;222;ES;3
35117;2;871;968;4797;389;222;ES;2
35117;3;755;4576;5290;4458;222;PP;2
35117;3;772;4791;532;4385;226;ES;2
35117;3;1023;5290;4547;2003;222;ES;2
35125;1;409;3220;2760;;216;ES;2
35125;1;520;4403;68;913;224;PP;3
35125;1;1031;4358;5267;112;224;ES;2
35125;2;714;1763;1063;5026;216;PP;4
35125;3;469;1763;1063;;216;PP;4
35119;1;278;702;2325;;237;ES;3
35119;1;1005;1185;5013;3266;214;ES;3
35119;1;1049;2412;2777;;214;ES;1
35119;2;54;4443;1204;2325;237;ES;2
35119;2;496;4996;400;2777;214;ES;2
35119;2;582;702;338;850;237;PP;3
35119;2;597;2325;2488;;237;ES;3
35119;2;711;400;1287;2777;214;ES;2
35119;2;812;1037;1447;850;237;ES;4
35119;3;34;4331;3489;;214;ES;1
35119;3;124;1287;5013;4780;214;ES;4
35119;3;479;2567;4996;2412;214;ES;3
35119;3;670;1020;1287;;214;ES;2
35119;3;801;2777;4331;2412;214;PP;2
35169;1;974;5065;2957;2405;218;ES;3
35169;2;320;4567;4587;2711;236;ES;2
35169;2;795;2711;4567;4453;236;ES;4
35169;2;1070;2341;1319;98;236;ES;1
35169;3;710;1319;98;1345;236;ES;3
35169;3;747;5065;4389;709;218;PP;3
35121;1;368;4397;3355;4791;226;ES;4
35121;2;116;2351;4352;;223;PP;4
35121;2;293;5025;2039;4344;226;SH;3
35121;2;580;2351;4370;4825;223;ES;3
35121;2;648;4385;5039;;226;PP;1
35121;2;729;4393;4556;;223;ES;4
35121;3;413;4370;4825;2351;223;ES;3
35121;3;453;2351;409;4584;223;PP;4
35121;3;1166;2351;1894;4556;223;ES, ENG;1
35130;1;219;5026;;;216;ES;1
35130;1;233;4358;112;68;224;ES;2
35130;1;283;112;913;68;224;PP;1
35130;1;1112;112;4358;68;224;ES;2
35130;2;174;2760;1763;5026;216;PP;1
35130;2;402;3220;894;2181;216;ES;3
35130;2;539;3460;2760;1359;216;ES;2
35130;2;926;112;5006;;224;ES;1
35130;2;987;462;5026;765;216;ES;1
35130;2;1070;68;5006;;224;ES;3
35122;1;94;3187;1867;2525;233;ES;3
35122;1;301;4576;1043;;222;PP;3
35122;1;408;4812;4583;2003;222;ES;3
35122;2;243;657;389;2003;222;ES;3
35122;2;658;1867;4598;996;233;ES;2
35122;2;1053;996;1551;;233;PP;3
35118;1;79;1758;850;;237;PP;3
35118;1;628;2351;4352;4370;223;PP;3
35118;1;956;338;1295;553;237;ES;3
35118;1;1078;553;1295;338;237;ES;3
35118;2;366;850;2325;;237;ES;3
35118;3;197;1447;1037;850;237;ES;3
35136;1;214;1118;4598;4426;233;ES;1
35136;1;615;724;586;;214;ES;1
35136;1;636;996;93;1551;233;PP;3
35136;1;707;996;1118;5143;233;ES;3
35136;2;464;1185;4996;;214;ES;3
35136;3;202;5143;996;1118;233;ES;3
35136;3;342;4426;996;1118;233;ES;3
35136;3;1077;1197;95;2777;214;ES;3
35208;1;919;909;;;216;PP;2
35208;1;934;55;3460;;216;PP;4
35208;1;1157;812;1763;477;216;ES;1
35208;2;331;2667;2795;;226;ES;3
35208;2;420;5;1228;2462;226;PP;4
35208;3;123;2795;740;;226;PP;3
35208;3;604;1763;477;;216;PP;3
35208;3;1030;2667;1228;5;226;ES;1
35208;3;1154;4432;135;5;226;ES;1
35143;1;620;762;2657;414;236;ES;2
35143;1;750;222;332;452;224;ES;4
35143;2;567;762;4587;2657;236;ES;3
35143;2;800;598;4816;4587;236;PP;2
35143;2;1196;762;2657;734;236;ES;1
35143;3;1192;913;112;550;224;ES;1
35114;1;421;5258;4576;4547;222;ES;4
35114;1;938;1546;;;222;ES;3
35114;2;217;413;1318;4587;236;ES;3
35114;2;294;2711;3039;414;236;ES;1
35114;2;407;1318;479;2657;236;ES;3
35114;3;581;392;5290;4797;222;ES;3
35114;3;708;2657;433;;236;ES;3
35132;1;86;2777;4996;4617;214;ES;3
35132;1;689;1185;95;2777;214;ES;1
35132;1;1092;579;1110;1137;218;ES;3
35132;2;840;709;282;2421;218;PP;1
35132;2;1008;4996;1853;586;214;ES;3
35132;3;639;282;2421;709;218;ES;3
35132;3;775;2957;2221;228;218;ES;4
35132;3;915;2421;282;;218;PP;3
35132;3;1143;1286;2665;295;218;ES, ENG;3
35124;2;912;78;1293;2488;237;PP;4
35124;3;59;241;373;2397;223;PP;2
35124;3;450;368;5268;;223;ES;4
35489;1;1090;2351;241;;223;PP;2
35489;1;1143;5039;135;;226;ES;2
35489;2;814;2351;2812;241;223;PP;3
35489;2;818;4556;4584;373;223;ES;4
35489;3;688;740;426;;226;ES;1
35203;1;220;452;913;43;224;PP;4
35186;1;791;3491;4598;1118;233;PP;4
35186;2;401;1202;492;1867;233;ES;2
35186;2;494;2525;2215;3187;233;ES;4
35186;3;1043;4598;1202;;233;ES;2
35186;3;1053;1202;3491;93;233;ES;2
35149;1;1193;874;4374;812;216;PP;3
35149;2;812;765;2760;2393;216;ES;1
35149;2;1027;4576;4547;392;222;ES;3
35149;3;1001;812;462;874;216;PP;1
35149;3;1104;959;1267;4374;216;ES;4
35128;1;160;709;228;1958;218;ES;3
35128;1;289;1295;553;78;237;ES;4
35128;1;638;1204;865;2511;237;ES;3
35128;1;861;1958;709;295;218;ES;1
35128;2;118;2793;5046;;218;ES;3
35128;2;408;1286;295;;218;ES;4
35128;2;989;295;2221;3438;218;ES;3
35128;3;985;2793;860;1732;218;SH;3
35151;1;101;4567;331;2711;236;ES;1
35151;1;652;762;414;2657;236;PP;4
35151;2;487;762;433;;236;ES;1
35151;2;544;452;1402;;224;ES;3
35151;2;711;479;413;673;236;ES;1
35151;2;977;5267;43;;224;ES;2
35151;2;987;413;3247;673;236;ES;3
35151;3;732;2711;331;4587;236;ES;4
35151;3;867;4587;413;479;236;ES;2
35151;3;910;550;77;1574;224;ES;4
35139;1;286;2351;241;;223;PP;2
35139;2;523;4419;1287;1853;214;ES;2
35139;2;565;1853;4419;1197;214;ES;1
35139;3;178;2351;2812;;223;PP;1
35135;1;707;849;4797;5258;222;ES;3
35135;1;887;2667;2795;;226;PP;2
35135;3;672;135;2795;101;226;ES;4
35135;3;965;1417;4547;;222;ES;2
35135;3;1069;849;3456;389;222;PP;2
35140;2;41;368;2397;;223;ES;3
35140;2;308;477;2393;812;216;PP;3
35140;2;1098;462;1121;765;216;ES;2
35140;3;96;1267;2393;;216;ES;1
35140;3;174;909;5026;;216;PP;4
35140;3;219;462;3460;;216;PP;1
35140;3;900;5026;909;2760;216;PP;3
35140;3;975;2351;2397;241;223;PP;1
35144;1;370;3355;135;740;226;ES;1
35144;1;606;2795;740;5;226;PP;3
35144;1;688;996;1551;93;233;PP;1
35144;2;88;135;2667;;226;PP;1
35144;2;354;233;532;;226;PP;3
35144;2;477;1551;93;996;233;PP;2
35144;3;435;907;492;1562;233;ES;3
35144;3;1051;4426;907;492;233;ES;4
35131;1;549;43;529;;224;ES;1
35131;1;940;77;452;332;224;ES;3
35131;2;190;4358;43;;224;ES;2
35131;2;462;1402;43;;224;ES;1
35131;2;985;452;4839;43;224;ES;4
35131;2;1117;3185;2711;;236;PP;3
35131;3;409;3185;1318;2711;236;PP;1
35131;3;1066;673;3247;3284;236;ES;4
35129;1;1090;282;787;;218;ES;3
35129;1;1147;338;1758;865;237;PP;3
35129;2;466;4443;338;1295;237;ES;4
35129;3;1197;2511;1204;376;237;ES, ENG;2
35127;2;784;4443;376;204;237;ES;4
35127;3;1062;4443;376;1295;237;ES;1
35127;3;1072;95;586;;214;ES;3
35165;1;319;3187;907;;233;ES;3
35165;2;937;5143;996;93;233;ES;3
35165;2;999;3187;4426;907;233;PP;2
35165;3;152;4576;539;3456;222;ES;3
35165;3;344;4547;2572;4797;222;ES;1
35165;3;349;2572;968;1546;222;ES;4
35165;3;733;4547;4797;4583;222;ES;2
35150;1;49;2657;762;479;236;ES;2
35150;1;408;1318;433;;236;ES;4
35150;1;1068;762;4567;1318;236;ES;3
35150;2;298;1318;2657;762;236;PP;3
35150;3;89;909;462;1121;216;ES;1
35150;3;279;3220;959;;216;ES;4
35150;3;403;4783;762;4587;236;ES;3
35150;3;785;812;3460;;216;ES;1
35150;3;1166;762;1318;;236;ES, ENG;1
35126;1;401;2397;4393;124;223;ES;1
35126;1;853;4393;8;;223;ES;1
35126;1;1141;2667;2795;1228;226;ES;3
35126;2;192;2812;2397;241;223;PP;3
35126;3;185;2795;2462;740;226;PP;2
35126;3;515;495;5268;5001;223;SH;3
35126;3;522;2795;2462;740;226;PP;3
35126;3;544;1228;3355;2667;226;ES;2
35126;3;856;368;5001;4345;223;ES;2
35126;3;941;426;2795;;226;PP;2
35126;OT1;79;2351;241;2812;223;PP;1
35491;1;767;2793;228;1446;218;ES;4
35491;1;936;1228;532;4350;226;PP;1
35491;3;347;4385;2795;5025;226;ES;2
35491;3;420;532;5;;226;ES;3
35491;3;744;709;860;2793;218;ES;4
35495;1;551;492;1202;1867;233;ES;1
35495;1;642;673;331;;236;ES;1
35495;2;479;3491;2343;3187;233;ES;4
35495;2;1120;414;762;;236;PP;1
35495;3;488;3185;1318;;236;ES;1
35495;3;597;331;3284;2711;236;ES;3
35495;3;1167;673;4587;331;236;ES, ENG;1
35196;1;814;95;4419;1197;214;PP;3
35196;1;1159;95;586;2777;214;ES;3
35134;1;57;409;2397;241;223;PP;4
35134;1;71;4345;368;5268;223;ES;1
35134;1;408;1758;4531;865;237;PP;3
